java.util.Map,,,,
keyword,caption_name,guid,address,coordinates
yakamanation-nsn.gov,Confederated Tribes and Bands of the Yakama Nation,,,
ydsp-nsn.gov,Ysleta Del Sur Pueblo,,,
yochadehe-nsn.gov,Yocha Dehe Wintun Nation,,,
ypt-nsn.gov,Yerington Paiute Tribe,,,
511wi.gov,Wisconsin Department of Transportation,,,
abletn.gov,Office for Information Resources,,,
actionplanfororegon.gov,Office of Governor Kate Brown,,,
adrcnj.gov," NJ Department of Human Services, DoAS",,,
agutah.gov,Utah Attorney General's Office,,,
aidmontana.gov,Montana Department of Justice,,,
ak.gov,State of Alaska,,,
akaerospace.gov,Alaska Aerospace Development Corporation,,,
akcourts.gov,State of Alaska Court System,,,
akleg.gov,Alaska Legislature,,,
al-legislature.gov,State of Alabama,,,
al.gov,State of Alabama,,,
alabama.gov,State of Alabama,,,
alabamaag.gov,Alabama Office of the Attorney General,,,
alabamaageline.gov,Alabama Department of Senior Services,,,
alabamada.gov,Alabama District Attorneys Association,,,
alabamadementia.gov,Alabama Department of Senior Services,,,
alabamahousephotos.gov,Alabama Legislature,,,
alabamaombudsman.gov,Alabama Department of Senior Services,,,
alabamapublichealth.gov,Alabama Department of Public Health,,,
alabamavotes.gov,Alabama Secretary of State,,,
alabc.gov,Alabama Alcoholic Beverage Control Board,,,
alabcboard.gov,Alabama Alcoholic Beverage Control Board,,,
alabpp.gov,Alabama Pardons and Paroles,,,
alacop.gov,Alabama Law Enforcement Agency,,,
alacourt.gov,Unified Judicial System - State of Alabama,,,
alada.gov,Administrative Office of Courts,,,
aladna.gov,AOC,,,
alappeals.gov,State of Alabama Supreme Court,,,
alasafe.gov,Alabama Law Enforcement Agency,,,
alaska.gov,State of Alaska,,,
alaskacare.gov,State of Alaska - Division of Retirement & Benefits,,,
alconservationdistricts.gov,Alabama Soil & Water Conservation Committee,,,
aldoi.gov,Alabama Department of Insurance,,,
alea.gov,Alabama Law Enforcement Agency,,,
alhouse.gov,State of Alabama - Legislative Computer Center,,,
alsenate.gov,State of Alabama - Legislative Computer Center,,,
americansamoa.gov,AMERICAN SAMOA GOVERNMENT,,,
amesburyma.gov,Town of Amesbury,,,
applevalleymn.gov,City of Apple Valley,,,
apprenticeshipidaho.gov,"State of Idaho, Office of Information Technology Services",,,
aqmd.gov,SCAQMD,,,
ar.gov,"Department of Information Systems, Arkansas",,,
arcourts.gov,Administrative Office of the Courts,,,
ardot.gov,Arkansas Deptartment of Transportation,,,
arizona.gov,Government Information Technology Agency,,,
arizonajobconnection.gov,Arizona Department of Economic Security,,,
arkansas.gov,"Department of Information System, Arkansas",,,
arkansasag.gov,Arkansas Attorney General,,,
arkansased.gov,Arkansas Department of Education,,,
arklegaudit.gov,Arkansas Division of Legislative Audit,,,
artreasury.gov,Arkansas State Treasury,,,
artrs.gov,Arkansas Teacher Retirement System,,,
as.gov,American Samoa Government,,,
asaferflorida.gov,Florida Department of Highway Safety and Motor Vehicles,,,
aselectionoffice.gov,Election Office,,,
atlasalabama.gov,Center for Advanced Public Safety - University of Alabama,,,
attorneygeneral.gov,Information Technology Section,,,
auduboncountyia.gov,AUdubon County Courthouse,,,
az-apep.gov,AHCCCS,,,
az-fhsd.gov,Fountain Hills Sanitary District,,,
az.gov,State of Arizona,,,
az511.gov,Arizona Department of Transportation,,,
az529.gov,Arizona Commision for Postsecondary Education,,,
az911.gov,"State of Arizona, Department of Administration",,,
azabrc.gov,Arizona Biomedical Research Commission,,,
azaccountancy.gov,AZ State Board of Accountancy,,,
azactic.gov,Arizona Department of Public Safety,,,
azadc.gov,Arizona Department of Corrections,,,
azag.gov,Arizona Attorney General,,,
azahcccs.gov,Arizona Health Care Cost Containment System,,,
azarts.gov,Arizona Commission on the Arts,,,
azasrs.gov,Arizona State Retirement System,,,
azauditor.gov,"State of Arizona, Office of the Auditor General",,,
azbn.gov,Arizona State Board of Nursing,,,
azbnp.gov,Arizona Department of Health Services,,,
azboc.gov,State of Arizona,,,
azbordertrash.gov,Arizona Department of Environmental Quality,,,
azboxingandmma.gov,"State of Arizona, Department of Administration",,,
azbroadband.gov,Arizona Department of Administration  ASET Office,,,
azbtr.gov,"State of Arizona, Department of Administration",,,
azcancercontrol.gov,Arizona Department of Health Services,,,
azcc.gov,Arizona Corporation Commission,,,
azcensus2020.gov,Arizona Office of Tourism,,,
azcjc.gov,Arizona Criminal Justice Commission,,,
azcleanelections.gov,Citizens Clean Elections Commission,,,
azcoop.gov,"State of Arizona, Department of Administration",,,
azcorrections.gov,Arizona Department of Corrections,,,
azcourtdocs.gov,Arizona Supreme Court,,,
azcourts.gov,Arizona Supreme Court,,,
azcvd.gov,Arizona Department of Health Services,,,
azda.gov,Arizona Department of Agriculture,,,
azdaars.gov,Arizona Department of Economic Security,,,
azdc.gov,Arizona Department of Corrections,,,
azdcs.gov,Arizona Department of Child Safety,,,
azddpc.gov,Arizona Department of Economic Security,,,
azdema.gov,Arizona Department of Emergency and Military Affairs,,,
azdeq.gov,Arizona Dept of Environmental Quality,,,
azdes.gov,Arizona Department of Economic Security,,,
azdfi.gov,Arizona Department of Financial Institutions,,,
azdhs.gov,Arizona Department of Health Services,,,
azdiabetes.gov,Arizona Department of Health Services,,,
azdjc.gov,Arizona Department of Juvenile Corrections,,,
azdo.gov,Arizona Board of Osteopathic Examiners in Medicine and Surgery,,,
azdoa.gov,State of Arizona,,,
azdoc.gov,"State of Arizona, Department of Corrections",,,
azdohs.gov,Department of Homeland Security,,,
azdor.gov,Arizona Department of Revenue,,,
azdosh.gov,"State of Arizona, Department of Administration",,,
azdot.gov,Arizona Department of Transportation,,,
azdps.gov,Arizona Department of Public Safety,,,
azdpsapps.gov,State of Arizona,,,
azdvs.gov,Arizona Department of Veterans' Services,,,
azed.gov,Arizona Department of Education,,,
azein.gov,Arizona Division of Emergency Management,,,
azenvirokids.gov,Arizona Dept of Environmental Quality,,,
azepip.gov,Arizona Health Care Cost Containment System,,,
azftf.gov,AZ Early Childhood Development and Health Board,,,
azgaming.gov,Arizona Department of Gaming,,,
azgfd.gov,Arizona Game and Fish Department,,,
azgohs.gov,Governor's Office of Highway Safety,,,
azgovernor.gov,Governor's Office,,,
azhealth.gov,Arizona Department of Health Services,,,
azhighered.gov,Arizona Commission for Postsecondary Education,,,
azhouse.gov,Arizona House of Representatives,,,
azhousing.gov,Arizona Dept of Housing,,,
azhs.gov,Arizona Historical Society Museum,,,
azica.gov,"State of Arizona, Department of Administration",,,
azinsurance.gov,Arizona Department of Insurance and Financial Institutions,,,
azinvestor.gov,Arizona Corporation Commission,,,
azjobconnection.gov,Arizona Department of Economic Security,,,
azjuved.gov,Arizona Department of Juvenile Corrections,,,
azkidsneedu.gov,Arizona Department of Child Safety,,,
azland.gov,State of Arizona,,,
azleg.gov,Arizona Legislative Council - Computer Services Division,,,
azlibrary.gov,"Arizona State Library, Arhives and Public Records",,,
azlinks.gov,Arizona Department of Economic Security,,,
azliquor.gov,Arizona Department of Liquor Licenses and Control,,,
azlottery.gov,Arizona Lottery,,,
azmag.gov,Maricopa Association of Governments,,,
azmd.gov,Arizona Medical Board,,,
azminorityhealth.gov,Arizona Department of Health Services,,,
azmvdnow.gov,ADOT,,,
aznet.gov,State of Arizona,,,
azoca.gov,Arizona Ombudsman - Citizens' Aide,,,
azospb.gov,state of arizona governor's office of strategic planning and budgeting,,,
azot.gov,Arizona Office of Tourism,,,
azpa.gov,Arizona Regulatory Board of Physician Assistants,,,
azparks.gov,Arizona State Parks Board,,,
azpharmacy.gov,Arizona State Board of Pharmacy,,,
azpost.gov,Arizona Peace Officer Standards and Training Board,,,
azppse.gov,State of Arizona,,,
azre.gov,Arizona Department of Real Estate,,,
azrecycles.gov,Arizona Department of Environmental Quality Recycling,,,
azroc.gov,AZ ROC,,,
azrra.gov,AZ Radiation Regulatory Agency,,,
azruco.gov,Arizona Residential Utility Consumer Office,,,
azsal.gov,Arizona Department of Agricluture,,,
azsenate.gov,Arizona Senate,,,
azsfb.gov,Arizona School Facilities Board,,,
azshare.gov,Arizona Department of Health Services,,,
azsos.gov,Arizona Secretary of State,,,
azstatejobs.gov,State of Arizona,,,
azstateparks.gov,Arizona State Parks Board,,,
azstats.gov,Arizona Dept. of Administration,,,
azsurplus.gov,"State of Arizona, Department of Administration",,,
aztaxes.gov,Arizona Department of Revenue,,,
aztransportationboard.gov,Arizona Department of Transportation,,,
aztreasurer.gov,Arizona State Treasurer's Office,,,
aztreasury.gov,Arizona State Treasury,,,
azui.gov,Arizona Department of Economic Security,,,
azuitax.gov,Arizona Department of Economic Security,,,
azunclaimed.gov,Arizona Department of Revenue Unclaimed Property Unit,,,
azwater.gov,Arizona Department of Water Resources,,,
azwaterbank.gov,Arizona Water Banking Authority,,,
azwic.gov,Arizona Department of Health Services,,,
azwifa.gov,Water Infrastructure Finance Authority,,,
azwpf.gov,Arizona Water Protection Fund,,,
b4wv.gov,WV Office of Technology,,,
bart.gov,San Francisco Bay Area Rapid Transit District,,,
bayareametro.gov,Metropolitan Transportation Commission,,,
beoutsideidaho.gov,"State of Idaho, Office of Information Technology Services",,,
bereadyutah.gov,Utah Division of Homeland Security,,,
betsylehmancenterma.gov,Betsy Lehman Center for Patient Safety and Medical Error Reduction,,,
blnc.gov,North Carolina Department of Commerce,,,
boatidaho.gov,"State of Idaho, Office of Information Technology Services",,,
boimi.gov,Department of Technology Management Budget,,,
brookscountyga.gov,Brooks County Board of Commissioners,,,
business4wv.gov,State of West Virginia,,,
buynjbonds.gov,NJ Department of Treasury,,,
buystateoftnsurplus.gov,State of Tennessee,,,
ca.gov,State of California,,,
cahwnet.gov,HHSDC,,,
california.gov,State of California,,,
cantonny.gov,Village of Canton,,,
careersincolorado.gov,Colorado Department of Labor and Employment,,,
casaaz.gov,Arizona Supreme Court,,,
catchthecometsc.gov,Central Midlands Regional Transit Authority,,,
centralfallsri.gov,City of Central Falls RI,,,
ceredowv.gov,Town of Ceredo,,,
chathamil.gov,Village of Chatham,,,
chhdwv.gov,Cabell-Huntington Health Department,,,
chiamass.gov,Center for Health Information and Analysis,,,
childcarenj.gov,Department of Human Services Division of Family Development,,,
choosect.gov,Department of Economic and Community Development,,,
claimittn.gov,State of Tennessee,,,
cmsplanflorida.gov,Florida Department of Health,,,
co.gov,"Colorado, Governor's Office of Information Technology",,,
coag.gov,Colorado Dept. of Law,,,
coberturamedicaillinois.gov,Office of the Governor,,,
cocicjis.gov,State of Colorado - Department of Public Safety,,,
codot.gov,Colorado Department of Transportation,,,
coleg.gov,Colorado General Assembly,,,
colorado.gov,"Colorado, Governor's Office of Information Technology",,,
coloradoattorneygeneral.gov,Colorado Dept. of Law / Office of the Attorney General,,,
coloradobluebook.gov,Colorado General Assembly,,,
coloradojudicial.gov,State of Colorado Judicial Department,,,
coloradojudicialperformance.gov,Colorado Office of Judicial Performance Evaluation,,,
coloradolaborlaw.gov,Colorado Department of Labor and Employment,,,
coloradopost.gov,Colorado Dept. of Law,,,
coloradopostgrants.gov,Colorado Department of Law/Office of the Attorney General,,,
coloradorcjc.gov,State of Colorado Judicial Department,,,
coloradosos.gov,Colorado Department of State,,,
coloradoui.gov,Colorado Dept Labor and Employment,,,
coloradowic.gov,COLORADO DEPARTMENT OF PUBLIC HEALTH AND ENVIRONMENT,,,
comparecaremass.gov,Center for Health Information and Analysis,,,
compohio.gov,State of Ohio,,,
connectnd.gov,State of North Dakota,,,
conshohockenpa.gov,Conshohocken Borough,,,
cosipa.gov,Colorado Statewide Internet Portal Authority,,,
courtnewsohio.gov,State of Ohio,,,
courtswv.gov,West Virginia Supreme Court of Appeals,,,
coverme.gov,State of Maine Office of Information Technology,,,
coworkforce.gov,Colorado Dept Labor and Employement,,,
crestedbutte-co.gov,town of crested butte,,,
csimt.gov,"Montana Office of the Commissioner of Securities and Insurance, Montana State Auditor",,,
cstx.gov,City of College Station,,,
ct.gov,State of CT/Department of Administrative Services,,,
ctalert.gov,State of Connecticut Department of Emergency Services and Public Protection,,,
ctbrownfields.gov,State of Connecticut Dept. of Economic & Community Development,,,
ctgrown.gov,CT Department of Agriculture,,,
ctprobate.gov,"State of Connecticut, Office of the Probate Court Administrator",,,
da16co.gov,DISTRICT ATTORNEY'S OFFICE - 16TH JUDICIAL DISTRICT,,,
dc.gov,Government of the District of Columbia,,,
dcappeals.gov,DC Court Of Appeals,,,
dccode.gov,Council of the District of Columbia,,,
dccouncil.gov,Council of the District of Columbia,,,
dccourt.gov,Superior Court of DC,,,
dccourts.gov,Superior Court of DC,,,
dccrts.gov,Superior Court of DC,,,
dccsystem.gov,Superior Court of DC,,,
dcradio.gov,OCTFME,,,
dcsc.gov,Superior Court of DC,,,
de.gov,Department of Technology and Information,,,
debtreportingiowa.gov,Office of the Chief Information Officer,,,
del.gov,Department of Technology and Information,,,
delaware.gov,Department of Technology and Information,,,
delawareinsurance.gov,Department of Technology and Information,,,
deldot.gov,State of Delaware,,,
devaz.gov,"State of Arizona, Department of Administration",,,
devazdhs.gov,Arizona Department of Health Services,,,
devazdot.gov,Arizona Department of Transportation,,,
dojmt.gov,Montana Department of Justice,,,
doseofrealitywi.gov,Wisconsin Department of Justice,,,
drivebakedgetbustedfl.gov,Florida Department of Highway Safety and Motor Vehicles,,,
drivenc.gov,North Carolina Department Of Transportation,,,
earnandlearniowa.gov,State of Iowa - OCIO,,,
eastprovidenceri.gov,City of East Providence,,,
educateiowa.gov,State of Iowa - OCIO,,,
efiletexas.gov,Office of Court Administration,,,
ehawaii.gov,Information and Communication Services Divsion,,,
elearningnc.gov,"Office of the Lt. Governor, eLearning Commission",,,
employnv.gov,Nevada Department of Employment Training and Rehabilitation,,,
endteenvapingfl.gov,Florida Department of Health,,,
energyswitchma.gov,Department of Public Utilities,,,
esatn.gov,State of Tennessee,,,
ewyoming.gov,State of Wyoming,,,
fdacs.gov,Florida Department of Agriculture and Consumer Services,,,
fdot.gov,FL Dept of Transportation,,,
filelocal-wa.gov,FileLocal,,,
firstnetme.gov,State of Maine,,,
firstthingsfirstaz.gov,"State of Arizona, Department of Administration",,,
fishohio.gov,State of Ohio,,,
fl.gov,State of Florida / Dept. of management Services,,,
flauditor.gov,Auditor General - State of Florida,,,
flboardofmedicine.gov,FLORIDA DEPARTMENT OF HEALTH,,,
flcourts1.gov,First Judicial Circuit,,,
fldoi.gov,Florida Department of Financial Services,,,
flhealth.gov,Florida Department of Health,,,
flhealthcomplaint.gov,Florida Department of Health,,,
flhealthcovid19.gov,Florida Department of Health,,,
flhealthsource.gov,Florida Department of Health,,,
flhistoriccapitol.gov,The Florida Legislature,,,
flhouse.gov,Florida House of Representatives,,,
flhsmv.gov,Florida Department of Highway Safety and Motor Vehicles,,,
flleg.gov,FL Legislature - OLITS,,,
fllegislativemailings.gov,The Florida Legislature,,,
flommu-clear.gov,Florida Department of Health,,,
flopenwallet.gov,Florida Department of Financial Services,,,
florida.gov,State of Florida / Dept. of Management Services,,,
floridaabusehotline.gov,Florida Department of Children & Families,,,
floridaconsumerhelp.gov,Florida Department of Agriculture and Consumer Services,,,
floridacrashportal.gov,Florida Department of Highway Safety and Motor Vehicles,,,
floridadep.gov,Department of Environmental Protection,,,
floridados.gov,Florida Department of State,,,
floridaelectionwatch.gov,Florida Department of State,,,
floridagio.gov,FL Department of Environmental Protection,,,
floridahealth.gov,Florida Department of Health,,,
floridahealthcovid19.gov,Florida Department of Health,,,
floridahealthfinder.gov,Agency for Health Care Administration,,,
floridahousemedia.gov,The Florida House of Representatives,,,
floridalobbyist.gov,Office of Legislative Information Technology Services,,,
floridanet.gov,Florida Department of Highway Safety and Motor Vehicles,,,
floridaopc.gov,Office Of Public Counsel,,,
floridapace.gov,Florida PACE Funding Agency,,,
floridaredistricting.gov,Florida House of Representatives,,,
floridasacupuncture.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasathletictraining.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridaschiropracticmedicine.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridaschoolbussafety.gov,Florida Department of Highway Safety and Motor Vehicles,,,
floridasclinicallabs.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasdentistry.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasenate.gov,The Florida Senate,,,
floridashealth.gov,Florida Department of Health,,,
floridashearingaidspecialists.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasmassagetherapy.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasmentalhealthprofessions.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasnursing.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasnursinghomeadmin.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasoccupationaltherapy.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasopticianry.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasoptometry.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasorthotistsprosthetists.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasosteopathicmedicine.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridaspharmacy.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasphysicaltherapy.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridaspodiatricmedicine.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridaspsychology.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasrespiratorycare.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasspeechaudiology.gov,FLORIDA DEPARTMENT OF HEALTH,,,
floridasunshine.gov,Florida Governor's Office,,,
floridatreasurehunt.gov,FL Dept of Financial Services,,,
floridaunclaimedfunds.gov,FL Dept of Financial Services,,,
floridaunclaimedproperty.gov,FL Dept of Financial Services,,,
flsenate.gov,The Florida Senate,,,
flsunshine.gov,Florida Governor's Office,,,
fltreasurehunt.gov,FL Dept of Financial Services,,,
flunclaimedfunds.gov,FL Dept of Financial Services,,,
flunclaimedproperty.gov,FL Dept of Financial Services,,,
foia-dc.gov,Executive Office of the Mayor,,,
