keyword,caption_name,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
hcl technologies headquarters,HCL Technologies headquarters,56d573d9fe71f18c1639456737c57f61,,Consulates,HCL Technologies headquarters,,dgm_corp_hq,f610e7e78dd96e0b4fe8abab6bb666ac,dgm_corp_hq__f610e7e78dd96e0b4fe8abab6bb666ac
hdfc bank headquarters,HDFC Bank headquarters,3487ad55f98e7435fe42a21ef735df30,,LegislativeCommittee,HDFC Bank headquarters,,dgm_corp_hq,cba07ac9a8696641f25b217ca55e4686,dgm_corp_hq__cba07ac9a8696641f25b217ca55e4686
hdfc life insurance company headquarters,HDFC Life Insurance Company headquarters,5925b53cedfea1f734ec38e4e242666d,,Pipeline,HDFC Life Insurance Company headquarters,,dgm_corp_hq,ede707aa824ebb35d96cd54750c48201,dgm_corp_hq__ede707aa824ebb35d96cd54750c48201
hebei construction group headquarters,Hebei Construction Group headquarters,a75bf81d0496a57489e04ad1f4eb9a31,,Pipeline,Hebei Construction Group headquarters,,dgm_corp_hq,fa6c0021f178a862aca8574e60af829e,dgm_corp_hq__fa6c0021f178a862aca8574e60af829e
heidelbergcement headquarters,HeidelbergCement headquarters,74cc57afc20064986e3d76ab2ee2a206,,Organization,HeidelbergCement headquarters,,dgm_corp_hq,d687b63457cca9a69a72fe635c58787d,dgm_corp_hq__d687b63457cca9a69a72fe635c58787d
heilongjiang xinglong forest industry bureau headquarters,Heilongjiang Xinglong Forest Industry Bureau headquarters,6710513f5ea4dc762101f0768c0319a1,,Diplomat,Heilongjiang Xinglong Forest Industry Bureau headquarters,,dgm_corp_hq,21bacf8f8291d070511438419014a744,dgm_corp_hq__21bacf8f8291d070511438419014a744
heineken holding headquarters,Heineken Holding headquarters,a7efd6559fed895749c04a7825f1bf3b,,Keyphrase,Heineken Holding headquarters,,dgm_corp_hq,9556bbd6736903bb817dfd4f12a47a9b,dgm_corp_hq__9556bbd6736903bb817dfd4f12a47a9b
heineken n.v. headquarters,Heineken N.V. headquarters,a7efd6559fed895749c04a7825f1bf3b,,Organization,Heineken N.V. headquarters,,dgm_corp_hq,9c402a2384f1e8f4ae2adb479803afd2,dgm_corp_hq__9c402a2384f1e8f4ae2adb479803afd2
helvetia insurance headquarters,Helvetia Insurance headquarters,94d0d86443718860a3780a5652967d7a,,Organization,Helvetia Insurance headquarters,,dgm_corp_hq,1faf1c379bd7b70078ec719a9ee01ef5,dgm_corp_hq__1faf1c379bd7b70078ec719a9ee01ef5
henan shuanghui headquarters,Henan Shuanghui headquarters,24d2f8d82282f3d7371e2e223246c8b5,,DiplomaticFacilities,Henan Shuanghui headquarters,,dgm_corp_hq,223c268c768366195f29b03f8b650998,dgm_corp_hq__223c268c768366195f29b03f8b650998
hengli petrochemical headquarters,Hengli Petrochemical headquarters,bf2c83053f2a1fb37ccfcaf9320a1d4c,,Consulates,Hengli Petrochemical headquarters,,dgm_corp_hq,d9735ce738ff8fdb9c0d3693c9edcdbb,dgm_corp_hq__d9735ce738ff8fdb9c0d3693c9edcdbb
hengyi petrochemical headquarters,Hengyi Petrochemical headquarters,cd50ac8439e9901f5d277b64a5ec4cd0,,Wells,Hengyi Petrochemical headquarters,,dgm_corp_hq,10cbf26fc932b8d29873f424e0b73d56,dgm_corp_hq__10cbf26fc932b8d29873f424e0b73d56
henkel ag & co. kgaa headquarters,Henkel AG & Co. KGaA headquarters,59d7c72405dca03eac62c7a4365f3036,,Keyphrase,Henkel AG & Co. KGaA headquarters,,dgm_corp_hq,12f5439eac052b8e1246b704ca610232,dgm_corp_hq__12f5439eac052b8e1246b704ca610232
henry schein headquarters,Henry Schein headquarters,1c7f53abe31309e953fda92e6b447b3b,,Legislator,Henry Schein headquarters,,dgm_corp_hq,309a562831a79128d473b4e15334c1e8,dgm_corp_hq__309a562831a79128d473b4e15334c1e8
hensel phelps headquarters,Hensel Phelps headquarters,afab57fc890727b16256c7c01ef6d0c0,,ForeignMinister,Hensel Phelps headquarters,,dgm_corp_hq,a1ab042c2d10535d80995bbbd2d03005,dgm_corp_hq__a1ab042c2d10535d80995bbbd2d03005
hera s.p.a. headquarters,Hera S.p.A. headquarters,81cf746c5cb2f82bc1e1ce6e402ac07f,,Organization,Hera S.p.A. headquarters,,dgm_corp_hq,f00f450676bcd09c4b4621ebaae9a397,dgm_corp_hq__f00f450676bcd09c4b4621ebaae9a397
herbalife nutrition headquarters,Herbalife Nutrition headquarters,7a69491dc7232e3a171d94cf3248e815,,ForeignMinister,Herbalife Nutrition headquarters,,dgm_corp_hq,4fc59f51f14f3c9062f7b252eb232447,dgm_corp_hq__4fc59f51f14f3c9062f7b252eb232447
hermès headquarters,Hermès headquarters,2c5bf0a25148e07b9461dbcbeb932973,,CompanyKeyword,Hermès headquarters,,dgm_corp_hq,8614feb72e37f210dc4a993ee92941f8,dgm_corp_hq__8614feb72e37f210dc4a993ee92941f8
hershey's headquarters,Hershey's headquarters,f709408a039942baabb8fd3cd48a6306,,News,Hershey's headquarters,,dgm_corp_hq,c7dc1795b4064d7ce4a18a9160b4892a,dgm_corp_hq__c7dc1795b4064d7ce4a18a9160b4892a
hewlett packard enterprise headquarters,Hewlett Packard Enterprise headquarters,9872fe0f85baf90ec27234ae213ad9b7,,DiplomaticFacilities,Hewlett Packard Enterprise headquarters,,dgm_corp_hq,5960ad702827700832498991111eee2e,dgm_corp_hq__5960ad702827700832498991111eee2e
hikari tsushin headquarters,Hikari Tsushin headquarters,6f92bf2a306cee649ca2a3a973b40c18,,Pipeline,Hikari Tsushin headquarters,,dgm_corp_hq,e6ef48611575e8f47ba0d079640d1b13,dgm_corp_hq__e6ef48611575e8f47ba0d079640d1b13
hikvision headquarters,Hikvision headquarters,c876d41a473a905e8e40845fb4aea64a,,LegislativeCommittee,Hikvision headquarters,,dgm_corp_hq,c5f1d987e618b7318cf451066e006e96,dgm_corp_hq__c5f1d987e618b7318cf451066e006e96
hindalco headquarters,Hindalco headquarters,e2af90dfafded39e594abe852020d48d,,Keyphrase,Hindalco headquarters,,dgm_corp_hq,da44d160e8002d5c850286829363d524,dgm_corp_hq__da44d160e8002d5c850286829363d524
hindustan unilever headquarters,Hindustan Unilever headquarters,e0cdb0966b62290623269605f58c7945,,FTO,Hindustan Unilever headquarters,,dgm_corp_hq,e769c1d417ec459524ef17f29a058f54,dgm_corp_hq__e769c1d417ec459524ef17f29a058f54
hino motors headquarters,Hino Motors headquarters,f6c33fd33b2442bbaa7daa169442862a,,Shipping,Hino Motors headquarters,,dgm_corp_hq,4795e9ce657a9276d2115fe120197da2,dgm_corp_hq__4795e9ce657a9276d2115fe120197da2
hisense home appliances group headquarters,Hisense Home Appliances Group headquarters,767a400c0082129100bb7ee34cdf8017,,FTO,Hisense Home Appliances Group headquarters,,dgm_corp_hq,4243c4def6f13990dfa187759d7823da,dgm_corp_hq__4243c4def6f13990dfa187759d7823da
hisense visual technology headquarters,Hisense Visual Technology headquarters,b1c71d8ac1afb8046d97463f159d2328,,Wells,Hisense Visual Technology headquarters,,dgm_corp_hq,75a53fe35826b6adcad3919d25599e9a,dgm_corp_hq__75a53fe35826b6adcad3919d25599e9a
hitachi headquarters,Hitachi headquarters,0c2ecba191d52d48ed78e0768de4da09,,ForeignMinistry,Hitachi headquarters,,dgm_corp_hq,911435366e608a1ca1d75633dabc7743,dgm_corp_hq__911435366e608a1ca1d75633dabc7743
hitachi construction machinery headquarters,Hitachi Construction Machinery headquarters,adafc1b746900c571ba98862c8dda8a2,,News,Hitachi Construction Machinery headquarters,,dgm_corp_hq,36118404294103f726a8eb61d5bab430,dgm_corp_hq__36118404294103f726a8eb61d5bab430
hitachi metals headquarters,Hitachi Metals headquarters,143b3e379273bdc8ddb83549d47b02e4,,Pipeline,Hitachi Metals headquarters,,dgm_corp_hq,e9875d3fc0c4bffc263adfad7a99eab7,dgm_corp_hq__e9875d3fc0c4bffc263adfad7a99eab7
hitachi transport system headquarters,Hitachi Transport System headquarters,7d10579d2b663afa37d86adc599889f6,,ForeignMinistry,Hitachi Transport System headquarters,,dgm_corp_hq,b8551efbe8a72e809a25f456bfac7b1c,dgm_corp_hq__b8551efbe8a72e809a25f456bfac7b1c
hna technology headquarters,HNA Technology headquarters,c7220b3c3a6b4005169591a6985eaf1d,,Person,HNA Technology headquarters,,dgm_corp_hq,eae0763cd4db8db0f4ad7a4678178001,dgm_corp_hq__eae0763cd4db8db0f4ad7a4678178001
hobby lobby headquarters,Hobby Lobby headquarters,a3c71152a5fb4d42eeb225a05ba99931,,Exec,Hobby Lobby headquarters,,dgm_corp_hq,d68f4a68cf0e6af6159f1f6754b09e0a,dgm_corp_hq__d68f4a68cf0e6af6159f1f6754b09e0a
hochtief headquarters,Hochtief headquarters,aa88cbcf81ac32c2122da6b9c6e87bb0,,Wells,Hochtief headquarters,,dgm_corp_hq,1d59c85949144aa85f7ec271d76b812e,dgm_corp_hq__1d59c85949144aa85f7ec271d76b812e
hokkaido electric power company headquarters,Hokkaido Electric Power Company headquarters,1f62daf78e94f78f4866d81beac3fcde,,Shipping,Hokkaido Electric Power Company headquarters,,dgm_corp_hq,a630c7a17312ff1d2708b770e35e7c05,dgm_corp_hq__a630c7a17312ff1d2708b770e35e7c05
hon hai precision industry headquarters,Hon Hai Precision Industry headquarters,47c0f2668111049bfad9693332e4c8c0,,Diplomat,Hon Hai Precision Industry headquarters,,dgm_corp_hq,17b9f1a8f07b8620d0ae523a225a03ab,dgm_corp_hq__17b9f1a8f07b8620d0ae523a225a03ab
honda headquarters,Honda  headquarters,79ed95e684c151c6032dbc1780f1a652,,ForeignMinistry,Honda  headquarters,,dgm_corp_hq,eebc1e65d5e0bf42b052b48e1f609b9d,dgm_corp_hq__eebc1e65d5e0bf42b052b48e1f609b9d
hornbach baumarkt headquarters,Hornbach Baumarkt  headquarters,5f7c5beb54436d183e502cc85ee358ce,,Legislator,Hornbach Baumarkt  headquarters,,dgm_corp_hq,948ec068a9e37a49e02bb8f2bde2a855,dgm_corp_hq__948ec068a9e37a49e02bb8f2bde2a855
hornbach holding headquarters,HORNBACH Holding headquarters,2dd3e7b9cd84775ba6732338fce69637,,Diplomat,HORNBACH Holding headquarters,,dgm_corp_hq,5f31db0860b5f9e9b4edd45e1d4bddaa,dgm_corp_hq__5f31db0860b5f9e9b4edd45e1d4bddaa
hotai motor headquarters,Hotai Motor headquarters,c9e2027a9c6c8366587c7ad22d1e1aec,,ForeignMinistry,Hotai Motor headquarters,,dgm_corp_hq,30c460789fdddbd7373f2cc06f0b2603,dgm_corp_hq__30c460789fdddbd7373f2cc06f0b2603
housing development finance corporation headquarters,Housing Development Finance Corporation headquarters,adc5d403b799ad79013f2b14223206a2,,LegislativeCommittee,Housing Development Finance Corporation headquarters,,dgm_corp_hq,8241e4813851093ab91e38037f18607e,dgm_corp_hq__8241e4813851093ab91e38037f18607e
howmet aerospace headquarters,Howmet Aerospace headquarters,325a917d2233a157964ac67d5e9ba086,,Pipeline,Howmet Aerospace headquarters,,dgm_corp_hq,08f3c974863cf558d48a8cb1a3c77fe2,dgm_corp_hq__08f3c974863cf558d48a8cb1a3c77fe2
hoya corporation headquarters,Hoya Corporation headquarters,72a345cef31d1deb58bd3b5168b970e8,,FTO,Hoya Corporation headquarters,,dgm_corp_hq,95b8129262a4ee3327ee0e680bda0a4a,dgm_corp_hq__95b8129262a4ee3327ee0e680bda0a4a
hsbc headquarters,HSBC headquarters,914fc0ddfc7d82f93070dfc556c9b721,,space,HSBC headquarters,,dgm_corp_hq,0ba966f9500ddd4d7853a2f82b42e06b,dgm_corp_hq__0ba966f9500ddd4d7853a2f82b42e06b
hua hong semiconductor headquarters,Hua Hong Semiconductor headquarters,48b2d2f1b84e873f644d3b697554e15b,,News,Hua Hong Semiconductor headquarters,,dgm_corp_hq,58a338566b5f486e1fa9c34222b9b0ff,dgm_corp_hq__58a338566b5f486e1fa9c34222b9b0ff
hua xia bank headquarters,Hua Xia Bank headquarters,81bb0be7d918c5dfc66e5d737f7a57a0,,IndustryTerm,Hua Xia Bank headquarters,,dgm_corp_hq,a7854dc98040efcc72eea871cefa3ce2,dgm_corp_hq__a7854dc98040efcc72eea871cefa3ce2
huadian power international headquarters,Huadian Power International headquarters,cfa3cab640ae2474691d0f1b6565f0a8,,ForeignMinistry,Huadian Power International headquarters,,dgm_corp_hq,55021240e15b9f4f9a686c10633c2bfa,dgm_corp_hq__55021240e15b9f4f9a686c10633c2bfa
huafa industrial headquarters,Huafa Industrial headquarters,2706a81a65b8223f0ad87edc368468eb,,Wells,Huafa Industrial headquarters,,dgm_corp_hq,8922bb42e6ac44037eaffb3f29fb443a,dgm_corp_hq__8922bb42e6ac44037eaffb3f29fb443a
huaibei mining holdings headquarters,Huaibei Mining Holdings headquarters,e45719577d4cbd4d0c20e276858d57cd,,Person,Huaibei Mining Holdings headquarters,,dgm_corp_hq,a109d2f5edfa4aea201d46fcd34d1132,dgm_corp_hq__a109d2f5edfa4aea201d46fcd34d1132
huaneng power international headquarters,Huaneng Power International headquarters,df020b0bbb18504caca3ecaad058fc29,,ForeignMinister,Huaneng Power International headquarters,,dgm_corp_hq,6c18013259c3593596fe07569b680377,dgm_corp_hq__6c18013259c3593596fe07569b680377
huayu automotive headquarters,Huayu Automotive headquarters,433e9f2fada3e07172dca4a5082d7265,,Organization,Huayu Automotive headquarters,,dgm_corp_hq,f0cff7bdf3926f6eb738908374b53cf7,dgm_corp_hq__f0cff7bdf3926f6eb738908374b53cf7
hubei biocause headquarters,Hubei Biocause headquarters,f111fc472c76f541ce60875c2163840d,,News,Hubei Biocause headquarters,,dgm_corp_hq,4e24639dbae2abde2d1a3e24e78c8313,dgm_corp_hq__4e24639dbae2abde2d1a3e24e78c8313
hunan valin steel headquarters,Hunan Valin Steel headquarters,375ec25e33a1c119dc290f0c1bb900f5,,News,Hunan Valin Steel headquarters,,dgm_corp_hq,451de6667e6d3a9778f7adbda1ff6195,dgm_corp_hq__451de6667e6d3a9778f7adbda1ff6195
huntington ingalls industries headquarters,Huntington Ingalls Industries headquarters,be64f376e923fa98f613cc9369f04cf0,,ForeignMinister,Huntington Ingalls Industries headquarters,,dgm_corp_hq,67ebf67ef1b4fd04c410fbbfcc02604f,dgm_corp_hq__67ebf67ef1b4fd04c410fbbfcc02604f
huntsman corporation headquarters,Huntsman Corporation headquarters,961638021ddd7081ac10e2857b3895af,,CompanyKeyword,Huntsman Corporation headquarters,,dgm_corp_hq,fc854384b8399dd76befc11ee9a113e0,dgm_corp_hq__fc854384b8399dd76befc11ee9a113e0
husqvarna headquarters,Husqvarna headquarters,bfdc69f9414da7b2c1905911d8889845,,CompanyKeyword,Husqvarna headquarters,,dgm_corp_hq,6071d54e2dea42bc48b47090a7e11e35,dgm_corp_hq__6071d54e2dea42bc48b47090a7e11e35
hutchison port headquarters,Hutchison Port headquarters,ba7fd73aa7f6180ddb1529bd81224b5a,,Organization,Hutchison Port headquarters,,dgm_corp_hq,fbd25f1e9d0eee1d03f94a5af06a79ff,dgm_corp_hq__fbd25f1e9d0eee1d03f94a5af06a79ff
hutchison port holdings headquarters,Hutchison Port Holdings headquarters,8d8f4d6ff410c8f7cf114d7854dd1717,,Keyphrase,Hutchison Port Holdings headquarters,,dgm_corp_hq,3463fa4367c7c43a54c19dc89529fbd0,dgm_corp_hq__3463fa4367c7c43a54c19dc89529fbd0
hydro one headquarters,Hydro One  headquarters,8760e40239a243d50995b63b8ca88602,,AAEntity,Hydro One  headquarters,,dgm_corp_hq,d280e840cf8e284283413c6122836e91,dgm_corp_hq__d280e840cf8e284283413c6122836e91
hyundai marine & fire insurance headquarters,Hyundai Marine & Fire Insurance headquarters,e694db576222cc03edd0e0a27f2059e3,,space,Hyundai Marine & Fire Insurance headquarters,,dgm_corp_hq,8936b53c904ba00f486b3c1a77f9bb72,dgm_corp_hq__8936b53c904ba00f486b3c1a77f9bb72
ia financial corporation headquarters,iA Financial Corporation headquarters,e422d4e28ad27575cdf0f0ac3a22fa7a,,Wells,iA Financial Corporation headquarters,,dgm_corp_hq,62703cd4fa27e1ffa9e63bbcb859a295,dgm_corp_hq__62703cd4fa27e1ffa9e63bbcb859a295
iberdrola headquarters,Iberdrola headquarters,812a7e26f160c7b22ee99b9eeea2617c,,DiplomaticFacilities,Iberdrola headquarters,,dgm_corp_hq,50ba2131063391441265c8a84db96103,dgm_corp_hq__50ba2131063391441265c8a84db96103
ica gruppen headquarters,ICA Gruppen headquarters,b06d44c70599d070fe5aacffb400d057,,Keyphrase,ICA Gruppen headquarters,,dgm_corp_hq,9814133982961e8b95d272680b0ada01,dgm_corp_hq__9814133982961e8b95d272680b0ada01
icahn enterprises headquarters,Icahn Enterprises headquarters,09d373665dc8935b0ffe534daa573baf,,space,Icahn Enterprises headquarters,,dgm_corp_hq,7e89cf68f0aa4c192183d30e1fdf997f,dgm_corp_hq__7e89cf68f0aa4c192183d30e1fdf997f
icici bank headquarters,ICICI Bank headquarters,f4d0c9473eb7fa03c5ef21944bde218d,,ForeignMinistry,ICICI Bank headquarters,,dgm_corp_hq,555b0b1b698be06f3df9722e18f990fe,dgm_corp_hq__555b0b1b698be06f3df9722e18f990fe
icici prudential life insurance headquarters,ICICI Prudential Life Insurance headquarters,b03fdc25fb83fa6c17ca79ad9b9bd3e2,,ForeignMinister,ICICI Prudential Life Insurance headquarters,,dgm_corp_hq,88d7a950b005d4b53012f78d19a0c462,dgm_corp_hq__88d7a950b005d4b53012f78d19a0c462
icl group headquarters,ICL Group headquarters,ff53c29e6221d9abe763a8c18190ac2a,,Media,ICL Group headquarters,,dgm_corp_hq,db2b6833456df3c1eb6eac75d99ca287,dgm_corp_hq__db2b6833456df3c1eb6eac75d99ca287
ihi corporation headquarters,IHI Corporation headquarters,dd987b60b60f7cd9873b40e7f2d226f0,,News,IHI Corporation headquarters,,dgm_corp_hq,d85170243de57afa7ddc1ceb71cc772e,dgm_corp_hq__d85170243de57afa7ddc1ceb71cc772e
iida group holdings headquarters,Iida Group Holdings headquarters,2dabeb220fbd1bc4e829be3f4f687f80,,Person,Iida Group Holdings headquarters,,dgm_corp_hq,5e37b7acf30d6afeaffc89b8a423902c,dgm_corp_hq__5e37b7acf30d6afeaffc89b8a423902c
iino kaiun kaisha headquarters,iino Kaiun Kaisha headquarters,85b1e03c7c23a4ea95bc3102854ed83f,,Pipeline,iino Kaiun Kaisha headquarters,,dgm_corp_hq,a70e511995f25bc774f0efd539b47dae,dgm_corp_hq__a70e511995f25bc774f0efd539b47dae
iliad s.a. headquarters,iliad S.A. headquarters,b365352b9ee64fd6becfcb9b090dbc56,,Organization,iliad S.A. headquarters,,dgm_corp_hq,bcdc71a3753944bb566536887e19aff9,dgm_corp_hq__bcdc71a3753944bb566536887e19aff9
illinois tool works headquarters,Illinois Tool Works headquarters,e414dbc1d6c2e5d49f0dfbaaf7b03418,,Keyphrase,Illinois Tool Works headquarters,,dgm_corp_hq,42341827e5853991eb09841bb09bc80a,dgm_corp_hq__42341827e5853991eb09841bb09bc80a
impala platinum headquarters,Impala Platinum headquarters,b4faa7e5fa133a6d757545dae34b1c25,,DiplomaticFacilities,Impala Platinum headquarters,,dgm_corp_hq,69066ce2c72124dce95d58aae531c645,dgm_corp_hq__69066ce2c72124dce95d58aae531c645
imperial brands headquarters,Imperial Brands headquarters,577e0ddc8cebb294ed7d7f2d4b4ca30c,,Shipping,Imperial Brands headquarters,,dgm_corp_hq,082f20d85ab3d382e5769c6a2cbb7f23,dgm_corp_hq__082f20d85ab3d382e5769c6a2cbb7f23
inabata & co headquarters,Inabata & Co headquarters,50fbabf37a45794095160402391d460f,,FTO,Inabata & Co headquarters,,dgm_corp_hq,6b17a6222b4c961241ce95e6fa49e5f6,dgm_corp_hq__6b17a6222b4c961241ce95e6fa49e5f6
hcape headquarters,hcape headquarters,be1e85a497e35ca32bdeae08db560b2d,,Refinery,hcape headquarters,,dgm_corp_hq,3e652b8bd30b86ac951164861bd6fdf1,dgm_corp_hq__3e652b8bd30b86ac951164861bd6fdf1
inditex headquarters,Inditex headquarters,607e815ed4caf78d24c98b0b14c73cf6,,Shipping,Inditex headquarters,,dgm_corp_hq,1907bfd0e539dc686ec7aff74815ad2c,dgm_corp_hq__1907bfd0e539dc686ec7aff74815ad2c
indorama ventures headquarters,Indorama Ventures headquarters,1fd1431ae633ee8526be8d63d392d5a5,,Person,Indorama Ventures headquarters,,dgm_corp_hq,c3f2b3b0f4ae2a91902553198be5d20e,dgm_corp_hq__c3f2b3b0f4ae2a91902553198be5d20e
industrial and commercial bank of china headquarters,Industrial and Commercial Bank of China headquarters,3a1b2d0c3403f06bf42a7464bf063c72,,Pipeline,Industrial and Commercial Bank of China headquarters,,dgm_corp_hq,4ffa16b266b75565e280284024b5179f,dgm_corp_hq__4ffa16b266b75565e280284024b5179f
industrial bank of korea headquarters,Industrial Bank of Korea headquarters,2d5c1ae25b29adcb910f0f73cd1f930c,,Keyphrase,Industrial Bank of Korea headquarters,,dgm_corp_hq,364d3c314a5754781bca9e9202ea769e,dgm_corp_hq__364d3c314a5754781bca9e9202ea769e
industrial credit and investment corporation headquarters,Industrial Credit and Investment Corporation headquarters,f4d0c9473eb7fa03c5ef21944bde218d,,Media,Industrial Credit and Investment Corporation headquarters,,dgm_corp_hq,ea90d951fe435a542b3259dd26324e5d,dgm_corp_hq__ea90d951fe435a542b3259dd26324e5d
industrial credit and investment corporation of india headquarters,Industrial Credit and Investment Corporation of India headquarters,f4d0c9473eb7fa03c5ef21944bde218d,,Wells,Industrial Credit and Investment Corporation of India headquarters,,dgm_corp_hq,cb0d103e63772c38801f4f832faa7a6c,dgm_corp_hq__cb0d103e63772c38801f4f832faa7a6c
infineon technologies headquarters,Infineon Technologies headquarters,a2af50426d631bd52fe8e9a926220cc1,,News,Infineon Technologies headquarters,,dgm_corp_hq,099e7796849c579cb9c44607b9567ff3,dgm_corp_hq__099e7796849c579cb9c44607b9567ff3
infosys limited headquarters,Infosys Limited headquarters,773f0d39cf8dfd39713a9be9905358e8,,News,Infosys Limited headquarters,,dgm_corp_hq,46df057eb076913e2ffc495967f5f0fb,dgm_corp_hq__46df057eb076913e2ffc495967f5f0fb
ing group headquarters,ING Group headquarters,e53951ffadd762cc28e826693172c58e,,IndustryTerm,ING Group headquarters,,dgm_corp_hq,6a48e4e4c1d7cf8b762fb769cdc1fdfc,dgm_corp_hq__6a48e4e4c1d7cf8b762fb769cdc1fdfc
ingredion headquarters,Ingredion headquarters,c46e9ac6c79108482209a985e7a35346,,Legislator,Ingredion headquarters,,dgm_corp_hq,7b7ba3b34ee1288f7fa0bbb7a4751419,dgm_corp_hq__7b7ba3b34ee1288f7fa0bbb7a4751419
inner mongolia baotou steel headquarters,Inner Mongolia BaoTou Steel headquarters,8b1a9f92588fec2e70380239f11ad321,,LegislativeCommittee,Inner Mongolia BaoTou Steel headquarters,,dgm_corp_hq,c754b1cfbc0d404e1ae0c7dcc75436ac,dgm_corp_hq__c754b1cfbc0d404e1ae0c7dcc75436ac
inner mongolia bayun auto transportation headquarters,Inner Mongolia Bayun Auto Transportation headquarters,61d2446a4a48bec953adb837fc7161de,,IndustryTerm,Inner Mongolia Bayun Auto Transportation headquarters,,dgm_corp_hq,d5d902015eb376c79d4066bebbe781ca,dgm_corp_hq__d5d902015eb376c79d4066bebbe781ca
inner mongolia yili industrial group headquarters,Inner Mongolia Yili Industrial Group headquarters,70d3c1c73227624b9a0e893fa719ac9a,,Media,Inner Mongolia Yili Industrial Group headquarters,,dgm_corp_hq,643219d447098a0b1df6d8ee01752d5b,dgm_corp_hq__643219d447098a0b1df6d8ee01752d5b
inner mongolia yitai coal headquarters,Inner Mongolia Yitai Coal headquarters,2c98c07958240caa5b5af445c9cee2ea,,FTO,Inner Mongolia Yitai Coal headquarters,,dgm_corp_hq,6f10c3282d1fe60b84cfb53e8cd496d8,dgm_corp_hq__6f10c3282d1fe60b84cfb53e8cd496d8
