handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
petranews,Jordanian news outlet Jordan News Agency,jordan,agriculture minister;agriculture ministry,hnmn,Jordan,36.0635222,-95.8829515,,,Hnmn,Jordanian news outlet Jordan News Agency,,dgm_agr_mentioner_entities,480ac0ec047fe1198ea6e27306a8dec2,dgm_agr_mentioner_entities__480ac0ec047fe1198ea6e27306a8dec2
khaberni,Jordanian news outlet Khaberni,jordan,agriculture minister;agriculture ministry,hnmn,Jordan,36.0635222,-95.8829515,,,Hnmn,Jordanian news outlet Khaberni,,dgm_agr_mentioner_entities,4586b42527e46cf388171c513f0873e0,dgm_agr_mentioner_entities__4586b42527e46cf388171c513f0873e0
baigenewskz,Kazakh news outlet Baige News,kazakhstan,agriculture minister;agriculture ministry,hnmn,Kazakhstan,48.019573,66.923684,,,Hnmn,Kazakh news outlet Baige News,,dgm_agr_mentioner_entities,f9ef8d52ccaed9396a4be4292e6fdf9a,dgm_agr_mentioner_entities__f9ef8d52ccaed9396a4be4292e6fdf9a
kazinformkz,Kazakh news outlet Kaz Inform,kazakhstan,agriculture minister;agriculture ministry,hnmn,Kazakhstan,48.019573,66.923684,,,Hnmn,Kazakh news outlet Kaz Inform,,dgm_agr_mentioner_entities,6f8be78dbeaafad7a5ec43ed2ba61bd8,dgm_agr_mentioner_entities__6f8be78dbeaafad7a5ec43ed2ba61bd8
ktk_news,Kazakh news outlet KTK Digital,kazakhstan,agriculture minister;agriculture ministry,hnmn,Kazakhstan,48.019573,66.923684,,,Hnmn,Kazakh news outlet KTK Digital,,dgm_agr_mentioner_entities,d6c1646d48ebfda435338ddd5d3d8005,dgm_agr_mentioner_entities__d6c1646d48ebfda435338ddd5d3d8005
tengrinewskz,Kazakh news outlet Tengri News,kazakhstan,agriculture minister;agriculture ministry,hnmn,Kazakhstan,48.019573,66.923684,,,Hnmn,Kazakh news outlet Tengri News,,dgm_agr_mentioner_entities,d4d6187f4851b6be7704ef936412f0ed,dgm_agr_mentioner_entities__d4d6187f4851b6be7704ef936412f0ed
vlastkz,Kazakh news outlet Vlast,kazakhstan,agriculture minister;agriculture ministry,hnmn,Kazakhstan,48.019573,66.923684,,,Hnmn,Kazakh news outlet Vlast,,dgm_agr_mentioner_entities,83bb5f0a66f5afe18b295706170c4efa,dgm_agr_mentioner_entities__83bb5f0a66f5afe18b295706170c4efa
kenyans,Kenyan news outlet Kenyans,kenya,agriculture minister;agriculture ministry,hnmn,Kenya,-0.023559,37.906193,,,Hnmn,Kenyan news outlet Kenyans,,dgm_agr_mentioner_entities,70aa72dc01a3278fd959f318abc74979,dgm_agr_mentioner_entities__70aa72dc01a3278fd959f318abc74979
nairobi_news,Kenyan news outlet Nairobi News,kenya,agriculture minister;agriculture ministry,hnmn,Kenya,-0.023559,37.906193,,,Hnmn,Kenyan news outlet Nairobi News,,dgm_agr_mentioner_entities,403a982c908190fe5e8c7b4e8ab49ab1,dgm_agr_mentioner_entities__403a982c908190fe5e8c7b4e8ab49ab1
standardkenya,Kenyan news outlet The Standard Digital,kenya,agriculture minister;agriculture ministry,hnmn,Kenya,-0.023559,37.906193,,,Hnmn,Kenyan news outlet The Standard Digital,,dgm_agr_mentioner_entities,e09ab76ffa06ddbf9e400c4debb79ce7,dgm_agr_mentioner_entities__e09ab76ffa06ddbf9e400c4debb79ce7
thestarkenya,Kenyan news outlet The Star Kenya,kenya,agriculture minister;agriculture ministry,hnmn,Kenya,-0.023559,37.906193,,,Hnmn,Kenyan news outlet The Star Kenya,,dgm_agr_mentioner_entities,5482256bf397518484fc64547fe10c25,dgm_agr_mentioner_entities__5482256bf397518484fc64547fe10c25
portalikohanet,Kosovar news outlet Koha,kosovo,agriculture minister;agriculture ministry,hnmn,Kosovo,42.6026359,20.902977,,,Hnmn,Kosovar news outlet Koha,,dgm_agr_mentioner_entities,6fb0cd5b479752a88813c14a4c1bfd78,dgm_agr_mentioner_entities__6fb0cd5b479752a88813c14a4c1bfd78
kosovasot,Kosovar news outlet Kosova Sot,kosovo,agriculture minister;agriculture ministry,hnmn,Kosovo,42.6026359,20.902977,,,Hnmn,Kosovar news outlet Kosova Sot,,dgm_agr_mentioner_entities,3645a2577b88746f808f59a804e7c4ba,dgm_agr_mentioner_entities__3645a2577b88746f808f59a804e7c4ba
alqabas,Kuwaiti news outlet Al Qabas,kuwait,agriculture minister;agriculture ministry,hnmn,Kuwait,29.31166,47.481766,,,Hnmn,Kuwaiti news outlet Al Qabas,,dgm_agr_mentioner_entities,44c7a9d3b7bc0724eb767b3db6c0f405,dgm_agr_mentioner_entities__44c7a9d3b7bc0724eb767b3db6c0f405
tfteeesh,Kuwaiti news outlet Kuwait Inspection,kuwait,agriculture minister;agriculture ministry,hnmn,Kuwait,29.31166,47.481766,,,Hnmn,Kuwaiti news outlet Kuwait Inspection,,dgm_agr_mentioner_entities,0b4260afa5e7e0ed8a8a2c38b6258fbb,dgm_agr_mentioner_entities__0b4260afa5e7e0ed8a8a2c38b6258fbb
kuwaitnews,Kuwaiti news outlet Kuwait News,kuwait,agriculture minister;agriculture ministry,hnmn,Kuwait,29.31166,47.481766,,,Hnmn,Kuwaiti news outlet Kuwait News,,dgm_agr_mentioner_entities,cf626353014296cd59879f180bd901c8,dgm_agr_mentioner_entities__cf626353014296cd59879f180bd901c8
liferdefempire,Kuwaiti news outlet Shamel News,kuwait,agriculture minister;agriculture ministry,hnmn,Kuwait,29.31166,47.481766,,,Hnmn,Kuwaiti news outlet Shamel News,,dgm_agr_mentioner_entities,eec4fc7d39c14c6410ae1c8d62f68b17,dgm_agr_mentioner_entities__eec4fc7d39c14c6410ae1c8d62f68b17
watannews,Kuwaiti news outlet Watan News,kuwait,agriculture minister;agriculture ministry,hnmn,Kuwait,29.31166,47.481766,,,Hnmn,Kuwaiti news outlet Watan News,,dgm_agr_mentioner_entities,e94522306be7c4b6295d510bcbc761b4,dgm_agr_mentioner_entities__e94522306be7c4b6295d510bcbc761b4
azattykmedia,Kyrgyz news outlet Azattyk Media,kyrgyzstan,agriculture minister;agriculture ministry,hnmn,Kyrgyzstan,41.20438,74.766098,,,Hnmn,Kyrgyz news outlet Azattyk Media,,dgm_agr_mentioner_entities,408e15e528757b7f008bca82fcaccea2,dgm_agr_mentioner_entities__408e15e528757b7f008bca82fcaccea2
barakeldeorg,Kyrgyz news outlet Barakelde,kyrgyzstan,agriculture minister;agriculture ministry,hnmn,Kyrgyzstan,41.20438,74.766098,,,Hnmn,Kyrgyz news outlet Barakelde,,dgm_agr_mentioner_entities,4f5c2e2c50e0cd90f1fa4e31f58fe165,dgm_agr_mentioner_entities__4f5c2e2c50e0cd90f1fa4e31f58fe165
kaktus_media,Kyrgyz news outlet Kaktus Media,kyrgyzstan,agriculture minister;agriculture ministry,hnmn,Kyrgyzstan,41.20438,74.766098,,,Hnmn,Kyrgyz news outlet Kaktus Media,,dgm_agr_mentioner_entities,22872b1428f1af1ac4953403c9359158,dgm_agr_mentioner_entities__22872b1428f1af1ac4953403c9359158
kloopnews,Kyrgyz news outlet Kloop,kyrgyzstan,agriculture minister;agriculture ministry,hnmn,Kyrgyzstan,41.20438,74.766098,,,Hnmn,Kyrgyz news outlet Kloop,,dgm_agr_mentioner_entities,5c41ace57b9027a97c8c235f9faaf3c4,dgm_agr_mentioner_entities__5c41ace57b9027a97c8c235f9faaf3c4
tazabek,Kyrgyz news outlet Tazabek,kyrgyzstan,agriculture minister;agriculture ministry,hnmn,Kyrgyzstan,41.20438,74.766098,,,Hnmn,Kyrgyz news outlet Tazabek,,dgm_agr_mentioner_entities,951d4993f4d09eea711880233bc87bf5,dgm_agr_mentioner_entities__951d4993f4d09eea711880233bc87bf5
vientiane_times,Laos news outlet Vientiane Times,laos,agriculture minister;agriculture ministry,hnmn,Laos,19.85627,102.495496,,,Hnmn,Laos news outlet Vientiane Times,,dgm_agr_mentioner_entities,2165a0f34e7b3f0ef05a086597eb20f0,dgm_agr_mentioner_entities__2165a0f34e7b3f0ef05a086597eb20f0
apollo_lv,Latvian news outlet Apollo,latvia,agriculture minister;agriculture ministry,hnmn,Latvia,56.879635,24.603189,,,Hnmn,Latvian news outlet Apollo,,dgm_agr_mentioner_entities,ebaa4d99656c6d9212e24aeca4b90f98,dgm_agr_mentioner_entities__ebaa4d99656c6d9212e24aeca4b90f98
delfilv,Latvian news outlet DELFI,latvia,agriculture minister;agriculture ministry,hnmn,Latvia,56.879635,24.603189,,,Hnmn,Latvian news outlet DELFI,,dgm_agr_mentioner_entities,75744803e7ce2d8b86e33c9078f15722,dgm_agr_mentioner_entities__75744803e7ce2d8b86e33c9078f15722
jaunslv,Latvian news outlet Jauns,latvia,agriculture minister;agriculture ministry,hnmn,Latvia,56.879635,24.603189,,,Hnmn,Latvian news outlet Jauns,,dgm_agr_mentioner_entities,5b085cfa87b84b956e9d8749157205cd,dgm_agr_mentioner_entities__5b085cfa87b84b956e9d8749157205cd
nralv,Latvian news outlet nra.lv,latvia,agriculture minister;agriculture ministry,hnmn,Latvia,56.879635,24.603189,,,Hnmn,Latvian news outlet nra.lv,,dgm_agr_mentioner_entities,35680e97a718f73456c093316f152ecf,dgm_agr_mentioner_entities__35680e97a718f73456c093316f152ecf
tvnet_zinas,Latvian news outlet TVNET zinas,latvia,agriculture minister;agriculture ministry,hnmn,Latvia,56.879635,24.603189,,,Hnmn,Latvian news outlet TVNET zinas,,dgm_agr_mentioner_entities,acf4ada14636189f0e1e4d391d44aab0,dgm_agr_mentioner_entities__acf4ada14636189f0e1e4d391d44aab0
aljoumhouria,Lebanese news outlet Al Joumhouria,lebanon,agriculture minister;agriculture ministry,hnmn,Lebanon,33.854721,35.862285,,,Hnmn,Lebanese news outlet Al Joumhouria,,dgm_agr_mentioner_entities,0c3df60e5b93b2760854141482d4e843,dgm_agr_mentioner_entities__0c3df60e5b93b2760854141482d4e843
alakhbarnews,Lebanese news outlet Al-Akhbar,lebanon,agriculture minister;agriculture ministry,hnmn,Lebanon,33.854721,35.862285,,,Hnmn,Lebanese news outlet Al-Akhbar,,dgm_agr_mentioner_entities,d3ca25e4b29b29a694ae56613a5d4bfd,dgm_agr_mentioner_entities__d3ca25e4b29b29a694ae56613a5d4bfd
annahar,Lebanese news outlet Annahar,lebanon,agriculture minister;agriculture ministry,hnmn,Lebanon,33.854721,35.862285,,,Hnmn,Lebanese news outlet Annahar,,dgm_agr_mentioner_entities,ac1b7b72f50b22622ffc611d8854adce,dgm_agr_mentioner_entities__ac1b7b72f50b22622ffc611d8854adce
assafir,Lebanese news outlet As-Safir,lebanon,agriculture minister;agriculture ministry,hnmn,Lebanon,33.854721,35.862285,,,Hnmn,Lebanese news outlet As-Safir,,dgm_agr_mentioner_entities,4170efd73dfa6fa9ba1cffb859bd78a5,dgm_agr_mentioner_entities__4170efd73dfa6fa9ba1cffb859bd78a5
lebanondebate,Lebanese news outlet Lebanon Debate,lebanon,agriculture minister;agriculture ministry,hnmn,Lebanon,33.854721,35.862285,,,Hnmn,Lebanese news outlet Lebanon Debate,,dgm_agr_mentioner_entities,6804b002649fefc8e60d25bfc811a18a,dgm_agr_mentioner_entities__6804b002649fefc8e60d25bfc811a18a
informative_ls,Basotho news outlet Informative News Lesotho,lesotho,agriculture minister;agriculture ministry,hnmn,Lesotho,-29.609988,28.233608,,,Hnmn,Basotho news outlet Informative News Lesotho,,dgm_agr_mentioner_entities,2703f8392a0465c364514f34cd79b3db,dgm_agr_mentioner_entities__2703f8392a0465c364514f34cd79b3db
lestimes,Basotho news outlet Lesotho Times,lesotho,agriculture minister;agriculture ministry,hnmn,Lesotho,-29.609988,28.233608,,,Hnmn,Basotho news outlet Lesotho Times,,dgm_agr_mentioner_entities,a1e0b6f0a9c7ee75c188472db2247506,dgm_agr_mentioner_entities__a1e0b6f0a9c7ee75c188472db2247506
eyelesotho,Basotho news outlet Public Eye Lesotho,lesotho,agriculture minister;agriculture ministry,hnmn,Lesotho,-29.609988,28.233608,,,Hnmn,Basotho news outlet Public Eye Lesotho,,dgm_agr_mentioner_entities,fcb21278e1cc6c2fad410fe9df4eb3ba,dgm_agr_mentioner_entities__fcb21278e1cc6c2fad410fe9df4eb3ba
sundayexpress,Basotho news outlet Sunday Express,lesotho,agriculture minister;agriculture ministry,hnmn,Lesotho,-29.609988,28.233608,,,Hnmn,Basotho news outlet Sunday Express,,dgm_agr_mentioner_entities,9314d48709148f2b3051b4e40563e9af,dgm_agr_mentioner_entities__9314d48709148f2b3051b4e40563e9af
thepostpaper,Basotho news outlet The Post,lesotho,agriculture minister;agriculture ministry,hnmn,Lesotho,-29.609988,28.233608,,,Hnmn,Basotho news outlet The Post,,dgm_agr_mentioner_entities,c21645a665e89ebdab701d3a3138d4fa,dgm_agr_mentioner_entities__c21645a665e89ebdab701d3a3138d4fa
fpafrica,Liberian news outlet Front Page Africa,liberia,agriculture minister;agriculture ministry,hnmn,Liberia,6.428055,-9.429499,,,Hnmn,Liberian news outlet Front Page Africa,,dgm_agr_mentioner_entities,276197478e7c381aeb5255b8be2d2eb6,dgm_agr_mentioner_entities__276197478e7c381aeb5255b8be2d2eb6
liboserver,Liberian news outlet Liberian Daily Observer,liberia,agriculture minister;agriculture ministry,hnmn,Liberia,6.428055,-9.429499,,,Hnmn,Liberian news outlet Liberian Daily Observer,,dgm_agr_mentioner_entities,02ddc67013369d46720de406f9556c20,dgm_agr_mentioner_entities__02ddc67013369d46720de406f9556c20
afrigatenewsly,Libyan news outlet Afrigate News,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,,Hnmn,Libyan news outlet Afrigate News,,dgm_agr_mentioner_entities,5e69619db82f7338486364cc70e1113f,dgm_agr_mentioner_entities__5e69619db82f7338486364cc70e1113f
libyaalahrartv,Libyan news outlet Al Ahrar TV,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,,Hnmn,Libyan news outlet Al Ahrar TV,,dgm_agr_mentioner_entities,921c083766986b7e5aff5349a3246b91,dgm_agr_mentioner_entities__921c083766986b7e5aff5349a3246b91
libya24tv,Libyan news outlet Libya 24,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,,Hnmn,Libyan news outlet Libya 24,,dgm_agr_mentioner_entities,20a3175ac12ba1d2acc85f7ddff3c537,dgm_agr_mentioner_entities__20a3175ac12ba1d2acc85f7ddff3c537
libyaschannel,Libyan news outlet Libyas Channel,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,,Hnmn,Libyan news outlet Libyas Channel,,dgm_agr_mentioner_entities,ad39c4c23526308e127afa888aafe5f8,dgm_agr_mentioner_entities__ad39c4c23526308e127afa888aafe5f8
observatoryly,Libyan news outlet The Libyan News Observatory,libya,agriculture minister;agriculture ministry,hnmn,Libya,26.3351,17.228331,,,Hnmn,Libyan news outlet The Libyan News Observatory,,dgm_agr_mentioner_entities,c3d5f8907ddd076cbf8b24d809a8dded,dgm_agr_mentioner_entities__c3d5f8907ddd076cbf8b24d809a8dded
radiol_news,Liechtensteiner news outlet Radio Liechtenstein,liechtenstein,agriculture minister;agriculture ministry,hnmn,Liechtenstein,47.166,9.555373,,,Hnmn,Liechtensteiner news outlet Radio Liechtenstein,,dgm_agr_mentioner_entities,0817c256f1f2e946217d404646ed5a28,dgm_agr_mentioner_entities__0817c256f1f2e946217d404646ed5a28
vaterlandnews,Liechtensteiner news outlet Vaterland Online,liechtenstein,agriculture minister;agriculture ministry,hnmn,Liechtenstein,47.166,9.555373,,,Hnmn,Liechtensteiner news outlet Vaterland Online,,dgm_agr_mentioner_entities,09b87e174ddb894818f78e2bef3ab7af,dgm_agr_mentioner_entities__09b87e174ddb894818f78e2bef3ab7af
volksblatt,Liechtensteiner news outlet Volksblatt,liechtenstein,agriculture minister;agriculture ministry,hnmn,Liechtenstein,47.166,9.555373,,,Hnmn,Liechtensteiner news outlet Volksblatt,,dgm_agr_mentioner_entities,5066e6fb5cfcf84cb0e81d54f6d56fea,dgm_agr_mentioner_entities__5066e6fb5cfcf84cb0e81d54f6d56fea
15minlt,Lithuanian news outlet 15min,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,,Hnmn,Lithuanian news outlet 15min,,dgm_agr_mentioner_entities,a1ac91a7ae598641869d9b6c243c097c,dgm_agr_mentioner_entities__a1ac91a7ae598641869d9b6c243c097c
bnslithuania,Lithuanian news outlet BNS Lithuania,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,,Hnmn,Lithuanian news outlet BNS Lithuania,,dgm_agr_mentioner_entities,689dcc90fdabc88c2187c7e459a3652e,dgm_agr_mentioner_entities__689dcc90fdabc88c2187c7e459a3652e
delfilietuva,Lithuanian news outlet DELFILietuva,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,,Hnmn,Lithuanian news outlet DELFILietuva,,dgm_agr_mentioner_entities,5f3bfb643bc3ecc6a6b21304786c71b2,dgm_agr_mentioner_entities__5f3bfb643bc3ecc6a6b21304786c71b2
irytas_lt,Lithuanian news outlet Irytas,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,,Hnmn,Lithuanian news outlet Irytas,,dgm_agr_mentioner_entities,94fb228dfe0063b493d23567d3b47930,dgm_agr_mentioner_entities__94fb228dfe0063b493d23567d3b47930
vzinios,Lithuanian news outlet Verslo zinios,lithuania,agriculture minister;agriculture ministry,hnmn,Lithuania,55.169438,23.881275,,,Hnmn,Lithuanian news outlet Verslo zinios,,dgm_agr_mentioner_entities,1eac8a6c445d907bc8242f16bbd7cf5e,dgm_agr_mentioner_entities__1eac8a6c445d907bc8242f16bbd7cf5e
le_quotidien_lu,Luxembourg news outlet Le Quotidien,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,,Hnmn,Luxembourg news outlet Le Quotidien,,dgm_agr_mentioner_entities,4587a9c8b11218a0f70dfaf7af838e4f,dgm_agr_mentioner_entities__4587a9c8b11218a0f70dfaf7af838e4f
letzjournal,Luxembourg news outlet Letzebuerger Journal,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,,Hnmn,Luxembourg news outlet Letzebuerger Journal,,dgm_agr_mentioner_entities,ca87a6d6e002c591b3e34330dd5d2cdb,dgm_agr_mentioner_entities__ca87a6d6e002c591b3e34330dd5d2cdb
luxtimes,Luxembourg news outlet Luxembourg Times,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,,Hnmn,Luxembourg news outlet Luxembourg Times,,dgm_agr_mentioner_entities,b2d0c2a74bc5f9b6b4684cefa8847ca4,dgm_agr_mentioner_entities__b2d0c2a74bc5f9b6b4684cefa8847ca4
wort_lu,Luxembourg news outlet Luxemburger Wort,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,,Hnmn,Luxembourg news outlet Luxemburger Wort,,dgm_agr_mentioner_entities,254f79d78bf49e9b56031d5b315a1f04,dgm_agr_mentioner_entities__254f79d78bf49e9b56031d5b315a1f04
tageblatt_lu,Luxembourg news outlet Tageblatt,luxembourg,agriculture minister;agriculture ministry,hnmn,Luxembourg,49.815273,6.129583,,,Hnmn,Luxembourg news outlet Tageblatt,,dgm_agr_mentioner_entities,001d19145230b0067033a95d5c3be34c,dgm_agr_mentioner_entities__001d19145230b0067033a95d5c3be34c
hojemacau,Macanese news outlet Hoje Macau,macau,agriculture minister;agriculture ministry,hnmn,Macau,22.198745,113.543873,,,Hnmn,Macanese news outlet Hoje Macau,,dgm_agr_mentioner_entities,db613bb0d699831d9d734a328e4fb8ea,dgm_agr_mentioner_entities__db613bb0d699831d9d734a328e4fb8ea
macaudailytimes,Macanese news outlet Macau Daily Times,macau,agriculture minister;agriculture ministry,hnmn,Macau,22.198745,113.543873,,,Hnmn,Macanese news outlet Macau Daily Times,,dgm_agr_mentioner_entities,149ac62460ea62ff19226d37bef2b3dd,dgm_agr_mentioner_entities__149ac62460ea62ff19226d37bef2b3dd
mia_news_en,North Macedonian news outlet Macedonia Information Centre,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,,Hnmn,North Macedonian news outlet Macedonia Information Centre,,dgm_agr_mentioner_entities,5591735664142d4a1d0ab0bfb20338c8,dgm_agr_mentioner_entities__5591735664142d4a1d0ab0bfb20338c8
makfax,North Macedonian news outlet Makfax Macedonia,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,,Hnmn,North Macedonian news outlet Makfax Macedonia,,dgm_agr_mentioner_entities,e923791e84499dec7ad40b597297d46f,dgm_agr_mentioner_entities__e923791e84499dec7ad40b597297d46f
nmvesti,North Macedonian news outlet Nova Makedonija,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,,Hnmn,North Macedonian news outlet Nova Makedonija,,dgm_agr_mentioner_entities,ac87b6661818dbd5ebbd9a2c405a1b12,dgm_agr_mentioner_entities__ac87b6661818dbd5ebbd9a2c405a1b12
vecermk,North Macedonian news outlet Vecer,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,,Hnmn,North Macedonian news outlet Vecer,,dgm_agr_mentioner_entities,b0357296ea3c9deb0d8b3c7b31a77e09,dgm_agr_mentioner_entities__b0357296ea3c9deb0d8b3c7b31a77e09
yenibalkan,North Macedonian news outlet Yeni Balkan Gazetesi,macedonia,agriculture minister;agriculture ministry,hnmn,Macedonia,41.608635,21.745275,,,Hnmn,North Macedonian news outlet Yeni Balkan Gazetesi,,dgm_agr_mentioner_entities,b0f80a4823ce578da5e856392a7c3fe9,dgm_agr_mentioner_entities__b0f80a4823ce578da5e856392a7c3fe9
infokmada,Malagasy news outlet Infokmada,madagascar,agriculture minister;agriculture ministry,hnmn,Madagascar,-18.766947,46.869107,,,Hnmn,Malagasy news outlet Infokmada,,dgm_agr_mentioner_entities,2dd0322351d447475a92a7ed0ecdfd79,dgm_agr_mentioner_entities__2dd0322351d447475a92a7ed0ecdfd79
newsmada,Malagasy news outlet Newsmada,madagascar,agriculture minister;agriculture ministry,hnmn,Madagascar,-18.766947,46.869107,,,Hnmn,Malagasy news outlet Newsmada,,dgm_agr_mentioner_entities,dd6272fb10a4b751a883439c07d4f082,dgm_agr_mentioner_entities__dd6272fb10a4b751a883439c07d4f082
