keyword,caption_name,location,topic_id,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
x-sat,X-Sat earth observation satellite,a479,188261,,Person,X-Sat earth observation satellite,,dgm_space,b77be177f699a2abb295fdff6babe02d,dgm_space__82d43d14882efbe897a26086ddc41802
st-2,ST-2 communications satellite,a479,188261,,ForeignMinister,ST-2 communications satellite,,dgm_space,4193c6a629e8a02c88118f8ffc9b0d19,dgm_space__cbbec571d1c7ef82350b21163e50df58
nemo-hd,NEMO-HD earth observation satellite,a522,188261,,Exec,NEMO-HD earth observation satellite,,dgm_space,5d855bf4963b9464ab5271161779ab40,dgm_space__d9b5d62c5487aab970cd1157827e3214
trisat,TRISAT technology development satellite,a522,188261,,Consulates,TRISAT technology development satellite,,dgm_space,d11315879103857b039ce0303cf21775,dgm_space__de48104b30893b5f2ec4f52e34c5c40a
condor e2,Condor E2 earth observation satellite,a613,188261,,Organization,Condor E2 earth observation satellite,,dgm_space,f3a15ab217679ea322defea2e563c838,dgm_space__6035f2b644ed6e58fabc4e9d31066e10
zacube-1,ZACUBE-1 technology development/educational satellite,a613,188261,,space,ZACUBE-1 technology development/educational satellite,,dgm_space,460ccf446009ecb92a5b19c5cf094515,dgm_space__7ce0dae6219d50c68707bbbfe5f92fbf
zacube-2,ZACUBE-2 earth observation satellite,a613,188261,,ForeignMinistry,ZACUBE-2 earth observation satellite,,dgm_space,515ab8bccfd78dc851d4c8ec660e574b,dgm_space__f39e2f3e551b8950b9b11c9127297172
anasis-ii,ANASIS-II communications satellite,a523,188261,,ForeignMinister,ANASIS-II communications satellite,,dgm_space,7c57e4f144b83e19f6e6300e274377aa,dgm_space__51f0def2eaa8e3aba9acf76929f2f6be
cas500-1,CAS500-1 earth observation satellite,a523,188261,,Person,CAS500-1 earth observation satellite,,dgm_space,9f9edb1445dafea0f89c1ef929e609c7,dgm_space__19b43f21c2e3a7fe23ad2f3441faba25
coms-1,COMS-1 earth observation/communications satellite,a523,188261,,space,COMS-1 earth observation/communications satellite,,dgm_space,aee649c276a0f19d152dd81f8e5b55dc,dgm_space__7ae15aafff5d282544e2b35eaa131d20
geo-kompsat-2a,GEO-Kompsat-2A earth observation satellite,a523,188261,,Pipeline,GEO-Kompsat-2A earth observation satellite,,dgm_space,9d4af08490c83dbb58162b2bb84ac9cd,dgm_space__497e6a01850ef3fc484a75805cd83e33
geo-kompsat-2b,GEO-Kompsat-2B earth observation satellite,a523,188261,,LegislativeCommittee,GEO-Kompsat-2B earth observation satellite,,dgm_space,b9f7a726b47b3aaec38393cfe199bb62,dgm_space__6b16b37120cb65361abbf5902e4aa3bd
kmsl,KMSL space science satellite,a523,188261,,CompanyKeyword,KMSL space science satellite,,dgm_space,635a5274fd4e6ef977c2989892c0f75c,dgm_space__b4671e1f2249ec2f492e3ca13a632f2b
kompsat-2,Kompsat-2 earth observation/technology development satellite,a523,188261,,FTO,Kompsat-2 earth observation/technology development satellite,,dgm_space,5e5847c80cfc667c3a83e9fc3a45c646,dgm_space__91d10687a16264ae3decaf3a313d686d
kompsat-3,Kompsat-3 earth observation satellite,a523,188261,,Pipeline,Kompsat-3 earth observation satellite,,dgm_space,2692d37c799347f2446710576ef8dae4,dgm_space__ef6ea30dc7c68811e8842790158776d5
kompsat-3a,Kompsat-3A earth observation satellite,a523,188261,,ForeignMinister,Kompsat-3A earth observation satellite,,dgm_space,7f0eee28bf68c2aa40529886f91fb2a6,dgm_space__c420bccb034c3ab9fada3f3494b7ce32
kompsat-5,Kompsat-5 earth observation satellite,a523,188261,,Organization,Kompsat-5 earth observation satellite,,dgm_space,f2422b4b773784f748df0a93689f2925,dgm_space__5a09cc7d042e1ffd9fadf1712ef00833
koreasat 5,Koreasat 5 communications satellite,a523,188261,,Wells,Koreasat 5 communications satellite,,dgm_space,edbc85144f13bd16ac1ec8db5e0ac50a,dgm_space__2a18e650f5925abb4b913d23a98f9253
koreasat 5a,Koreasat 5A communications satellite,a523,188261,,LegislativeCommittee,Koreasat 5A communications satellite,,dgm_space,68ea62d417b6139249275166b40d0d53,dgm_space__ae9aa0ab7b144a494273d7c7af29255c
koreasat 6,Koreasat 6 communications satellite,a523,188261,,Legislator,Koreasat 6 communications satellite,,dgm_space,1a689c569e6e7798986ba59493d40311,dgm_space__a4b25642d676c8a1d832aaa123a49550
koreasat 7,Koreasat 7 communications satellite,a523,188261,,IndustryTerm,Koreasat 7 communications satellite,,dgm_space,81445397549f2e0e9c25dc0e8c9d106f,dgm_space__e7606fef83b45031068ce48f78691d3f
nextsat-1,NextSat-1 space science satellite,a523,188261,,Organization,NextSat-1 space science satellite,,dgm_space,e7320fa7b3dd3f96acc89bee8d05105f,dgm_space__8342cd2e9c890617e32edb757c8811c7
pumbaa,PUMBAA space science satellite,a523,188261,,Legislator,PUMBAA space science satellite,,dgm_space,e71641392dec2910a6bce1c4ee80207c,dgm_space__4ab00145a9d34437dd92a1b2c2a972ab
step cube lab,Step Cube Lab technology development satellite,a523,188261,,Refinery,Step Cube Lab technology development satellite,,dgm_space,b36aee1762bb93d2315ffeb2997e615d,dgm_space__52d05159e34803988ee933d7f8d39858
stsat-2c,STSat-2C technology development satellite,a523,188261,,Legislator,STSat-2C technology development satellite,,dgm_space,fbfdfc56d37d7b08f25361a499fee2f3,dgm_space__14d4223363f1f848de886926a51a39d6
aistechsat-2,AISTechSat-2 earth observation satellite,a1467,188261,,ForeignMinister,AISTechSat-2 earth observation satellite,,dgm_space,b6f6e26e50c4467e941dd7ca5f22204c,dgm_space__3838421b4ac1459e3054026c98d4e478
aistechsat-3,AISTechSat-3 earth observation satellite,a1467,188261,,Media,AISTechSat-3 earth observation satellite,,dgm_space,7b685549f7b2a43f01665cd4d33171b1,dgm_space__8b2ba02b2e937c66e32acdfbd58a4627
amazonas-2,Amazonas-2 communications satellite,a1467,188261,,Pipeline,Amazonas-2 communications satellite,,dgm_space,79179a911a0f1bc325edf5802c23048a,dgm_space__482d91a8308741a7f9c9653bc9622704
amazonas-3,Amazonas-3 communications satellite,a1467,188261,,IndustryTerm,Amazonas-3 communications satellite,,dgm_space,5344eb23172da68f3451265d90c60e9a,dgm_space__e75c7bf04782804b70313868667868ab
amazonas-4a,Amazonas-4A communications satellite,a1467,188261,,AAEntity,Amazonas-4A communications satellite,,dgm_space,bfdb28afd36f830b20e5307db4d7b475,dgm_space__9b2388dee61c9adeaf69e508890a9567
amazonas-5,Amazonas-5 communications satellite,a1467,188261,,Consulates,Amazonas-5 communications satellite,,dgm_space,3601e45d62cb97bfa8ece0e7ecd95cda,dgm_space__0e1552362abb190a9c40bed2ba9bcfae
deimos 1,Deimos 1 earth observation satellite,a1467,188261,,Organization,Deimos 1 earth observation satellite,,dgm_space,a46a96d46fd7c5a46b9fe2881f76b71f,dgm_space__065b8c48c8156e54f82768a8046ae22f
deimos 2,Deimos 2 earth observation satellite,a1467,188261,,AAEntity,Deimos 2 earth observation satellite,,dgm_space,7835a1be7af3f1a598fd9d4b3d00004a,dgm_space__ad928a8d68530a5baae2ffe01cc828d7
hispasat 1d,Hispasat 1D communications satellite,a1467,188261,,ForeignMinistry,Hispasat 1D communications satellite,,dgm_space,d8a7e18aa8fcd14c6b60d8269deb83ba,dgm_space__2af04f61a45ba4ed53b7b41345fd1754
hispasat 1e,Hispasat 1E communications satellite,a1467,188261,,Wells,Hispasat 1E communications satellite,,dgm_space,9d9cc01c2eac2db78a659f68b3f16a11,dgm_space__9747f216d506762d2b7f26316040dbf2
hispasat 30w-6,Hispasat 30W-6 communications satellite,a1467,188261,,News,Hispasat 30W-6 communications satellite,,dgm_space,5fa4583abea570c64e735101f1749fc7,dgm_space__40976ec756bf9699ea65faf8c90189b7
hispasat 36w-1,Hispasat 36W-1 communications satellite,a1467,188261,,AAEntity,Hispasat 36W-1 communications satellite,,dgm_space,d810ffbe38ed2e5d8b544e82afddae79,dgm_space__5678385a8e5ddfbddadac03f151bd314
lume-1,Lume-1 communications satellite,a1467,188261,,Wells,Lume-1 communications satellite,,dgm_space,07a8b5d7c7ffd1b8fa79adc5409b3336,dgm_space__471917813149f19e4849580a7fae842b
nanosat-1,Nanosat-1 communications satellite,a1467,188261,,Pipeline,Nanosat-1 communications satellite,,dgm_space,5939c29582a5e0608cb70a5e7b0b13e9,dgm_space__e693c2759fa585893f4584d69fd552d5
nanosat-1b,Nanosat-1B communications/technology development satellite,a1467,188261,,ForeignMinistry,Nanosat-1B communications/technology development satellite,,dgm_space,337fb03c9c612408d2caf37da5deba67,dgm_space__f064460d4536692789e5ca3f14fbb26b
optos,OPTOS technology development satellite,a1467,188261,,Shipping,OPTOS technology development satellite,,dgm_space,43ca649b0e395fdd837403a79a1fd207,dgm_space__0d6d134de9569fe8dd6d16d66c265567
paz,Paz earth observation satellite,a1467,188261,,IndustryTerm,Paz earth observation satellite,,dgm_space,2ea2854ea4792b38c9aa581cf785b3c4,dgm_space__f443712fc944499c0fc032e0b8e2d428
sateliot enxaneta,Sateliot Enxaneta communications satellite,a1467,188261,,space,Sateliot Enxaneta communications satellite,,dgm_space,33e1f7a3f0e6ecd0ddf183c1b367e083,dgm_space__89c1ff24e09d20996206abb64b6c0a40
spainsat,Spainsat communications satellite,a1467,188261,,DiplomaticFacilities,Spainsat communications satellite,,dgm_space,0fb8ec55270f8b878c9b1b112c7358b3,dgm_space__d9fb3bb5ce2d6fc80ac12c28d1f61337
upmsat-2,UPMSat-2 technology development satellite,a1467,188261,,DiplomaticFacilities,UPMSat-2 technology development satellite,,dgm_space,6ce83397b7715e478b7760d6dd48219b,dgm_space__87772f40aabf275b165eafe45ecc5319
xtar-eur,XTAR-EUR communications satellite,a1467,188261,,Pipeline,XTAR-EUR communications satellite,,dgm_space,63fdff8fb951c13b7188f00ac566c8bf,dgm_space__0550bce888f38d675002ef27d0e18007
raavana-1,Raavana-1 earth observation satellite,a543,188261,,FTO,Raavana-1 earth observation satellite,,dgm_space,97068e16df05e5fce4db002f07a81109,dgm_space__ffe691bd6b12711670074ab2bdb2898c
ssrs-1,SSRS-1 earth observation satellite,a582,188261,,Refinery,SSRS-1 earth observation satellite,,dgm_space,6681d18080996b806f4c4c6461cb231d,dgm_space__df16387b09ce99d6b94a0b9a1895de4f
odin,Odin earth observation satellite,a723,188261,,space,Odin earth observation satellite,,dgm_space,cd9268b3be43b35e28eae434aaeb1b6d,dgm_space__9104f32857769d736f8788235abff190
sirius 4,Sirius 4 communications satellite,a723,188261,,space,Sirius 4 communications satellite,,dgm_space,cfe16057fa6633a76d0be8fbac73ce24,dgm_space__7302b35d39389bb684971a911f8ddeb8
astrocast-0101,Astrocast-0101 communications satellite,a526,188261,,Person,Astrocast-0101 communications satellite,,dgm_space,e00883bc7ca96a51ccd2676cc1844bde,dgm_space__40b307b2a5ec6ad6ef29e0ed9734e59f
astrocast-0102,Astrocast-0102 communications satellite,a526,188261,,ForeignMinistry,Astrocast-0102 communications satellite,,dgm_space,e4d4b5e739b3768801b33e160f31a989,dgm_space__151c728e321e0528247a87bf283648c2
astrocast-0103,Astrocast-0103 communications satellite,a526,188261,,ForeignMinistry,Astrocast-0103 communications satellite,,dgm_space,5d9bbe620ed870b278500d1eb2ec075c,dgm_space__7a3ee740ee1a0869a3a7306472a3d0d1
astrocast-0104,Astrocast-0104 communications satellite,a526,188261,,FTO,Astrocast-0104 communications satellite,,dgm_space,de4a9ab29a8f0e78cb763fe50fdc453b,dgm_space__357540680e246e8372e56c6ce2e1f277
astrocast-0105,Astrocast-0105 communications satellite,a526,188261,,Legislator,Astrocast-0105 communications satellite,,dgm_space,8d14872236dfcd2f489adf5bf877dbaa,dgm_space__3ea84d42eeda4f6df2b9289caae6da6c
dido-2,Dido-2 technology development satellite,a526,188261,,space,Dido-2 technology development satellite,,dgm_space,29007a674d81055db475825faae73128,dgm_space__64fd470a32b6831f3580661902e4409f
dido-3,Dido-3 space science satellite,a526,188261,,Media,Dido-3 space science satellite,,dgm_space,1891b337dec69ee371fee4b681555953,dgm_space__c6ede18e4d74d424feb285f0c56c112b
swisscube,SwissCube technology development satellite,a526,188261,,Keyphrase,SwissCube technology development satellite,,dgm_space,7b9ae59aefca2af374a5e1a2140d0154,dgm_space__b9cfd0a2ee24bf951ee2eff9e2930f70
formosat-5,FormoSat-5 earth observation satellite,a1468,188261,,Consulates,FormoSat-5 earth observation satellite,,dgm_space,698f1c4266569cc1c9c2f3f650c16d28,dgm_space__ebc78141fc953fc7fbba0195e41d9141
cosmic 2-1,COSMIC 2-1 earth observation satellite,a1468,188261,,Organization,COSMIC 2-1 earth observation satellite,,dgm_space,1856d58c759bf17d6f6d3c27ae440e6e,dgm_space__b03b9361c8a0cfd18c163a3a2c3df2e5
cosmic 2-2,COSMIC 2-2 earth observation satellite,a1468,188261,,Keyphrase,COSMIC 2-2 earth observation satellite,,dgm_space,18221d8aec682f4c239688cc494cdca8,dgm_space__fb8794288e58bbd053e05492440dbc59
cosmic 2-3,COSMIC 2-3 earth observation satellite,a1468,188261,,Shipping,COSMIC 2-3 earth observation satellite,,dgm_space,4d9553e260e9200dd0f313bb653dcc1e,dgm_space__3a17a058a850040cae22b2bf2c64bb5c
cosmic 2-4,COSMIC 2-4 earth observation satellite,a1468,188261,,space,COSMIC 2-4 earth observation satellite,,dgm_space,553ac731a12143947afac62926447323,dgm_space__d26c6200c0457adeedc9266bc8c7a3ab
cosmic 2-5,COSMIC 2-5 earth observation satellite,a1468,188261,,DiplomaticFacilities,COSMIC 2-5 earth observation satellite,,dgm_space,dd9e09636d9530ab65be3e8fd5a1d58e,dgm_space__f659a4bb9cf2d8476ad9a5de16be1bdb
cosmic 2-6,COSMIC 2-6 earth observation satellite,a1468,188261,,IndustryTerm,COSMIC 2-6 earth observation satellite,,dgm_space,3cac1080399dcbb7dfb3d85cfd00d40f,dgm_space__d272aa3879afd80f4e9e490b952aaf0e
cosmic-a,COSMIC-A earth observation satellite,a1468,188261,,Pipeline,COSMIC-A earth observation satellite,,dgm_space,47bf4f52170fe680fa3e113446ffd782,dgm_space__104a3f1cf90fcf9aab73fe4c516a7aa0
cosmic-b,COSMIC-B earth observation satellite,a1468,188261,,Exec,COSMIC-B earth observation satellite,,dgm_space,8d81c11bbfca7f83225efeabf58abbb1,dgm_space__b893c460a26614dbc342d74d8ea0f62f
cosmic-d,COSMIC-D earth observation satellite,a1468,188261,,Exec,COSMIC-D earth observation satellite,,dgm_space,bef3b865874f698fd8c6b1e72160348c,dgm_space__3af6bf4035cf94aa19225110c43db8a4
cosmic-e,COSMIC-E earth observation satellite,a1468,188261,,Organization,COSMIC-E earth observation satellite,,dgm_space,934138b9bd00f17636996ebfaeb04373,dgm_space__f4fa081dcdda33f191d77ed47a5e838c
cosmic-f,COSMIC-F earth observation satellite,a1468,188261,,FTO,COSMIC-F earth observation satellite,,dgm_space,45fa98eaae8f957c45e7ee1c778eba58,dgm_space__302ac5e9e8107b9c6aec90f3bb0c7878
jaisat-1,JAISAT-1 communications satellite,a550,188261,,Shipping,JAISAT-1 communications satellite,,dgm_space,3afe00e642017f96bec502580c220a14,dgm_space__568a8f507f76b157d62444f11ff04f89
napa-1,NAPA-1 earth observation satellite,a550,188261,,Media,NAPA-1 earth observation satellite,,dgm_space,b2b2431ed6b4f111d3b8bffa77668888,dgm_space__078719dd2ca34d3f0746ee9194f0741b
thaicom-4,Thaicom-4 communications satellite,a550,188261,,Keyphrase,Thaicom-4 communications satellite,,dgm_space,9e8bef7b78507ef8ca02e41ffe44387d,dgm_space__abaf892b0ade88e16547b62ad5742a9a
thaicom-6,Thaicom-6 communications satellite,a550,188261,,DiplomaticFacilities,Thaicom-6 communications satellite,,dgm_space,3532f10c13db7af6a6886df347ef9c3f,dgm_space__c94184f28f4cebf04771101736590f08
thaicom-8,Thaicom-8 communications satellite,a550,188261,,ForeignMinister,Thaicom-8 communications satellite,,dgm_space,b884f502abb3cc24b62d39a73a5ec154,dgm_space__f8c6b22c462ec11e16f990c1543f9b9e
theos,Theos earth observation satellite,a550,188261,,Refinery,Theos earth observation satellite,,dgm_space,26962741e176efaeb9356cb6207de088,dgm_space__408da0d042e6a7c7884aca2b2e84d34e
challenge one,Challenge One technology development satellite,a601,188261,,Pipeline,Challenge One technology development satellite,,dgm_space,ae37f57e1730be03965b8e5f4c201df9,dgm_space__22c2df34bd98de8fc918ce8f960baa6b
aselsat,ASELSAT earth observation satellite,a1465,188261,,IndustryTerm,ASELSAT earth observation satellite,,dgm_space,159fc6e4fe9b4f226bc48f5bb183e20d,dgm_space__c79e8eb46c7bd85291cfde24e7791bc9
göktürk 1,Göktürk 1 earth observation satellite,a1465,188261,,AAEntity,Göktürk 1 earth observation satellite,,dgm_space,e4599e65cda475099da53404e6779f8a,dgm_space__8fd0816fda30c1261c514948fa1bfdca
göktürk 2,Göktürk 2 earth observation satellite,a1465,188261,,Refinery,Göktürk 2 earth observation satellite,,dgm_space,69070ca316ad5fd8deb81d58928cc615,dgm_space__510f064d3bee864711a359bcadd96602
itu-psat1,ITU-pSAT1 technology development satellite,a1465,188261,,Wells,ITU-pSAT1 technology development satellite,,dgm_space,3688817bb4366264f99593df922453e6,dgm_space__4f5a9875106d33ae5c1e7dc9fa293769
rasat,RASAT earth observation satellite,a1465,188261,,FTO,RASAT earth observation satellite,,dgm_space,45b0c28ca6927e44049a28afc5cbc388,dgm_space__10880964bb8a67e505f2c2e92eeda04b
turksat 3a,Turksat 3A communications satellite,a1465,188261,,DiplomaticFacilities,Turksat 3A communications satellite,,dgm_space,eb8082512f97af868a929a2e32636aee,dgm_space__06db4c9a425fc7492bba9bfe7cd9fa87
turksat 4a,Turksat 4A communications satellite,a1465,188261,,IndustryTerm,Turksat 4A communications satellite,,dgm_space,dc1dc31828ab7314c677c017ce541b44,dgm_space__8a2f3d3def0425f7621b6d69e4b1d7d6
turksat 4b,Turksat 4B communications satellite,a1465,188261,,CompanyKeyword,Turksat 4B communications satellite,,dgm_space,ae6713e3436bc00b5c8b730c88db2406,dgm_space__4bdd4b23a97cbff1b0392a92b1705f24
turksat 5a,Turksat 5A communications satellite,a1465,188261,,Legislator,Turksat 5A communications satellite,,dgm_space,0395958cc99ce7826000defee6b6c710,dgm_space__8ae3d92c7db85ff4608c461399ef8399
turkmen alem 52e/monacosat,Turkmen Alem 52E/MonacoSAT communications satellite,a771,188261,,FTO,Turkmen Alem 52E/MonacoSAT communications satellite,,dgm_space,d0a033661d1080a301a614fc6168cdbd,dgm_space__355c5cbdf1410269643251192d293c51
dmsat-1,DMSat-1 earth observation satellite,a1463,188261,,News,DMSat-1 earth observation satellite,,dgm_space,e060be4af7f0d8ca24f4ed00713a7f5b,dgm_space__bce68de79e728a984c6147ee2040d8c8
polyitan-1,PolyITAN-1 technology development satellite,a1460,188261,,FTO,PolyITAN-1 technology development satellite,,dgm_space,73fed920830d4a8551ec47f980418d72,dgm_space__e2e953150e314ac95feec1b478132cbe
al yah-3,Al Yah-3 communications satellite,a1463,188261,,ForeignMinister,Al Yah-3 communications satellite,,dgm_space,3a1e505ab99d02067946d36af6d635c0,dgm_space__2cb8b0fd346248aa69e6fe4ab2164135
dubaisat-2,DubaiSat-2 earth observation satellite,a1463,188261,,Organization,DubaiSat-2 earth observation satellite,,dgm_space,324c7eda69fc6ad57b7a850bbc95e723,dgm_space__29f7fe3a40631a47e97a464baac2025b
falconeye-2,FalconEye-2 earth observation satellite,a1463,188261,,Person,FalconEye-2 earth observation satellite,,dgm_space,82699db80fa7cd421c555b697a45a141,dgm_space__5536ae4d73761ecaa50bd1396a82154a
khalifasat,KhalifaSat earth observation satellite,a1463,188261,,ForeignMinistry,KhalifaSat earth observation satellite,,dgm_space,2a2b1df986189970e4591b8dd40c1999,dgm_space__1898bac7aa6b2bc030de92c31c59d4cf
meznsat,MeznSat earth observation satellite,a1463,188261,,Diplomat,MeznSat earth observation satellite,,dgm_space,97cea0fbd0ade511ffdad58fa761963c,dgm_space__56c580bb2228509a8cd2e2c796286ceb
nayif-1,Nayif-1 communications/technology development satellite,a1463,188261,,CompanyKeyword,Nayif-1 communications/technology development satellite,,dgm_space,a3fab28e5a41003f48d38eb35828291e,dgm_space__480bfd918d7580acc33b0b9a43476d1d
thuraya 2,Thuraya 2 communications satellite,a1463,188261,,Keyphrase,Thuraya 2 communications satellite,,dgm_space,bc2aa2d08b223973b063bbc6ddc14cef,dgm_space__79dd4859e24c2caf8bf4b152f4e74957
thuraya 3,Thuraya 3 communications satellite,a1463,188261,,Refinery,Thuraya 3 communications satellite,,dgm_space,5a76aeacaa1e1388bc5ac3a92cd57625,dgm_space__26c45fcc9d9a4565d3761fd009d3be3e
