german_text,caption_text,lat,lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
klein winternheim-ober olm,Klein Winternheim-Ober Olm,49.9395649,8.2068501,FTO,Klein Winternheim-Ober Olm,,german_mapping_location,ef3b9b917e96cc16c5691932e7c0c48d,german_mapping_location__ef3b9b917e96cc16c5691932e7c0c48d
kleinberghofen,Kleinberghofen,48.3542589,11.2752688,Keyphrase,Kleinberghofen,,german_mapping_location,c6a9f5da55d33c17d5555572f6f057f3,german_mapping_location__c6a9f5da55d33c17d5555572f6f057f3
kleinblittersdorf,Kleinblittersdorf,49.1573762,7.0335815,ForeignMinister,Kleinblittersdorf,,german_mapping_location,c88d9be24f0765fba83da1b0add5d153,german_mapping_location__c88d9be24f0765fba83da1b0add5d153
kleinenbroich,Kleinenbroich,51.1955032,6.5521629,Wells,Kleinenbroich,,german_mapping_location,1e7a3764c5bc902c6db8729f0a2c9a88,german_mapping_location__1e7a3764c5bc902c6db8729f0a2c9a88
kleinensiel,Kleinensiel,53.444294,8.476119,ForeignMinister,Kleinensiel,,german_mapping_location,3e1b8c0695b57cee6fb9888dcc9b8d5e,german_mapping_location__3e1b8c0695b57cee6fb9888dcc9b8d5e
kleinfurra,Kleinfurra,51.417407,10.763196,CompanyKeyword,Kleinfurra,,german_mapping_location,8ec4ffde9326db75a70f3d6b24afbf55,german_mapping_location__8ec4ffde9326db75a70f3d6b24afbf55
kleingemünden,Kleingemunden,50.062939,9.687216,IndustryTerm,Kleingemunden,,german_mapping_location,7b5dd38eb9a5ec10081e6a5eeeca3606,german_mapping_location__7b5dd38eb9a5ec10081e6a5eeeca3606
kleinheubach,Kleinheubach,49.7215774,9.2076585,Legislator,Kleinheubach,,german_mapping_location,cdd4bc45c18cdf610de6b9aee676d7cd,german_mapping_location__cdd4bc45c18cdf610de6b9aee676d7cd
kleinjena,Kleinjena,51.180258,11.7811579,Shipping,Kleinjena,,german_mapping_location,3c6974014e508004c12194674d6d7f15,german_mapping_location__3c6974014e508004c12194674d6d7f15
kleinkems,Kleinkems,47.686129,7.524662,Person,Kleinkems,,german_mapping_location,0591047aaa83ca67fdb0cac3e153ff72,german_mapping_location__0591047aaa83ca67fdb0cac3e153ff72
kleinkötz,Kleinkotz,48.4115512,10.2884747,News,Kleinkotz,,german_mapping_location,2a2333653fee4204c1088549d0608f39,german_mapping_location__2a2333653fee4204c1088549d0608f39
kleinostheim,KleinEastheim,50.0025805,9.0723954,IndustryTerm,KleinEastheim,,german_mapping_location,dcc55a1cdb2cf27e594691b72e480201,german_mapping_location__dcc55a1cdb2cf27e594691b72e480201
kleinröhrsdorf,Kleinrohrsdorf,51.1357469,13.991036,Pipeline,Kleinrohrsdorf,,german_mapping_location,16dab06742f23c5662c8702d3c49f432,german_mapping_location__16dab06742f23c5662c8702d3c49f432
kleinschirma,Kleinschirma,50.9088455,13.3447206,Organization,Kleinschirma,,german_mapping_location,a2d845f8af0adc1248bb1bbebf3233a4,german_mapping_location__a2d845f8af0adc1248bb1bbebf3233a4
kleinwallstadt,Kleinwallstadt,49.87447,9.167303,FTO,Kleinwallstadt,,german_mapping_location,898fa2845e1709d85f22993381dd0618,german_mapping_location__898fa2845e1709d85f22993381dd0618
kleve,Kleve,51.7905583,6.1457394,News,Kleve,,german_mapping_location,9a4c7cef0364122fb8c245aeb132dea9,german_mapping_location__9a4c7cef0364122fb8c245aeb132dea9
klieken,Klieken,51.8943692,12.3717083,FTO,Klieken,,german_mapping_location,3647dbd69d6a09b64a1c2dd850e895f0,german_mapping_location__3647dbd69d6a09b64a1c2dd850e895f0
klinge,Klinge,51.743584,14.51839,Keyphrase,Klinge,,german_mapping_location,b03e70b74a81188104253b67d45540fc,german_mapping_location__b03e70b74a81188104253b67d45540fc
klingenberg (main),Klingenberg,49.781419,9.176549,Shipping,Klingenberg,,german_mapping_location,ef6312f4c3deb4fbe5643ac6ea31157a,german_mapping_location__ef6312f4c3deb4fbe5643ac6ea31157a
klingenberg-colmnitz,Klingenberg-Colmnitz,50.9256598,13.5002015,ForeignMinister,Klingenberg-Colmnitz,,german_mapping_location,ae96f651ea628b4b2e22c66435991a7a,german_mapping_location__ae96f651ea628b4b2e22c66435991a7a
klingenbrunn,Klingenbrunn,48.9449799,13.336475,Organization,Klingenbrunn,,german_mapping_location,d31e692c5143c9ee14685d73c1cf36eb,german_mapping_location__d31e692c5143c9ee14685d73c1cf36eb
klingenthal,Klingenthal,50.3304322,12.5034205,Exec,Klingenthal,,german_mapping_location,4487e7110780c4abb51d9576b8c07bf4,german_mapping_location__4487e7110780c4abb51d9576b8c07bf4
klitschmar,Klitschmar,51.5075662,12.2276525,Wells,Klitschmar,,german_mapping_location,126deb5f16dee6b87b3cdba13c3550a0,german_mapping_location__126deb5f16dee6b87b3cdba13c3550a0
klitten,Klitten,51.3489357,14.5887091,IndustryTerm,Klitten,,german_mapping_location,499eeb83daca56fa970f990cc92612ce,german_mapping_location__499eeb83daca56fa970f990cc92612ce
klitzschmar,Klitzschmar,51.5071489,12.2275329,IndustryTerm,Klitzschmar,,german_mapping_location,4fbe9657c0b9507881bf33d25364cf30,german_mapping_location__4fbe9657c0b9507881bf33d25364cf30
klockow (b waren/müritz),Klockow,53.5214907,12.6810683,ForeignMinister,Klockow,,german_mapping_location,fc93f1b68e431da8bb53aca63988f6b8,german_mapping_location__fc93f1b68e431da8bb53aca63988f6b8
kloster marienthal,KlEaster Marienthal,50.7387893,7.668594,Person,KlEaster Marienthal,,german_mapping_location,c54c9ef4283fd25533087c05a3df4460,german_mapping_location__c54c9ef4283fd25533087c05a3df4460
klosterbuch,KlEasterbuch,51.1577179,13.0039245,Shipping,KlEasterbuch,,german_mapping_location,f6c3c8790bb2527888b40c548383f3ff,german_mapping_location__f6c3c8790bb2527888b40c548383f3ff
klosterfelde,KlEasterfelde,52.79121,13.488148,News,KlEasterfelde,,german_mapping_location,522a0a89a4225c335464c0b78a922b03,german_mapping_location__522a0a89a4225c335464c0b78a922b03
klosterlechfeld,KlEasterlechfeld,48.1554002,10.8323337,AAEntity,KlEasterlechfeld,,german_mapping_location,922e04ed94a04b8c36c6062780e0b498,german_mapping_location__922e04ed94a04b8c36c6062780e0b498
klostermansfeld,KlEastermansfeld,51.5748665,11.4917732,Consulates,KlEastermansfeld,,german_mapping_location,f6e75e9a7182e773cd810b5128686c81,german_mapping_location__f6e75e9a7182e773cd810b5128686c81
klostermansfeld randsiedlung,KlEastermansfeld Randsiedlung,51.59109,11.498511,ForeignMinistry,KlEastermansfeld Randsiedlung,,german_mapping_location,9893f35c5c3dd4a73483f6590d31e957,german_mapping_location__9893f35c5c3dd4a73483f6590d31e957
klotten,Klotten,47.4488133,8.5835732,Organization,Klotten,,german_mapping_location,e59200d8eceb906260591d3ecaad5b31,german_mapping_location__e59200d8eceb906260591d3ecaad5b31
knesebeck,Knesebeck,52.6775502,10.6905834,ForeignMinister,Knesebeck,,german_mapping_location,e821e648d7d85771881ed6bf98be3fcf,german_mapping_location__e821e648d7d85771881ed6bf98be3fcf
knittlingen-kleinvillars,Knittlingen-Kleinvillars,48.9936411,8.744431,IndustryTerm,Knittlingen-Kleinvillars,,german_mapping_location,c32f7e74263acbf1c5b628e981bb7460,german_mapping_location__c32f7e74263acbf1c5b628e981bb7460
knöringen-essingen,Knoringen-Essingen,49.237291,8.1480511,IndustryTerm,Knoringen-Essingen,,german_mapping_location,9cdb03189012109b1c7d057cd4a26b0c,german_mapping_location__9cdb03189012109b1c7d057cd4a26b0c
kobern-gondorf,Kobern-Gondorf,50.300544,7.460426,Pipeline,Kobern-Gondorf,,german_mapping_location,856a5be5a1ff37b7864629077504e71c,german_mapping_location__856a5be5a1ff37b7864629077504e71c
koblenz hbf,Koblenz,50.350771,7.589596,FTO,Koblenz,,german_mapping_location,f8a4cfdb8eb04a6c1dc9a2344ca5cd70,german_mapping_location__f8a4cfdb8eb04a6c1dc9a2344ca5cd70
koblenz stadtmitte,Koblenz Stadtmitte,50.3580107,7.5899806,Wells,Koblenz Stadtmitte,,german_mapping_location,574079d84ea0f78e1ad84a181bac7789,german_mapping_location__574079d84ea0f78e1ad84a181bac7789
koblenz-ehrenbreitstein,Koblenz-Ehrenbreitstein,50.3617464,7.610389,LegislativeCommittee,Koblenz-Ehrenbreitstein,,german_mapping_location,2072289025fabae54f054162def8cf1e,german_mapping_location__2072289025fabae54f054162def8cf1e
koblenz-güls,Koblenz-Guls,50.3408846,7.5489838,LegislativeCommittee,Koblenz-Guls,,german_mapping_location,967305643b3f20488fdd1cc5496bd075,german_mapping_location__967305643b3f20488fdd1cc5496bd075
koblenz-lützel,Koblenz-Lutzel,50.3671297,7.5915162,Consulates,Koblenz-Lutzel,,german_mapping_location,47948fd2b00c183ea9e060fe5bbe41c8,german_mapping_location__47948fd2b00c183ea9e060fe5bbe41c8
koblenz-moselweiß,Koblenz-Moselweiss,50.349463,7.560646,ForeignMinistry,Koblenz-Moselweiss,,german_mapping_location,18eae4db3723de49ae791e59e2fed508,german_mapping_location__18eae4db3723de49ae791e59e2fed508
kochel,Kochel,47.66065,11.370987,Pipeline,Kochel,,german_mapping_location,a8af7ce9aa9d7255b7d48225fd659d3d,german_mapping_location__a8af7ce9aa9d7255b7d48225fd659d3d
kodersdorf,Kodersdorf,51.2537914,14.9194154,Person,Kodersdorf,,german_mapping_location,47752f22aa164a700b032a6e4006ba88,german_mapping_location__47752f22aa164a700b032a6e4006ba88
köditz,Koditz,50.3289734,11.8481835,Wells,Koditz,,german_mapping_location,37d132a028c4324f3b20538f251813d1,german_mapping_location__37d132a028c4324f3b20538f251813d1
köfering,Kofering,48.9316579,12.2085363,ForeignMinistry,Kofering,,german_mapping_location,288df4d41492d84f9bd8485d21f792b6,german_mapping_location__288df4d41492d84f9bd8485d21f792b6
kohlscheid,Kohlscheid,50.8316891,6.0745187,Pipeline,Kohlscheid,,german_mapping_location,ca17159194b244c41f73d6a977dd1742,german_mapping_location__ca17159194b244c41f73d6a977dd1742
kolbermoor,Kolbermoor,47.851579,12.0629591,Shipping,Kolbermoor,,german_mapping_location,2fb7b3f311bdf6e4a7072c031093aa64,german_mapping_location__2fb7b3f311bdf6e4a7072c031093aa64
kolkwitz,Kolkwitz,51.757601,14.250855,Refinery,Kolkwitz,,german_mapping_location,15cdde8a2a6ff3b7e96669822ca8a0a8,german_mapping_location__15cdde8a2a6ff3b7e96669822ca8a0a8
kolkwitz süd,Kolkwitz South,51.746778,14.24154,Diplomat,Kolkwitz South,,german_mapping_location,79dd9009b673bdf22970cea726b21f95,german_mapping_location__79dd9009b673bdf22970cea726b21f95
kölleda,Kolleda,51.1795877,11.24885,Keyphrase,Kolleda,,german_mapping_location,cfff5c53c64c5de5550c26a17c514289,german_mapping_location__cfff5c53c64c5de5550c26a17c514289
kollmarsreute,Kollmarsreute,48.098547,7.886557,News,Kollmarsreute,,german_mapping_location,5c4b26582cb37e965c26b00d92626dd0,german_mapping_location__5c4b26582cb37e965c26b00d92626dd0
kollnau,Kollnau,48.1011314,7.9739698,Organization,Kollnau,,german_mapping_location,ab819b75261ca34deb021fdc52c7c3c6,german_mapping_location__ab819b75261ca34deb021fdc52c7c3c6
köllnische heide,Kollnische Heide,52.469168,13.467529,space,Kollnische Heide,,german_mapping_location,e6f8153ad46c14d99388d11b13e20e5d,german_mapping_location__e6f8153ad46c14d99388d11b13e20e5d
köln airport-businesspark,Cologne Airport-Businesspark,50.9103503,7.0445791,Refinery,Cologne Airport-Businesspark,,german_mapping_location,742e7b89f5c04aaeb6ac8309080282ea,german_mapping_location__742e7b89f5c04aaeb6ac8309080282ea
köln frankfurter straße,Cologne Frankfurter Strasse,50.9156089,7.0526098,Legislator,Cologne Frankfurter Strasse,,german_mapping_location,46d4c599e3857cd13116b2fb41cdb268,german_mapping_location__46d4c599e3857cd13116b2fb41cdb268
köln frankfurter straße,Cologne Frankfurter Strasse,50.9156089,7.0526098,Exec,Cologne Frankfurter Strasse,,german_mapping_location,46d4c599e3857cd13116b2fb41cdb268,german_mapping_location__46d4c599e3857cd13116b2fb41cdb268
köln geldernstr/parkgürtel,Cologne Geldernstr/Parkgurtel,50.968479,6.941253,Person,Cologne Geldernstr/Parkgurtel,,german_mapping_location,8e11207b67b0add920d1e5605def7763,german_mapping_location__8e11207b67b0add920d1e5605def7763
köln hansaring,Cologne Hansaring,50.9491326,6.9526163,Organization,Cologne Hansaring,,german_mapping_location,b3111bfe2e8cce877b2dd594be41d79a,german_mapping_location__b3111bfe2e8cce877b2dd594be41d79a
köln hbf,Cologne,50.9432141,6.9586017,ForeignMinister,Cologne,,german_mapping_location,34de6132f13e62a0c803d12062324ad6,german_mapping_location__34de6132f13e62a0c803d12062324ad6
köln steinstraße,Cologne Steinstrasse,50.8953853,7.057564,ForeignMinister,Cologne Steinstrasse,,german_mapping_location,df33ee1fad5712c7d6e30adff732f88b,german_mapping_location__df33ee1fad5712c7d6e30adff732f88b
köln süd,Cologne South,50.9268584,6.9382765,Media,Cologne South,,german_mapping_location,f820235038e10d5a6c4edf813d125ce1,german_mapping_location__f820235038e10d5a6c4edf813d125ce1
köln trimbornstrasse,Cologne Trimbornstrasse,50.9350932,6.9980467,Keyphrase,Cologne Trimbornstrasse,,german_mapping_location,59d71ffa7f1f80cfe17485b81f7e14d0,german_mapping_location__59d71ffa7f1f80cfe17485b81f7e14d0
köln volkhovener weg,Cologne Volkhovener Weg,51.01444,6.893334,Media,Cologne Volkhovener Weg,,german_mapping_location,11f9d6c8f6c15ee2ea0fa61f056051f7,german_mapping_location__11f9d6c8f6c15ee2ea0fa61f056051f7
köln west,Cologne West,50.9437152,6.933809,ForeignMinister,Cologne West,,german_mapping_location,4ea3abad44dd6d1d961149cebab877e9,german_mapping_location__4ea3abad44dd6d1d961149cebab877e9
köln-blumenberg,Cologne-Blumenberg,51.0371127,6.8830747,DiplomaticFacilities,Cologne-Blumenberg,,german_mapping_location,77d0efedc4927d8a1981a0e995624574,german_mapping_location__77d0efedc4927d8a1981a0e995624574
köln-buchforst hp,Cologne-Buchforst,50.9535339,7.0043291,Diplomat,Cologne-Buchforst,,german_mapping_location,5bd932695531a8f656bf36ebe5a39488,german_mapping_location__5bd932695531a8f656bf36ebe5a39488
köln-chorweiler,Cologne-Chorweiler,51.0205716,6.8975909,AAEntity,Cologne-Chorweiler,,german_mapping_location,1809f9c72a159270abaf3dbe7d7b8697,german_mapping_location__1809f9c72a159270abaf3dbe7d7b8697
köln-chorweiler nord,Cologne-Chorweiler North,51.0273459,6.8936829,FTO,Cologne-Chorweiler North,,german_mapping_location,a0c1f9872e93d5c60a0c7b830f615b09,german_mapping_location__a0c1f9872e93d5c60a0c7b830f615b09
köln-dellbrück,Cologne-Dellbruck,50.9816267,7.0706671,ForeignMinister,Cologne-Dellbruck,,german_mapping_location,2d39eccef32b8c7d933490f07b8d268f,german_mapping_location__2d39eccef32b8c7d933490f07b8d268f
köln-deutz,Cologne-Deutz,50.9411975,6.9738877,Diplomat,Cologne-Deutz,,german_mapping_location,974e94b3def041d288a4cad1a3833248,german_mapping_location__974e94b3def041d288a4cad1a3833248
köln-deutz,Cologne-Deutz,50.9411975,6.9738877,DiplomaticFacilities,Cologne-Deutz,,german_mapping_location,974e94b3def041d288a4cad1a3833248,german_mapping_location__974e94b3def041d288a4cad1a3833248
köln-deutz,Cologne-Deutz,50.9411975,6.9738877,FTO,Cologne-Deutz,,german_mapping_location,974e94b3def041d288a4cad1a3833248,german_mapping_location__974e94b3def041d288a4cad1a3833248
köln-ehrenfeld,Cologne-Ehrenfeld,50.9516143,6.918376,LegislativeCommittee,Cologne-Ehrenfeld,,german_mapping_location,cc024352cbcef6239123ef55340b0cf3,german_mapping_location__cc024352cbcef6239123ef55340b0cf3
köln-ehrenfeld,Cologne-Ehrenfeld,50.9516143,6.918376,Organization,Cologne-Ehrenfeld,,german_mapping_location,cc024352cbcef6239123ef55340b0cf3,german_mapping_location__cc024352cbcef6239123ef55340b0cf3
köln-ehrenfeld,Cologne-Ehrenfeld,50.9516143,6.918376,Media,Cologne-Ehrenfeld,,german_mapping_location,cc024352cbcef6239123ef55340b0cf3,german_mapping_location__cc024352cbcef6239123ef55340b0cf3
köln-hansaring,Cologne-Hansaring,50.9491326,6.9526163,Refinery,Cologne-Hansaring,,german_mapping_location,f056eca65b80f92e55305b270a4676cd,german_mapping_location__f056eca65b80f92e55305b270a4676cd
köln-holweide,Cologne-Holweide,50.9761889,7.0412298,Shipping,Cologne-Holweide,,german_mapping_location,88f7f214470cc5aebc5a8008aff59baf,german_mapping_location__88f7f214470cc5aebc5a8008aff59baf
köln-longerich,Cologne-Longerich,50.9980565,6.902251,Media,Cologne-Longerich,,german_mapping_location,dda50adedb87d370a0d74ca70b4f04a4,german_mapping_location__dda50adedb87d370a0d74ca70b4f04a4
köln-mülheim,Cologne-Mulheim,50.9577642,7.0124613,Pipeline,Cologne-Mulheim,,german_mapping_location,1c64fe3c15b97bbb375c0486c2c89659,german_mapping_location__1c64fe3c15b97bbb375c0486c2c89659
köln-müngersdorf-technologiepark,Cologne-Mungersdorf-Technologiepark,50.9483995,6.8882669,Person,Cologne-Mungersdorf-Technologiepark,,german_mapping_location,511731bd02648dd10c9aff6eefe9c158,german_mapping_location__511731bd02648dd10c9aff6eefe9c158
köln-nippes,Cologne-Nippes,50.958428,6.941491,IndustryTerm,Cologne-Nippes,,german_mapping_location,af2a780e1ba16e25a5158044419c867f,german_mapping_location__af2a780e1ba16e25a5158044419c867f
köln-nippes,Cologne-Nippes,50.958428,6.941491,AAEntity,Cologne-Nippes,,german_mapping_location,af2a780e1ba16e25a5158044419c867f,german_mapping_location__af2a780e1ba16e25a5158044419c867f
köln-stammheim,Cologne-Stammheim,50.9898731,7.0004189,Shipping,Cologne-Stammheim,,german_mapping_location,7fce91ab9670df2cf9361446bc4d6173,german_mapping_location__7fce91ab9670df2cf9361446bc4d6173
köln-trimbornstrasse,Cologne-Trimbornstrasse,50.9350932,6.9980467,space,Cologne-Trimbornstrasse,,german_mapping_location,37a68923cc1dffc606ba50038be6f240,german_mapping_location__37a68923cc1dffc606ba50038be6f240
köln-weiden west,Cologne-Weiden West,50.9408554,6.8149972,AAEntity,Cologne-Weiden West,,german_mapping_location,4c953b512bb56c67482fddba4a010fef,german_mapping_location__4c953b512bb56c67482fddba4a010fef
köln-worringen,Cologne-Worringen,51.0524015,6.8519402,CompanyKeyword,Cologne-Worringen,,german_mapping_location,549f8be385222e0507250a0113a2fd1e,german_mapping_location__549f8be385222e0507250a0113a2fd1e
köndringen,Kondringen,48.1373592,7.8032246,DiplomaticFacilities,Kondringen,,german_mapping_location,59098f9326bf9ec569c2ba8e6dd0abb2,german_mapping_location__59098f9326bf9ec569c2ba8e6dd0abb2
königs wusterhausen,Konigs Wusterhausen,52.2966981,13.6310985,Diplomat,Konigs Wusterhausen,,german_mapping_location,7a0ca2931eb89f8546b42a994956d16f,german_mapping_location__7a0ca2931eb89f8546b42a994956d16f
königsborn,Konigsborn,51.5533122,7.6892137,News,Konigsborn,,german_mapping_location,7e731dfb454a6e1e8f63d175f9fe1e2b,german_mapping_location__7e731dfb454a6e1e8f63d175f9fe1e2b
königsbronn,Konigsbronn,48.7350735,10.1254608,space,Konigsbronn,,german_mapping_location,4c26368ffd833e1941492ee926ff4e5f,german_mapping_location__4c26368ffd833e1941492ee926ff4e5f
königsbrück,Konigsbruck,51.2602801,13.899817,LegislativeCommittee,Konigsbruck,,german_mapping_location,aab6df04af1f6a76e7d9198baca9158a,german_mapping_location__aab6df04af1f6a76e7d9198baca9158a
königshofen (baden),Konigshofen,49.5459763,9.7247438,ForeignMinistry,Konigshofen,,german_mapping_location,6e054f1f6d433679d0ff8222fffaa540,german_mapping_location__6e054f1f6d433679d0ff8222fffaa540
königslutter,Konigslutter,52.2570394,10.8123934,DiplomaticFacilities,Konigslutter,,german_mapping_location,d1440bb96cd9dc32fba8a8e3738eedc1,german_mapping_location__d1440bb96cd9dc32fba8a8e3738eedc1
königsstollen,Konigsstollen,50.776509,7.934189,FTO,Konigsstollen,,german_mapping_location,7475e10cbd8cb5f6ff52400e21880cfa,german_mapping_location__7475e10cbd8cb5f6ff52400e21880cfa
königstein (sächs schweiz),Konigstein,50.919533,14.0788766,space,Konigstein,,german_mapping_location,3b4f651636357b25da610418c52217e6,german_mapping_location__3b4f651636357b25da610418c52217e6
königstein (sächs schweiz),Konigstein,50.919533,14.0788766,FTO,Konigstein,,german_mapping_location,3b4f651636357b25da610418c52217e6,german_mapping_location__3b4f651636357b25da610418c52217e6
königstraße (s-bahn),Konigstrasse,53.5483806,9.9456039,IndustryTerm,Konigstrasse,,german_mapping_location,96820599ea1d400d054b1ac48c310512,german_mapping_location__96820599ea1d400d054b1ac48c310512
königstraße (s-bahn),Konigstrasse,53.5483806,9.9456039,ForeignMinistry,Konigstrasse,,german_mapping_location,96820599ea1d400d054b1ac48c310512,german_mapping_location__96820599ea1d400d054b1ac48c310512
königswinter,Konigswinter,50.6794805,7.1921573,AAEntity,Konigswinter,,german_mapping_location,df7a33115fcd4bf80e0b9c8f6946d90b,german_mapping_location__df7a33115fcd4bf80e0b9c8f6946d90b
könitz (thür),Konitz,50.358808,7.27708,CompanyKeyword,Konitz,,german_mapping_location,560a396f94f141e2feb62c02e6b04ea0,german_mapping_location__560a396f94f141e2feb62c02e6b04ea0
könnern,Konnern,51.674069,11.779905,ForeignMinister,Konnern,,german_mapping_location,a99cb2b9f50b762ec2bd45004ce10034,german_mapping_location__a99cb2b9f50b762ec2bd45004ce10034
