keyword,caption_name,location,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
volk field air base,Volk Field Air National Guard Base,a343,188258,space,Volk Field Air National Guard Base,,basementions_mentionee,7c515f559938873cd6d6690c82df0265,basementions_mentionee__7c515f559938873cd6d6690c82df0265
volk field combat readiness training center,Volk Field Air National Guard Base,a343,188258,Legislator,Volk Field Air National Guard Base,,basementions_mentionee,7c515f559938873cd6d6690c82df0265,basementions_mentionee__7c515f559938873cd6d6690c82df0265
portsmouth naval shipyard,Norfolk Naval Shipyard,a268,188258,Pipeline,Norfolk Naval Shipyard,,basementions_mentionee,2c34f52abb868d99cc626f7794223ebb,basementions_mentionee__2c34f52abb868d99cc626f7794223ebb
ns portsmouth,Norfolk Naval Shipyard,a268,188258,ForeignMinister,Norfolk Naval Shipyard,,basementions_mentionee,2c34f52abb868d99cc626f7794223ebb,basementions_mentionee__2c34f52abb868d99cc626f7794223ebb
portmouth navy yard,Norfolk Naval Shipyard,a268,188258,CompanyKeyword,Norfolk Naval Shipyard,,basementions_mentionee,2c34f52abb868d99cc626f7794223ebb,basementions_mentionee__2c34f52abb868d99cc626f7794223ebb
ts caswell,US Army installation TS Caswell,a344,188258,Keyphrase,US Army installation TS Caswell,,basementions_mentionee,1e54203d0671d6eeb8505b75c0c367f5,basementions_mentionee__1e54203d0671d6eeb8505b75c0c367f5
caswell arng,US Army installation TS Caswell,a344,188258,Wells,US Army installation TS Caswell,,basementions_mentionee,1e54203d0671d6eeb8505b75c0c367f5,basementions_mentionee__1e54203d0671d6eeb8505b75c0c367f5
ellington field joint reserve base,Ellington Field Joint Reserve Base,a345,188258,LegislativeCommittee,Ellington Field Joint Reserve Base,,basementions_mentionee,4a2d93013c934b23e6cc71fe522d9750,basementions_mentionee__4a2d93013c934b23e6cc71fe522d9750
ellington field,Ellington Field Joint Reserve Base,a345,188258,Wells,Ellington Field Joint Reserve Base,,basementions_mentionee,4a2d93013c934b23e6cc71fe522d9750,basementions_mentionee__4a2d93013c934b23e6cc71fe522d9750
jrb ellington field,Ellington Field Joint Reserve Base,a345,188258,Refinery,Ellington Field Joint Reserve Base,,basementions_mentionee,4a2d93013c934b23e6cc71fe522d9750,basementions_mentionee__4a2d93013c934b23e6cc71fe522d9750
ts hollis plains,US Army installation TS Hollis Plains,a346,188258,LegislativeCommittee,US Army installation TS Hollis Plains,,basementions_mentionee,db8710f7ccb4d46c598379c787a4271e,basementions_mentionee__db8710f7ccb4d46c598379c787a4271e
hollis plains arng,US Army installation TS Hollis Plains,a346,188258,space,US Army installation TS Hollis Plains,,basementions_mentionee,db8710f7ccb4d46c598379c787a4271e,basementions_mentionee__db8710f7ccb4d46c598379c787a4271e
camp ashland,US National Guard installation Camp Ashland,a347,188258,LegislativeCommittee,US National Guard installation Camp Ashland,,basementions_mentionee,4b516c9a3b16e906fa436cc9fdc6ac23,basementions_mentionee__4b516c9a3b16e906fa436cc9fdc6ac23
camp ashland ang,US National Guard installation Camp Ashland,a347,188258,ForeignMinistry,US National Guard installation Camp Ashland,,basementions_mentionee,4b516c9a3b16e906fa436cc9fdc6ac23,basementions_mentionee__4b516c9a3b16e906fa436cc9fdc6ac23
los alamos demolition range,Los Alamos National Laboratory,a299,188258,LegislativeCommittee,Los Alamos National Laboratory,,basementions_mentionee,29089c561edb9de8462f00ce27e13712,basementions_mentionee__29089c561edb9de8462f00ce27e13712
los alamos national laboratory,Los Alamos National Laboratory,a299,188258,Exec,Los Alamos National Laboratory,,basementions_mentionee,29089c561edb9de8462f00ce27e13712,basementions_mentionee__29089c561edb9de8462f00ce27e13712
camp butner training center,US Army installation Camp Butner,a348,188258,CompanyKeyword,US Army installation Camp Butner,,basementions_mentionee,86fd2f4cc46faa8c7374f4e548659373,basementions_mentionee__86fd2f4cc46faa8c7374f4e548659373
camp butner,US Army installation Camp Butner,a348,188258,DiplomaticFacilities,US Army installation Camp Butner,,basementions_mentionee,86fd2f4cc46faa8c7374f4e548659373,basementions_mentionee__86fd2f4cc46faa8c7374f4e548659373
camp davis mcolf,Marine Corps Outlying Field Camp Davis,a349,188258,Diplomat,Marine Corps Outlying Field Camp Davis,,basementions_mentionee,e3443efe4781e7c90e21317463072c97,basementions_mentionee__e3443efe4781e7c90e21317463072c97
camp davis,Marine Corps Outlying Field Camp Davis,a349,188258,Person,Marine Corps Outlying Field Camp Davis,,basementions_mentionee,e3443efe4781e7c90e21317463072c97,basementions_mentionee__e3443efe4781e7c90e21317463072c97
marine corps outlying field camp davis,Marine Corps Outlying Field Camp Davis,a349,188258,LegislativeCommittee,Marine Corps Outlying Field Camp Davis,,basementions_mentionee,e3443efe4781e7c90e21317463072c97,basementions_mentionee__e3443efe4781e7c90e21317463072c97
camp mackall,US Army installation Camp Mackall,a350,188258,space,US Army installation Camp Mackall,,basementions_mentionee,dbe8680c4ab748ba3a99b4baa39118f2,basementions_mentionee__dbe8680c4ab748ba3a99b4baa39118f2
mackall army air field,US Army installation Camp Mackall,a350,188258,Person,US Army installation Camp Mackall,,basementions_mentionee,dbe8680c4ab748ba3a99b4baa39118f2,basementions_mentionee__dbe8680c4ab748ba3a99b4baa39118f2
mackall aaf,US Army installation Camp Mackall,a350,188258,LegislativeCommittee,US Army installation Camp Mackall,,basementions_mentionee,dbe8680c4ab748ba3a99b4baa39118f2,basementions_mentionee__dbe8680c4ab748ba3a99b4baa39118f2
military ocean terminal sunny point,Military Ocean Terminal Sunny Point,a351,188258,Consulates,Military Ocean Terminal Sunny Point,,basementions_mentionee,fa357855c952d59717815278eaa876c1,basementions_mentionee__fa357855c952d59717815278eaa876c1
mot sunny point,Military Ocean Terminal Sunny Point,a351,188258,CompanyKeyword,Military Ocean Terminal Sunny Point,,basementions_mentionee,fa357855c952d59717815278eaa876c1,basementions_mentionee__fa357855c952d59717815278eaa876c1
camp grafton,US National Guard installation Camp Grafton,a352,188258,ForeignMinister,US National Guard installation Camp Grafton,,basementions_mentionee,bc797c647d9ec4f95d4bce8cbb81f932,basementions_mentionee__bc797c647d9ec4f95d4bce8cbb81f932
camp grafton training center,US National Guard installation Camp Grafton,a352,188258,DiplomaticFacilities,US National Guard installation Camp Grafton,,basementions_mentionee,bc797c647d9ec4f95d4bce8cbb81f932,basementions_mentionee__bc797c647d9ec4f95d4bce8cbb81f932
tc camp grafton,US National Guard installation Camp Grafton,a352,188258,LegislativeCommittee,US National Guard installation Camp Grafton,,basementions_mentionee,bc797c647d9ec4f95d4bce8cbb81f932,basementions_mentionee__bc797c647d9ec4f95d4bce8cbb81f932
camp perry,US National Guard installation Camp Perry,a353,188258,CompanyKeyword,US National Guard installation Camp Perry,,basementions_mentionee,ef6c1a40c6cc9131b4b5d6ed6cab1b07,basementions_mentionee__ef6c1a40c6cc9131b4b5d6ed6cab1b07
camp james a garfield,Camp James A Garfield Joint Military Training Center,a354,188258,Pipeline,Camp James A Garfield Joint Military Training Center,,basementions_mentionee,810d74b1e56d0c620177ea430514cb81,basementions_mentionee__810d74b1e56d0c620177ea430514cb81
camp ravenna,Camp James A Garfield Joint Military Training Center,a354,188258,CompanyKeyword,Camp James A Garfield Joint Military Training Center,,basementions_mentionee,810d74b1e56d0c620177ea430514cb81,basementions_mentionee__810d74b1e56d0c620177ea430514cb81
camp ja garfield,Camp James A Garfield Joint Military Training Center,a354,188258,LegislativeCommittee,Camp James A Garfield Joint Military Training Center,,basementions_mentionee,810d74b1e56d0c620177ea430514cb81,basementions_mentionee__810d74b1e56d0c620177ea430514cb81
camp garfield,Camp James A Garfield Joint Military Training Center,a354,188258,AAEntity,Camp James A Garfield Joint Military Training Center,,basementions_mentionee,810d74b1e56d0c620177ea430514cb81,basementions_mentionee__810d74b1e56d0c620177ea430514cb81
camp james garfield,Camp James A Garfield Joint Military Training Center,a354,188258,FTO,Camp James A Garfield Joint Military Training Center,,basementions_mentionee,810d74b1e56d0c620177ea430514cb81,basementions_mentionee__810d74b1e56d0c620177ea430514cb81
garfield jmtc,Camp James A Garfield Joint Military Training Center,a354,188258,Exec,Camp James A Garfield Joint Military Training Center,,basementions_mentionee,810d74b1e56d0c620177ea430514cb81,basementions_mentionee__810d74b1e56d0c620177ea430514cb81
camp sherman joint training center,Camp Sherman Joint Training Center,a355,188258,ForeignMinister,Camp Sherman Joint Training Center,,basementions_mentionee,6ac2d1554830a3679ca582779b65d918,basementions_mentionee__6ac2d1554830a3679ca582779b65d918
camp sherman,Camp Sherman Joint Training Center,a355,188258,Wells,Camp Sherman Joint Training Center,,basementions_mentionee,6ac2d1554830a3679ca582779b65d918,basementions_mentionee__6ac2d1554830a3679ca582779b65d918
jtc camp sherman,Camp Sherman Joint Training Center,a355,188258,Wells,Camp Sherman Joint Training Center,,basementions_mentionee,6ac2d1554830a3679ca582779b65d918,basementions_mentionee__6ac2d1554830a3679ca582779b65d918
harrisburg military post,Harrisburg Military Post,a356,188258,News,Harrisburg Military Post,,basementions_mentionee,a2476f9297d6830cf5f4659f88d11c74,basementions_mentionee__a2476f9297d6830cf5f4659f88d11c74
harrisburg mp,Harrisburg Military Post,a356,188258,ForeignMinister,Harrisburg Military Post,,basementions_mentionee,a2476f9297d6830cf5f4659f88d11c74,basementions_mentionee__a2476f9297d6830cf5f4659f88d11c74
new cumberland army depot,New Cumberland Defense Depot,a357,188258,Diplomat,New Cumberland Defense Depot,,basementions_mentionee,abe0c7097c2a95ca34f8a553e315a6d9,basementions_mentionee__abe0c7097c2a95ca34f8a553e315a6d9
new cumberland ap,New Cumberland Defense Depot,a357,188258,Pipeline,New Cumberland Defense Depot,,basementions_mentionee,abe0c7097c2a95ca34f8a553e315a6d9,basementions_mentionee__abe0c7097c2a95ca34f8a553e315a6d9
naval support activity mechanicsburg,Naval Support Activity Mechanicsburg,a358,188258,Media,Naval Support Activity Mechanicsburg,,basementions_mentionee,606fa07afa5b9c4634c50ead2a35fe71,basementions_mentionee__606fa07afa5b9c4634c50ead2a35fe71
nsa mechanicsburg,Naval Support Activity Mechanicsburg,a358,188258,Person,Naval Support Activity Mechanicsburg,,basementions_mentionee,606fa07afa5b9c4634c50ead2a35fe71,basementions_mentionee__606fa07afa5b9c4634c50ead2a35fe71
fort allen training center,US Army installation Fort Allen near Juana Diaz,a359,188258,IndustryTerm,US Army installation Fort Allen near Juana Diaz,,basementions_mentionee,a884e7a949bd863fdae972419f719e0e,basementions_mentionee__a884e7a949bd863fdae972419f719e0e
fort allen,US Army installation Fort Allen near Juana Diaz,a359,188258,Media,US Army installation Fort Allen near Juana Diaz,,basementions_mentionee,a884e7a949bd863fdae972419f719e0e,basementions_mentionee__a884e7a949bd863fdae972419f719e0e
ft allen,US Army installation Fort Allen near Juana Diaz,a359,188258,IndustryTerm,US Army installation Fort Allen near Juana Diaz,,basementions_mentionee,a884e7a949bd863fdae972419f719e0e,basementions_mentionee__a884e7a949bd863fdae972419f719e0e
camp varnum,US National Guard installation Camp Varnum,a360,188258,Person,US National Guard installation Camp Varnum,,basementions_mentionee,5d85e81baed639c72c74bf69a89f1056,basementions_mentionee__5d85e81baed639c72c74bf69a89f1056
milan army ammunition plant,Milan Army Ammunition Plant,a361,188258,Media,Milan Army Ammunition Plant,,basementions_mentionee,41443d5d6f4104f0d277b01efdc93215,basementions_mentionee__41443d5d6f4104f0d277b01efdc93215
milan aap,Milan Army Ammunition Plant,a361,188258,ForeignMinister,Milan Army Ammunition Plant,,basementions_mentionee,41443d5d6f4104f0d277b01efdc93215,basementions_mentionee__41443d5d6f4104f0d277b01efdc93215
martindale army air field,Martindale Army Air Field,a362,188258,IndustryTerm,Martindale Army Air Field,,basementions_mentionee,a57d64e3e10ec2d649f28d08652d7b48,basementions_mentionee__a57d64e3e10ec2d649f28d08652d7b48
martindale aaf,Martindale Army Air Field,a362,188258,space,Martindale Army Air Field,,basementions_mentionee,a57d64e3e10ec2d649f28d08652d7b48,basementions_mentionee__a57d64e3e10ec2d649f28d08652d7b48
naval air station kingsville,Naval Air Station Kingsville,a363,188258,Shipping,Naval Air Station Kingsville,,basementions_mentionee,9b55c633adf55aa1a6db315e1d4d9deb,basementions_mentionee__9b55c633adf55aa1a6db315e1d4d9deb
nas kingsville,Naval Air Station Kingsville,a363,188258,Media,Naval Air Station Kingsville,,basementions_mentionee,9b55c633adf55aa1a6db315e1d4d9deb,basementions_mentionee__9b55c633adf55aa1a6db315e1d4d9deb
dugway proving ground,Dugway Proving Ground,a364,188258,ForeignMinistry,Dugway Proving Ground,,basementions_mentionee,5753813903eedde99c7de9f70e6a992c,basementions_mentionee__5753813903eedde99c7de9f70e6a992c
tooele army depot,Tooele Army Depot,a365,188258,Shipping,Tooele Army Depot,,basementions_mentionee,1c7c68da939f4c39d86da25acdf30c9a,basementions_mentionee__1c7c68da939f4c39d86da25acdf30c9a
tooele ad,Tooele Army Depot,a365,188258,Exec,Tooele Army Depot,,basementions_mentionee,1c7c68da939f4c39d86da25acdf30c9a,basementions_mentionee__1c7c68da939f4c39d86da25acdf30c9a
camp ethan allen training site,US National Guard installation Camp Ethan Allen Training Site,a366,188258,CompanyKeyword,US National Guard installation Camp Ethan Allen Training Site,,basementions_mentionee,96b523ba5f358b5d306f331411471fe5,basementions_mentionee__96b523ba5f358b5d306f331411471fe5
camp ethan allen,US National Guard installation Camp Ethan Allen Training Site,a366,188258,Media,US National Guard installation Camp Ethan Allen Training Site,,basementions_mentionee,96b523ba5f358b5d306f331411471fe5,basementions_mentionee__96b523ba5f358b5d306f331411471fe5
joint base myer-henderson hall,Joint Base Myer-Henderson Hall,a367,188258,FTO,Joint Base Myer-Henderson Hall,,basementions_mentionee,777d104c858f86fa6639da508734c3ff,basementions_mentionee__777d104c858f86fa6639da508734c3ff
jbm myer-henderson hall,Joint Base Myer-Henderson Hall,a367,188258,Consulates,Joint Base Myer-Henderson Hall,,basementions_mentionee,777d104c858f86fa6639da508734c3ff,basementions_mentionee__777d104c858f86fa6639da508734c3ff
fort myer,Joint Base Myer-Henderson Hall,a367,188258,Person,Joint Base Myer-Henderson Hall,,basementions_mentionee,777d104c858f86fa6639da508734c3ff,basementions_mentionee__777d104c858f86fa6639da508734c3ff
ft myer,Joint Base Myer-Henderson Hall,a367,188258,Media,Joint Base Myer-Henderson Hall,,basementions_mentionee,777d104c858f86fa6639da508734c3ff,basementions_mentionee__777d104c858f86fa6639da508734c3ff
henderson hall,Joint Base Myer-Henderson Hall,a367,188258,CompanyKeyword,Joint Base Myer-Henderson Hall,,basementions_mentionee,777d104c858f86fa6639da508734c3ff,basementions_mentionee__777d104c858f86fa6639da508734c3ff
joint expeditionary base little creek–fort story,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,Legislator,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
joint expeditionary base–little creek,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,CompanyKeyword,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
jeb little creek,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,Wells,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
jeb fort story,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,CompanyKeyword,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
jeb little creek-fort story,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,Legislator,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
fort story,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,Organization,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
ft story,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,ForeignMinister,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
joint base little creek,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,News,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
navy little creek,Joint Expeditionary Base Little Creek-Fort Story,a368,188258,IndustryTerm,Joint Expeditionary Base Little Creek-Fort Story,,basementions_mentionee,b3422e2dda25d55b588181141db00150,basementions_mentionee__b3422e2dda25d55b588181141db00150
national ground intelligence center,National Ground Intelligence Center,a369,188258,Consulates,National Ground Intelligence Center,,basementions_mentionee,3c96da2340c0bfd197870ea0b5ca0de2,basementions_mentionee__3c96da2340c0bfd197870ea0b5ca0de2
