Keyword,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
@msccruises.com,MSC Cruise Management (UK) Limited domain @msccruises.com,1859ca5b073e6c79fdd7973db99c796d,MSC Cruise Management (UK) Limited,Refinery,MSC Cruise Management (UK) Limited domain @msccruises.com,,corp_domain_mention,c1ad0be55a78df0efc2f5c6d3b80e8f2,corp_domain_mention__c1ad0be55a78df0efc2f5c6d3b80e8f2
mylan.com,"Mylan, Inc. domain mylan.com",8fc49fc4a1c567169f4d2092122c70b0,"Mylan, Inc.",ForeignMinister,"Mylan, Inc. domain mylan.com",,corp_domain_mention,24718f0a784ab9fc7fc0e2b33200416b,corp_domain_mention__24718f0a784ab9fc7fc0e2b33200416b
nfl.com,National Football League domain nfl.com,e91833d83ab04011777fe55112e50674,National Football League,Organization,National Football League domain nfl.com,,corp_domain_mention,8bae4df7f8efd4eb5438a931bf56a2de,corp_domain_mention__8bae4df7f8efd4eb5438a931bf56a2de
www.nfl.com,National Football League domain www.nfl.com,e91833d83ab04011777fe55112e50674,National Football League,LegislativeCommittee,National Football League domain www.nfl.com,,corp_domain_mention,5b66bc5a3b4303814b05405d876b6d25,corp_domain_mention__5b66bc5a3b4303814b05405d876b6d25
@nfl.com,National Football League domain @nfl.com,e91833d83ab04011777fe55112e50674,National Football League,Exec,National Football League domain @nfl.com,,corp_domain_mention,bd110f17c48a41e105e169f69a4f2ac6,corp_domain_mention__bd110f17c48a41e105e169f69a4f2ac6
nbnco.com.au,NBN Co domain nbnco.com.au,fbc846794aa017f18d519376d869df92,NBN Co,Keyphrase,NBN Co domain nbnco.com.au,,corp_domain_mention,853076c3bd9a8b80db65fb5f4c6c8263,corp_domain_mention__853076c3bd9a8b80db65fb5f4c6c8263
netflix.com,"Netflix, Inc. domain netflix.com",1e8efb6d2c02a70af5041088361f83f3,"Netflix, Inc.",ForeignMinister,"Netflix, Inc. domain netflix.com",,corp_domain_mention,b85360613cad242d5672320a4e1545a3,corp_domain_mention__b85360613cad242d5672320a4e1545a3
www.newyorklife.com,New York Life domain www.newyorklife.com,9d4ff3389cca711c339b9e7f35b229fc,New York Life,Shipping,New York Life domain www.newyorklife.com,,corp_domain_mention,3f708c76671b2032fbf228b9accf6f70,corp_domain_mention__3f708c76671b2032fbf228b9accf6f70
newyorklife.com,New York Life domain newyorklife.com,9d4ff3389cca711c339b9e7f35b229fc,New York Life,News,New York Life domain newyorklife.com,,corp_domain_mention,89eb7a5fd0f1132dfdd4e4c63aa5d55d,corp_domain_mention__89eb7a5fd0f1132dfdd4e4c63aa5d55d
nisource.com,NiSource Inc. domain nisource.com,b47145e5f51bcae838fcf50f771d96d6,NiSource Inc.,Pipeline,NiSource Inc. domain nisource.com,,corp_domain_mention,ef8d085b9117f0abc9c0b6c51f6bc5a2,corp_domain_mention__ef8d085b9117f0abc9c0b6c51f6bc5a2
oxy.com,OXY Inc. domain oxy.com,947451a3db558bc8061d25e7e9a2c442,OXY Inc.,Organization,OXY Inc. domain oxy.com,,corp_domain_mention,d1cf075dd68f46ca2dcd50681a2f1eaf,corp_domain_mention__d1cf075dd68f46ca2dcd50681a2f1eaf
panasonic.com,Panasonic Corporation of North America domain panasonic.com,300414e91c9cf1d0de9a668688a8db4b,Panasonic Corporation of North America,Pipeline,Panasonic Corporation of North America domain panasonic.com,,corp_domain_mention,18cd42a59971ac33b04791ae8273a6af,corp_domain_mention__18cd42a59971ac33b04791ae8273a6af
www.paramount.com,Paramount Pictures Corporation domain www.paramount.com,"376dfde5fb40599f89882a9df6dff121,71c960c4851148c0033b1de2a6297212",Paramount Pictures Corporation,Exec,Paramount Pictures Corporation domain www.paramount.com,,corp_domain_mention,77298f77102bd2e3eeeea87a935c59c2,corp_domain_mention__77298f77102bd2e3eeeea87a935c59c2
paypal.com,"Paypal, Inc. domain paypal.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",CompanyKeyword,"Paypal, Inc. domain paypal.com",,corp_domain_mention,0f859597ce12b3ded28de8dffb559edb,corp_domain_mention__0f859597ce12b3ded28de8dffb559edb
venmo.com,"Paypal, Inc. domain venmo.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Pipeline,"Paypal, Inc. domain venmo.com",,corp_domain_mention,6a85d03f6b1b268a82f86eaad91e69c8,corp_domain_mention__6a85d03f6b1b268a82f86eaad91e69c8
www.xoom.com,"Paypal, Inc. domain www.xoom.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Diplomat,"Paypal, Inc. domain www.xoom.com",,corp_domain_mention,2e899bfd7c16e199b000983f6fc7c655,corp_domain_mention__2e899bfd7c16e199b000983f6fc7c655
braintreepayments.com,"Paypal, Inc. domain braintreepayments.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Legislator,"Paypal, Inc. domain braintreepayments.com",,corp_domain_mention,cc5e480f7a49e68897b0b94a6e058d1a,corp_domain_mention__cc5e480f7a49e68897b0b94a6e058d1a
izettle.com,"Paypal, Inc. domain izettle.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",ForeignMinister,"Paypal, Inc. domain izettle.com",,corp_domain_mention,8424003c9b3e443bb72d2993a320361b,corp_domain_mention__8424003c9b3e443bb72d2993a320361b
tradera.com,"Paypal, Inc. domain tradera.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Consulates,"Paypal, Inc. domain tradera.com",,corp_domain_mention,b3d0fccae577374086a602b03a590636,corp_domain_mention__b3d0fccae577374086a602b03a590636
swiftfinancial.com,"Paypal, Inc. domain swiftfinancial.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",ForeignMinister,"Paypal, Inc. domain swiftfinancial.com",,corp_domain_mention,b21486d13fbc10a8965650682733e6a5,corp_domain_mention__b21486d13fbc10a8965650682733e6a5
petronas.com,Petronas domain petronas.com,96a18c766c0e60a9b6f8b992d934875a,Petronas,CompanyKeyword,Petronas domain petronas.com,,corp_domain_mention,bb4fe117dfe51c118ed5547519019d7f,corp_domain_mention__bb4fe117dfe51c118ed5547519019d7f
www.plannedparenthood.org,Planned Parenthood Federation of America domain www.plannedparenthood.org,5bd919ada3b1587ca156fc1fc9b8b97a,Planned Parenthood Federation of America,ForeignMinister,Planned Parenthood Federation of America domain www.plannedparenthood.org,,corp_domain_mention,6ceba3d67da60623089cd2d2d3fc7363,corp_domain_mention__6ceba3d67da60623089cd2d2d3fc7363
pnc.com,"PNC Bank, National Association domain pnc.com",c897bccc1fc1b783c12539bccd3fdbeb,"PNC Bank, National Association",ForeignMinister,"PNC Bank, National Association domain pnc.com",,corp_domain_mention,d7a01b64173096bfe354d523ce20483a,corp_domain_mention__d7a01b64173096bfe354d523ce20483a
prudential.com,Prudential Financial domain prudential.com,0be04bba13437140ca89cad51166743b,Prudential Financial,Legislator,Prudential Financial domain prudential.com,,corp_domain_mention,3785da3beb120e82f70cdd4643fa5c6f,corp_domain_mention__3785da3beb120e82f70cdd4643fa5c6f
regeneron.com,Regeneron Pharmaceuticals Inc domain regeneron.com,ab013025a2c52e3e2b0d91fc18375db0,Regeneron Pharmaceuticals Inc,CompanyKeyword,Regeneron Pharmaceuticals Inc domain regeneron.com,,corp_domain_mention,b16457845193a2b7e257d1ea7b3e51e9,corp_domain_mention__b16457845193a2b7e257d1ea7b3e51e9
www.riteaid.com,Rite Aid domain www.riteaid.com,d3d26716193993df62bbc6ddc1422a0f,Rite Aid,Keyphrase,Rite Aid domain www.riteaid.com,,corp_domain_mention,2419c679fef8879126138b189ba46739,corp_domain_mention__2419c679fef8879126138b189ba46739
rockventures.com,Rock Security LLC domain rockventures.com,5be2cffee73bfe53cbcaa8dfe7b18e84,Rock Security LLC,Refinery,Rock Security LLC domain rockventures.com,,corp_domain_mention,06fba8bb681f7920520f5f612b2e34bc,corp_domain_mention__06fba8bb681f7920520f5f612b2e34bc
roku.com,"Roku, Inc. domain roku.com",f89af4ceae5be081915330396da1b796,"Roku, Inc.",Refinery,"Roku, Inc. domain roku.com",,corp_domain_mention,edfd1aa8ba18c4616b3d983eae3a95a3,corp_domain_mention__edfd1aa8ba18c4616b3d983eae3a95a3
samsung.com,Samsung USA domain samsung.com,e6b49ab6f111725be63675394a865818,Samsung USA,Consulates,Samsung USA domain samsung.com,,corp_domain_mention,b646d6e2dc486fa9b7f3f1faedd52d7b,corp_domain_mention__b646d6e2dc486fa9b7f3f1faedd52d7b
www.santanderbank.com,Santander Bank NA domain www.santanderbank.com,f5e294ea83b3a023cb9f3af917f9041d,Santander Bank NA,Pipeline,Santander Bank NA domain www.santanderbank.com,,corp_domain_mention,3c132688517f43282a062a70b2a32788,corp_domain_mention__3c132688517f43282a062a70b2a32788
www.shell.com,Shell International domain www.shell.com,a84d5d4f0b197b952d5e20e9f4af2165,Shell International,Shipping,Shell International domain www.shell.com,,corp_domain_mention,17b3c09502034fac8e25696770f31873,corp_domain_mention__17b3c09502034fac8e25696770f31873
siemens.com,Siemens AG domain siemens.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,ForeignMinistry,Siemens AG domain siemens.com,,corp_domain_mention,d1e3935f6efe8254ff0a649e167a5f1b,corp_domain_mention__d1e3935f6efe8254ff0a649e167a5f1b
siemensgamesa.com,Siemens AG domain siemensgamesa.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,space,Siemens AG domain siemensgamesa.com,,corp_domain_mention,07b82ce53cee1145011d56d841276258,corp_domain_mention__07b82ce53cee1145011d56d841276258
mendix.com,Siemens AG domain mendix.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,space,Siemens AG domain mendix.com,,corp_domain_mention,eada3ea481e4e3693822b0183f139f64,corp_domain_mention__eada3ea481e4e3693822b0183f139f64
dresser-rand.com,Siemens AG domain dresser-rand.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,Media,Siemens AG domain dresser-rand.com,,corp_domain_mention,dd2806061ed8cc9d0817d8e55106620b,corp_domain_mention__dd2806061ed8cc9d0817d8e55106620b
www.sonypictures.com,Sony Pictures Studios Inc. domain www.sonypictures.com,61a341a90a1f8e0bd1383a5d95dd458e,Sony Pictures Studios Inc.,DiplomaticFacilities,Sony Pictures Studios Inc. domain www.sonypictures.com,,corp_domain_mention,0e56aab650fbb4f5ce96db56ff1fef1a,corp_domain_mention__0e56aab650fbb4f5ce96db56ff1fef1a
starbucks.com,Starbucks Corporation domain starbucks.com,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks Corporation,CompanyKeyword,Starbucks Corporation domain starbucks.com,,corp_domain_mention,8cfc5bb89182c50eda0d049b1435c3b3,corp_domain_mention__8cfc5bb89182c50eda0d049b1435c3b3
starbucksreserve.com,Starbucks Corporation domain starbucksreserve.com,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks Corporation,Person,Starbucks Corporation domain starbucksreserve.com,,corp_domain_mention,972f75b9b183787895059fd1ce378e2d,corp_domain_mention__972f75b9b183787895059fd1ce378e2d
www.subway.com,Subway domain www.subway.com,d233216e6356445c609b2c9d956ee7db,Subway,LegislativeCommittee,Subway domain www.subway.com,,corp_domain_mention,facfcb674443409d20c457ce1cb6e7b1,corp_domain_mention__facfcb674443409d20c457ce1cb6e7b1
take2games.com,Take-Two Interactive Software Inc domain take2games.com,989a38bf2134eaf523c7899e1bc1905b,Take-Two Interactive Software Inc,CompanyKeyword,Take-Two Interactive Software Inc domain take2games.com,,corp_domain_mention,dc2ed0209ce1b581b7a2147c8bbe006a,corp_domain_mention__dc2ed0209ce1b581b7a2147c8bbe006a
www.tcfbank.com,TCF National Bank domain www.tcfbank.com,a6400ac89f9958fc48f31832def512c2,TCF National Bank,LegislativeCommittee,TCF National Bank domain www.tcfbank.com,,corp_domain_mention,776e5fa1fcc83cbbf37d965f43515e57,corp_domain_mention__776e5fa1fcc83cbbf37d965f43515e57
www.technipfmc.com/,TechnipFMC domain www.technipfmc.com/,c7d99fe5b4d68bb7fd64805577c04602,TechnipFMC,Person,TechnipFMC domain www.technipfmc.com/,,corp_domain_mention,fc81928b5f1a18164f8c7935b6bee209,corp_domain_mention__fc81928b5f1a18164f8c7935b6bee209
www.teliacompany.com,Telia Company AB domain www.teliacompany.com,d4e3333a416b1445cdea73f9c4de9b66,Telia Company AB,ForeignMinister,Telia Company AB domain www.teliacompany.com,,corp_domain_mention,05a745183617f8ab9ba109614ee7bf16,corp_domain_mention__05a745183617f8ab9ba109614ee7bf16
tenethealth.com,Tenet Health domain tenethealth.com,639e66de65b9dceef0c2b956a22c1424,Tenet Health,Diplomat,Tenet Health domain tenethealth.com,,corp_domain_mention,2f3421d71c5b4c8c5a352ce9cff99ff0,corp_domain_mention__2f3421d71c5b4c8c5a352ce9cff99ff0
tesla.com,"Tesla, Inc domain tesla.com",e53d433309d11e093f65fad899bcd69c,"Tesla, Inc",space,"Tesla, Inc domain tesla.com",,corp_domain_mention,69b4c6d335206ce2c11286406b6a3d8c,corp_domain_mention__69b4c6d335206ce2c11286406b6a3d8c
boeing.com,The Boeing Company domain boeing.com,fa7be71100c59377ed582e21587318d6,The Boeing Company,Wells,The Boeing Company domain boeing.com,,corp_domain_mention,f84a3785cf92d52bfb00fbc736493346,corp_domain_mention__f84a3785cf92d52bfb00fbc736493346
www.elcompanies.com,The Estee Lauder Companies Inc. domain www.elcompanies.com,bc113e305ff83bc3cbb7587b490657fb,The Estee Lauder Companies Inc.,ForeignMinistry,The Estee Lauder Companies Inc. domain www.elcompanies.com,,corp_domain_mention,78e3cd444c6367a84d98610495e6e972,corp_domain_mention__78e3cd444c6367a84d98610495e6e972
goldmansachs.com,"The Goldman Sachs Group, Inc. domain goldmansachs.com",d7da147afcfd4a6f38e43898c7054765,"The Goldman Sachs Group, Inc.",Media,"The Goldman Sachs Group, Inc. domain goldmansachs.com",,corp_domain_mention,cb844ed0a6efe440a7471a31a353cb3d,corp_domain_mention__cb844ed0a6efe440a7471a31a353cb3d
marcus.com,"The Goldman Sachs Group, Inc. domain marcus.com",d7da147afcfd4a6f38e43898c7054765,"The Goldman Sachs Group, Inc.",IndustryTerm,"The Goldman Sachs Group, Inc. domain marcus.com",,corp_domain_mention,a9f6d252b9dbbfff97c50b0699ad56c9,corp_domain_mention__a9f6d252b9dbbfff97c50b0699ad56c9
huntington.com,The Huntington National Bank domain huntington.com,bfd6a52584a73a0b3d90c4fd0a81cbb7,The Huntington National Bank,Wells,The Huntington National Bank domain huntington.com,,corp_domain_mention,bad9f4e92f863caad4f3dcc68b5fe5f0,corp_domain_mention__bad9f4e92f863caad4f3dcc68b5fe5f0
irvinecompany.com,"The Irvine Company, LLC domain irvinecompany.com",a2df86fb9db8a0089356d86b97fcdea3,"The Irvine Company, LLC",ForeignMinistry,"The Irvine Company, LLC domain irvinecompany.com",,corp_domain_mention,e7d5c20337c08e2009f994c501a60cd2,corp_domain_mention__e7d5c20337c08e2009f994c501a60cd2
msg.com,The Madison Square Garden Company domain msg.com,c4d88f8d25c3ae702f66428faa72bf98,The Madison Square Garden Company,space,The Madison Square Garden Company domain msg.com,,corp_domain_mention,7450718d60d2597fda4452e8f864a9dd,corp_domain_mention__7450718d60d2597fda4452e8f864a9dd
www.nyp.org,The New York and Presbyterian Hospital domain www.nyp.org,bd07e804a4c27189c0646e435c68d759,The New York and Presbyterian Hospital,Consulates,The New York and Presbyterian Hospital domain www.nyp.org,,corp_domain_mention,8f924063003957c4cb85592133faf2e2,corp_domain_mention__8f924063003957c4cb85592133faf2e2
www.thermofisher.com,Thermo Fisher Scientific Inc domain www.thermofisher.com,24635fab910d9bab148fdab719b9e8d8,Thermo Fisher Scientific Inc,CompanyKeyword,Thermo Fisher Scientific Inc domain www.thermofisher.com,,corp_domain_mention,164409e01e31d70b08e4cd7f52c2d21e,corp_domain_mention__164409e01e31d70b08e4cd7f52c2d21e
tcenergy.com,TransCanada Trading domain tcenergy.com,b226c680bf8111ff2115aa729365ea27,TransCanada Trading,Diplomat,TransCanada Trading domain tcenergy.com,,corp_domain_mention,1699d62f0fa12c5036ad5f3a19da751d,corp_domain_mention__1699d62f0fa12c5036ad5f3a19da751d
www.tripadvisor.com,TripAdvisor domain www.tripadvisor.com,61b05c55f5c2708664bda58a68eed318,TripAdvisor,Wells,TripAdvisor domain www.tripadvisor.com,,corp_domain_mention,d883712e071b564711478ae870361309,corp_domain_mention__d883712e071b564711478ae870361309
bbt.com,Truist domain bbt.com,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Truist,Wells,Truist domain bbt.com,,corp_domain_mention,c95293c2ed331f2b588e88f339f452d1,corp_domain_mention__c95293c2ed331f2b588e88f339f452d1
truist.com,Truist domain truist.com,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Truist,CompanyKeyword,Truist domain truist.com,,corp_domain_mention,dece3495aa6b20ed3c93ff1da725f548,corp_domain_mention__dece3495aa6b20ed3c93ff1da725f548
usbank.com,U.S. Bank National Association domain usbank.com,22a70da6a5cc28f5f4da736e7a93ff08,U.S. Bank National Association,space,U.S. Bank National Association domain usbank.com,,corp_domain_mention,5e6b8f4dba580551c6dee6687a39b345,corp_domain_mention__5e6b8f4dba580551c6dee6687a39b345
usbancorp.com,U.S. Bank National Association domain usbancorp.com,22a70da6a5cc28f5f4da736e7a93ff08,U.S. Bank National Association,Keyphrase,U.S. Bank National Association domain usbancorp.com,,corp_domain_mention,83b9d1a53cdf947bf488d272b4b64bca,corp_domain_mention__83b9d1a53cdf947bf488d272b4b64bca
uber.com,Uber Inc domain uber.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,Refinery,Uber Inc domain uber.com,,corp_domain_mention,3b72fab01958ede2c07588f470c1f58e,corp_domain_mention__3b72fab01958ede2c07588f470c1f58e
ubereats.com,Uber Inc domain ubereats.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,Consulates,Uber Inc domain ubereats.com,,corp_domain_mention,62f599198063ed398c4a0bbeedf5c372,corp_domain_mention__62f599198063ed398c4a0bbeedf5c372
ottomotors.com,Uber Inc domain ottomotors.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,AAEntity,Uber Inc domain ottomotors.com,,corp_domain_mention,21e6a54046a443e3cbc111870533bfc2,corp_domain_mention__21e6a54046a443e3cbc111870533bfc2
jump.com,Uber Inc domain jump.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,Exec,Uber Inc domain jump.com,,corp_domain_mention,d1469b29115e0f7a53e7f1f8606fb2ac,corp_domain_mention__d1469b29115e0f7a53e7f1f8606fb2ac
www.unilever.com,Unilever domain www.unilever.com,0b300045ac31a3f38e27dd546289d2ec,Unilever,Keyphrase,Unilever domain www.unilever.com,,corp_domain_mention,d0ccdd04dabc7bb5e64921590a8c3303,corp_domain_mention__d0ccdd04dabc7bb5e64921590a8c3303
ups.com,UPS domain ups.com,9cbf31388531bdcb5e616f7a42f99574,UPS,space,UPS domain ups.com,,corp_domain_mention,786944380bb67b0d82b412e98cac1580,corp_domain_mention__786944380bb67b0d82b412e98cac1580
theupsstore.com,UPS domain theupsstore.com,9cbf31388531bdcb5e616f7a42f99574,UPS,DiplomaticFacilities,UPS domain theupsstore.com,,corp_domain_mention,0ab0d4624a38df9de8eb4e8dbfc65160,corp_domain_mention__0ab0d4624a38df9de8eb4e8dbfc65160
upsfreight.com,UPS domain upsfreight.com,9cbf31388531bdcb5e616f7a42f99574,UPS,IndustryTerm,UPS domain upsfreight.com,,corp_domain_mention,f813d6ecdf767f7a9c5298067ab7edd6,corp_domain_mention__f813d6ecdf767f7a9c5298067ab7edd6
www.verizonwireless.com,Verizon Communications domain www.verizonwireless.com,5559b5eea076eae74a93a09af10cd9b7,Verizon Communications,Wells,Verizon Communications domain www.verizonwireless.com,,corp_domain_mention,b0ce101980b04bf2442f824274b1aad5,corp_domain_mention__b0ce101980b04bf2442f824274b1aad5
usa.visa.com,Visa U.S.A. Inc. domain usa.visa.com,acab4e59bb18181324d348ea9feb9ddc,Visa U.S.A. Inc.,Organization,Visa U.S.A. Inc. domain usa.visa.com,,corp_domain_mention,6c74cace67e94f62644c0807fb126e5a,corp_domain_mention__6c74cace67e94f62644c0807fb126e5a
visa.com,Visa U.S.A. Inc. domain visa.com,acab4e59bb18181324d348ea9feb9ddc,Visa U.S.A. Inc.,Legislator,Visa U.S.A. Inc. domain visa.com,,corp_domain_mention,d0c99a3dc8341d7fc4396635eb79f418,corp_domain_mention__d0c99a3dc8341d7fc4396635eb79f418
vodafone.com,Vodafone Group Services Ltd domain vodafone.com,fb7930bf795fb75b9033712a5fcbda7e,Vodafone Group Services Ltd,Exec,Vodafone Group Services Ltd domain vodafone.com,,corp_domain_mention,521b976e32bc39776f8de54c11c303db,corp_domain_mention__521b976e32bc39776f8de54c11c303db
ideacellular.com,Vodafone Group Services Ltd domain ideacellular.com,fb7930bf795fb75b9033712a5fcbda7e,Vodafone Group Services Ltd,Exec,Vodafone Group Services Ltd domain ideacellular.com,,corp_domain_mention,7fa2d9c363dc4596d1434378e873b5dd,corp_domain_mention__7fa2d9c363dc4596d1434378e873b5dd
wakefern.com,Wakefern Food Corp domain wakefern.com,4f2cdd9dbdc6d2e0246039992e2e8047,Wakefern Food Corp,News,Wakefern Food Corp domain wakefern.com,,corp_domain_mention,db8b431e79507cc65e172466dcc6ac83,corp_domain_mention__db8b431e79507cc65e172466dcc6ac83
