keyword,caption_name,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
883 kilogramos,883 kg,general.alert2,Legislator,883 kg,,dgm_latamnarcoticsweight,bddff804eefcd3472774cc42761f3edf,dgm_latamnarcoticsweight__bddff804eefcd3472774cc42761f3edf
884 kilogramos,884 kg,general.alert2,Shipping,884 kg,,dgm_latamnarcoticsweight,51302d91a5bd5af9002074a47ab9eeb3,dgm_latamnarcoticsweight__51302d91a5bd5af9002074a47ab9eeb3
885 kilogramos,885 kg,general.alert2,Wells,885 kg,,dgm_latamnarcoticsweight,bd38d8fdde768937d4f21ea2c09b4f9d,dgm_latamnarcoticsweight__bd38d8fdde768937d4f21ea2c09b4f9d
886 kilogramos,886 kg,general.alert2,Wells,886 kg,,dgm_latamnarcoticsweight,542f7658665b98d80ec292049d047ffc,dgm_latamnarcoticsweight__542f7658665b98d80ec292049d047ffc
887 kilogramos,887 kg,general.alert2,Legislator,887 kg,,dgm_latamnarcoticsweight,0180306d2d1a291b62e208e8747f3b62,dgm_latamnarcoticsweight__0180306d2d1a291b62e208e8747f3b62
888 kilogramos,888 kg,general.alert2,Keyphrase,888 kg,,dgm_latamnarcoticsweight,616a603c988e2b3886809fda685a271f,dgm_latamnarcoticsweight__616a603c988e2b3886809fda685a271f
889 kilogramos,889 kg,general.alert2,ForeignMinister,889 kg,,dgm_latamnarcoticsweight,515bc3a2877ce59aa0e6df6da1fb9c82,dgm_latamnarcoticsweight__515bc3a2877ce59aa0e6df6da1fb9c82
890 kilogramos,890 kg,general.alert2,Legislator,890 kg,,dgm_latamnarcoticsweight,134e82ca161dc65efc7359dcbb19589e,dgm_latamnarcoticsweight__134e82ca161dc65efc7359dcbb19589e
891 kilogramos,891 kg,general.alert2,Exec,891 kg,,dgm_latamnarcoticsweight,0e6b4b8a13900c849c228726822a7a81,dgm_latamnarcoticsweight__0e6b4b8a13900c849c228726822a7a81
892 kilogramos,892 kg,general.alert2,Keyphrase,892 kg,,dgm_latamnarcoticsweight,7a89a14c41a4264061b9eb38982236c5,dgm_latamnarcoticsweight__7a89a14c41a4264061b9eb38982236c5
893 kilogramos,893 kg,general.alert2,Consulates,893 kg,,dgm_latamnarcoticsweight,0ad23375dfdcff3862aad07874dec55c,dgm_latamnarcoticsweight__0ad23375dfdcff3862aad07874dec55c
894 kilogramos,894 kg,general.alert2,Consulates,894 kg,,dgm_latamnarcoticsweight,c16a9c63bbb1d3af9a7a41cb894baf4d,dgm_latamnarcoticsweight__c16a9c63bbb1d3af9a7a41cb894baf4d
895 kilogramos,895 kg,general.alert2,Diplomat,895 kg,,dgm_latamnarcoticsweight,5a9660c2a419dc1cf7eb2ef34fea6614,dgm_latamnarcoticsweight__5a9660c2a419dc1cf7eb2ef34fea6614
896 kilogramos,896 kg,general.alert2,ForeignMinistry,896 kg,,dgm_latamnarcoticsweight,6c2a33dcba294a9a22fbdb3a2d5619a1,dgm_latamnarcoticsweight__6c2a33dcba294a9a22fbdb3a2d5619a1
897 kilogramos,897 kg,general.alert2,Pipeline,897 kg,,dgm_latamnarcoticsweight,3f1b2b78bc06c1a683a3033e03425078,dgm_latamnarcoticsweight__3f1b2b78bc06c1a683a3033e03425078
898 kilogramos,898 kg,general.alert2,space,898 kg,,dgm_latamnarcoticsweight,697f0fbb31dd2d5cd77589bb3d6a4146,dgm_latamnarcoticsweight__697f0fbb31dd2d5cd77589bb3d6a4146
899 kilogramos,899 kg,general.alert2,FTO,899 kg,,dgm_latamnarcoticsweight,8709f01810d7915e580284664a0c10a7,dgm_latamnarcoticsweight__8709f01810d7915e580284664a0c10a7
900 kilogramos,900 kg,general.alert2,DiplomaticFacilities,900 kg,,dgm_latamnarcoticsweight,0e3c4a898aa5996ab923d887ca05d334,dgm_latamnarcoticsweight__0e3c4a898aa5996ab923d887ca05d334
901 kilogramos,901 kg,general.alert2,Legislator,901 kg,,dgm_latamnarcoticsweight,be630f1bb6efcbc69599c4e740cf1d76,dgm_latamnarcoticsweight__be630f1bb6efcbc69599c4e740cf1d76
902 kilogramos,902 kg,general.alert2,CompanyKeyword,902 kg,,dgm_latamnarcoticsweight,3314cc09793549156b288a303c82d87f,dgm_latamnarcoticsweight__3314cc09793549156b288a303c82d87f
903 kilogramos,903 kg,general.alert2,ForeignMinistry,903 kg,,dgm_latamnarcoticsweight,77a05791535f05fc225d83a69a3e2f5e,dgm_latamnarcoticsweight__77a05791535f05fc225d83a69a3e2f5e
904 kilogramos,904 kg,general.alert2,Media,904 kg,,dgm_latamnarcoticsweight,c2a03e74fd8c1c4fb889e84cc378365d,dgm_latamnarcoticsweight__c2a03e74fd8c1c4fb889e84cc378365d
905 kilogramos,905 kg,general.alert2,Person,905 kg,,dgm_latamnarcoticsweight,17b790f253eefb4149b015400a812e78,dgm_latamnarcoticsweight__17b790f253eefb4149b015400a812e78
906 kilogramos,906 kg,general.alert2,Pipeline,906 kg,,dgm_latamnarcoticsweight,24a0a85423a3513f866f0ae1181fb27b,dgm_latamnarcoticsweight__24a0a85423a3513f866f0ae1181fb27b
907 kilogramos,907 kg,general.alert2,Shipping,907 kg,,dgm_latamnarcoticsweight,5df5285299b0a5ad376de30d63e55368,dgm_latamnarcoticsweight__5df5285299b0a5ad376de30d63e55368
908 kilogramos,908 kg,general.alert2,Consulates,908 kg,,dgm_latamnarcoticsweight,c525dd7ec3da639326eff0998ea7b513,dgm_latamnarcoticsweight__c525dd7ec3da639326eff0998ea7b513
909 kilogramos,909 kg,general.alert2,Organization,909 kg,,dgm_latamnarcoticsweight,e1cf5b7ccb302732ca52da1dbd8bded1,dgm_latamnarcoticsweight__e1cf5b7ccb302732ca52da1dbd8bded1
910 kilogramos,910 kg,general.alert2,Refinery,910 kg,,dgm_latamnarcoticsweight,dfa52755746bcdac2563096afe861849,dgm_latamnarcoticsweight__dfa52755746bcdac2563096afe861849
911 kilogramos,911 kg,general.alert2,space,911 kg,,dgm_latamnarcoticsweight,9f2838e66df6e18ce499a8b38691ec64,dgm_latamnarcoticsweight__9f2838e66df6e18ce499a8b38691ec64
912 kilogramos,912 kg,general.alert2,News,912 kg,,dgm_latamnarcoticsweight,1db335d3fd7d5eb1a2a94788ebbb362c,dgm_latamnarcoticsweight__1db335d3fd7d5eb1a2a94788ebbb362c
913 kilogramos,913 kg,general.alert2,FTO,913 kg,,dgm_latamnarcoticsweight,67eaedb012dcc39bbabbce9e14869153,dgm_latamnarcoticsweight__67eaedb012dcc39bbabbce9e14869153
914 kilogramos,914 kg,general.alert2,ForeignMinistry,914 kg,,dgm_latamnarcoticsweight,74da2cba361513497a59a8fb23d16d3d,dgm_latamnarcoticsweight__74da2cba361513497a59a8fb23d16d3d
915 kilogramos,915 kg,general.alert2,Legislator,915 kg,,dgm_latamnarcoticsweight,29437fad2a8ecd41aab83cabe40181ea,dgm_latamnarcoticsweight__29437fad2a8ecd41aab83cabe40181ea
916 kilogramos,916 kg,general.alert2,LegislativeCommittee,916 kg,,dgm_latamnarcoticsweight,aad1c02e16bf8d5e6df6062704913ac6,dgm_latamnarcoticsweight__aad1c02e16bf8d5e6df6062704913ac6
917 kilogramos,917 kg,general.alert2,FTO,917 kg,,dgm_latamnarcoticsweight,8128a188923c44e55127ada5d14bf563,dgm_latamnarcoticsweight__8128a188923c44e55127ada5d14bf563
918 kilogramos,918 kg,general.alert2,Media,918 kg,,dgm_latamnarcoticsweight,5d0a4376991bb2f59b944507eafc0dcf,dgm_latamnarcoticsweight__5d0a4376991bb2f59b944507eafc0dcf
919 kilogramos,919 kg,general.alert2,ForeignMinister,919 kg,,dgm_latamnarcoticsweight,ed2f6c5a93aee6a9a610ef7d8b8bfb92,dgm_latamnarcoticsweight__ed2f6c5a93aee6a9a610ef7d8b8bfb92
920 kilogramos,920 kg,general.alert2,CompanyKeyword,920 kg,,dgm_latamnarcoticsweight,4279959cb4301c443804d49b2972487e,dgm_latamnarcoticsweight__4279959cb4301c443804d49b2972487e
921 kilogramos,921 kg,general.alert2,AAEntity,921 kg,,dgm_latamnarcoticsweight,914e37b8d9353e7a964e541097c20ec7,dgm_latamnarcoticsweight__914e37b8d9353e7a964e541097c20ec7
922 kilogramos,922 kg,general.alert2,Media,922 kg,,dgm_latamnarcoticsweight,b128d2aa9d466ba40cd7cad4d7077b7c,dgm_latamnarcoticsweight__b128d2aa9d466ba40cd7cad4d7077b7c
923 kilogramos,923 kg,general.alert2,Organization,923 kg,,dgm_latamnarcoticsweight,4d9576cffa165f1f870b4174a4176200,dgm_latamnarcoticsweight__4d9576cffa165f1f870b4174a4176200
924 kilogramos,924 kg,general.alert2,Diplomat,924 kg,,dgm_latamnarcoticsweight,b0ba3b7673b9a7e0c6416dbf71b0f26c,dgm_latamnarcoticsweight__b0ba3b7673b9a7e0c6416dbf71b0f26c
925 kilogramos,925 kg,general.alert2,Wells,925 kg,,dgm_latamnarcoticsweight,c60eeaa8c42ae12fc82dce2a24e25ed8,dgm_latamnarcoticsweight__c60eeaa8c42ae12fc82dce2a24e25ed8
926 kilogramos,926 kg,general.alert2,FTO,926 kg,,dgm_latamnarcoticsweight,3370678d049404bb3732a288ebcd0d10,dgm_latamnarcoticsweight__3370678d049404bb3732a288ebcd0d10
927 kilogramos,927 kg,general.alert2,ForeignMinistry,927 kg,,dgm_latamnarcoticsweight,f3b9132528192b250ad3c3b37817e006,dgm_latamnarcoticsweight__f3b9132528192b250ad3c3b37817e006
928 kilogramos,928 kg,general.alert2,Shipping,928 kg,,dgm_latamnarcoticsweight,45a9e4d7dd38a1c2cb8d3fc3ae1f17bc,dgm_latamnarcoticsweight__45a9e4d7dd38a1c2cb8d3fc3ae1f17bc
929 kilogramos,929 kg,general.alert2,ForeignMinistry,929 kg,,dgm_latamnarcoticsweight,0fc5038619a4325159c6cc8c89e9c88e,dgm_latamnarcoticsweight__0fc5038619a4325159c6cc8c89e9c88e
930 kilogramos,930 kg,general.alert2,Diplomat,930 kg,,dgm_latamnarcoticsweight,afce8d0c2ac2a4eb6ba5789b2da450d3,dgm_latamnarcoticsweight__afce8d0c2ac2a4eb6ba5789b2da450d3
931 kilogramos,931 kg,general.alert2,Shipping,931 kg,,dgm_latamnarcoticsweight,9983bbb414a367022f7d0550abbb9830,dgm_latamnarcoticsweight__9983bbb414a367022f7d0550abbb9830
932 kilogramos,932 kg,general.alert2,Diplomat,932 kg,,dgm_latamnarcoticsweight,28e69e4b5b3073f96ba4ee85fefc94f5,dgm_latamnarcoticsweight__28e69e4b5b3073f96ba4ee85fefc94f5
933 kilogramos,933 kg,general.alert2,AAEntity,933 kg,,dgm_latamnarcoticsweight,ebeee7261f5599416ad9e8a59bd44e02,dgm_latamnarcoticsweight__ebeee7261f5599416ad9e8a59bd44e02
934 kilogramos,934 kg,general.alert2,space,934 kg,,dgm_latamnarcoticsweight,f200f40c0816c8519b1aa000e378d100,dgm_latamnarcoticsweight__f200f40c0816c8519b1aa000e378d100
935 kilogramos,935 kg,general.alert2,Person,935 kg,,dgm_latamnarcoticsweight,562179e51c40d57c15e56454229d1f9b,dgm_latamnarcoticsweight__562179e51c40d57c15e56454229d1f9b
936 kilogramos,936 kg,general.alert2,Shipping,936 kg,,dgm_latamnarcoticsweight,fd7259c3d0e4fc78bdd13729f460b32d,dgm_latamnarcoticsweight__fd7259c3d0e4fc78bdd13729f460b32d
937 kilogramos,937 kg,general.alert2,IndustryTerm,937 kg,,dgm_latamnarcoticsweight,48437e3c161c963933bd511ac20bab4d,dgm_latamnarcoticsweight__48437e3c161c963933bd511ac20bab4d
938 kilogramos,938 kg,general.alert2,Consulates,938 kg,,dgm_latamnarcoticsweight,2c60bf292a088b90f125dc40ca80bb69,dgm_latamnarcoticsweight__2c60bf292a088b90f125dc40ca80bb69
939 kilogramos,939 kg,general.alert2,Wells,939 kg,,dgm_latamnarcoticsweight,3f739fd93fb65d5a397bc956b86d4f80,dgm_latamnarcoticsweight__3f739fd93fb65d5a397bc956b86d4f80
940 kilogramos,940 kg,general.alert2,Person,940 kg,,dgm_latamnarcoticsweight,38399e216338f12dc01b2ac426270333,dgm_latamnarcoticsweight__38399e216338f12dc01b2ac426270333
941 kilogramos,941 kg,general.alert2,AAEntity,941 kg,,dgm_latamnarcoticsweight,b3dd8c32935508cde95853f81f9ab7ac,dgm_latamnarcoticsweight__b3dd8c32935508cde95853f81f9ab7ac
942 kilogramos,942 kg,general.alert2,Shipping,942 kg,,dgm_latamnarcoticsweight,fb8af315825ceb57f525e9b442995e02,dgm_latamnarcoticsweight__fb8af315825ceb57f525e9b442995e02
943 kilogramos,943 kg,general.alert2,Person,943 kg,,dgm_latamnarcoticsweight,822c711f4bb8584aa13d484456427f95,dgm_latamnarcoticsweight__822c711f4bb8584aa13d484456427f95
944 kilogramos,944 kg,general.alert2,Keyphrase,944 kg,,dgm_latamnarcoticsweight,1186f81b99f9eb589e09b9004b29ef89,dgm_latamnarcoticsweight__1186f81b99f9eb589e09b9004b29ef89
945 kilogramos,945 kg,general.alert2,FTO,945 kg,,dgm_latamnarcoticsweight,08619604cb54dae7ecb620e62663127e,dgm_latamnarcoticsweight__08619604cb54dae7ecb620e62663127e
946 kilogramos,946 kg,general.alert2,DiplomaticFacilities,946 kg,,dgm_latamnarcoticsweight,84b8b4064f3c27b7742848e96fc8f88b,dgm_latamnarcoticsweight__84b8b4064f3c27b7742848e96fc8f88b
947 kilogramos,947 kg,general.alert2,Wells,947 kg,,dgm_latamnarcoticsweight,bab4c1267ceb550fe0bb9297467f611a,dgm_latamnarcoticsweight__bab4c1267ceb550fe0bb9297467f611a
948 kilogramos,948 kg,general.alert2,Media,948 kg,,dgm_latamnarcoticsweight,904ef89b8fba10ebb4950f29ebe87797,dgm_latamnarcoticsweight__904ef89b8fba10ebb4950f29ebe87797
949 kilogramos,949 kg,general.alert2,Wells,949 kg,,dgm_latamnarcoticsweight,d4bc7e626d73a6c124743b44591b0a76,dgm_latamnarcoticsweight__d4bc7e626d73a6c124743b44591b0a76
950 kilogramos,950 kg,general.alert2,Exec,950 kg,,dgm_latamnarcoticsweight,d3b1f3d1bf9ffe9c66ce35bdefe76eaa,dgm_latamnarcoticsweight__d3b1f3d1bf9ffe9c66ce35bdefe76eaa
951 kilogramos,951 kg,general.alert2,Refinery,951 kg,,dgm_latamnarcoticsweight,864d9242e1d6f1f5c88a0747cfc4de6e,dgm_latamnarcoticsweight__864d9242e1d6f1f5c88a0747cfc4de6e
952 kilogramos,952 kg,general.alert2,Diplomat,952 kg,,dgm_latamnarcoticsweight,38ed12f2cad3eb6a68a659bc548ea355,dgm_latamnarcoticsweight__38ed12f2cad3eb6a68a659bc548ea355
953 kilogramos,953 kg,general.alert2,Consulates,953 kg,,dgm_latamnarcoticsweight,78ed86b44fdb06bce46980a2ebef1bfb,dgm_latamnarcoticsweight__78ed86b44fdb06bce46980a2ebef1bfb
954 kilogramos,954 kg,general.alert2,News,954 kg,,dgm_latamnarcoticsweight,67a1b1f0077522df491d19011e25a7c7,dgm_latamnarcoticsweight__67a1b1f0077522df491d19011e25a7c7
955 kilogramos,955 kg,general.alert2,DiplomaticFacilities,955 kg,,dgm_latamnarcoticsweight,8d5bb82fbf80afcb3fcb1b678a74dddb,dgm_latamnarcoticsweight__8d5bb82fbf80afcb3fcb1b678a74dddb
956 kilogramos,956 kg,general.alert2,Pipeline,956 kg,,dgm_latamnarcoticsweight,4d2a88bfad0f1359e7988d98dbbd0ffa,dgm_latamnarcoticsweight__4d2a88bfad0f1359e7988d98dbbd0ffa
957 kilogramos,957 kg,general.alert2,DiplomaticFacilities,957 kg,,dgm_latamnarcoticsweight,a907e9a0735ffe435a2730292f1a0785,dgm_latamnarcoticsweight__a907e9a0735ffe435a2730292f1a0785
958 kilogramos,958 kg,general.alert2,Keyphrase,958 kg,,dgm_latamnarcoticsweight,b589093c2630944d8d3ac6f540a87a93,dgm_latamnarcoticsweight__b589093c2630944d8d3ac6f540a87a93
959 kilogramos,959 kg,general.alert2,space,959 kg,,dgm_latamnarcoticsweight,e8595d1e11ed3143d18ee1b798a804fb,dgm_latamnarcoticsweight__e8595d1e11ed3143d18ee1b798a804fb
960 kilogramos,960 kg,general.alert2,Organization,960 kg,,dgm_latamnarcoticsweight,93fe238e1fdbc8e125091f1d3efa2449,dgm_latamnarcoticsweight__93fe238e1fdbc8e125091f1d3efa2449
961 kilogramos,961 kg,general.alert2,Media,961 kg,,dgm_latamnarcoticsweight,74d02fe467054f52277e0da12441ff68,dgm_latamnarcoticsweight__74d02fe467054f52277e0da12441ff68
962 kilogramos,962 kg,general.alert2,Media,962 kg,,dgm_latamnarcoticsweight,1f6a0a47364dfb691666f31a12aa7638,dgm_latamnarcoticsweight__1f6a0a47364dfb691666f31a12aa7638
963 kilogramos,963 kg,general.alert2,CompanyKeyword,963 kg,,dgm_latamnarcoticsweight,277d6395727d66f5346e4297b61c9d3d,dgm_latamnarcoticsweight__277d6395727d66f5346e4297b61c9d3d
964 kilogramos,964 kg,general.alert2,ForeignMinistry,964 kg,,dgm_latamnarcoticsweight,9b89698d1564e8e0ff3c4543f00e3411,dgm_latamnarcoticsweight__9b89698d1564e8e0ff3c4543f00e3411
965 kilogramos,965 kg,general.alert2,ForeignMinistry,965 kg,,dgm_latamnarcoticsweight,5de30b5b6231f32f029cea15ff1407ff,dgm_latamnarcoticsweight__5de30b5b6231f32f029cea15ff1407ff
966 kilogramos,966 kg,general.alert2,ForeignMinister,966 kg,,dgm_latamnarcoticsweight,ae55f2fa80596766fe3c70e479466bb0,dgm_latamnarcoticsweight__ae55f2fa80596766fe3c70e479466bb0
967 kilogramos,967 kg,general.alert2,News,967 kg,,dgm_latamnarcoticsweight,535de2b1991369c2ce229b3744624682,dgm_latamnarcoticsweight__535de2b1991369c2ce229b3744624682
968 kilogramos,968 kg,general.alert2,Pipeline,968 kg,,dgm_latamnarcoticsweight,6f06d72b89648e45cfd77055374da643,dgm_latamnarcoticsweight__6f06d72b89648e45cfd77055374da643
969 kilogramos,969 kg,general.alert2,space,969 kg,,dgm_latamnarcoticsweight,99bc273570bec55206203c194a19296c,dgm_latamnarcoticsweight__99bc273570bec55206203c194a19296c
970 kilogramos,970 kg,general.alert2,ForeignMinistry,970 kg,,dgm_latamnarcoticsweight,1b55b71b2a068b1e713bc91ecb587285,dgm_latamnarcoticsweight__1b55b71b2a068b1e713bc91ecb587285
971 kilogramos,971 kg,general.alert2,Diplomat,971 kg,,dgm_latamnarcoticsweight,552345d9b11488f90c297c21e9946db5,dgm_latamnarcoticsweight__552345d9b11488f90c297c21e9946db5
972 kilogramos,972 kg,general.alert2,Shipping,972 kg,,dgm_latamnarcoticsweight,44f339ff25de71f52ba46ec6bcd234ea,dgm_latamnarcoticsweight__44f339ff25de71f52ba46ec6bcd234ea
973 kilogramos,973 kg,general.alert2,Keyphrase,973 kg,,dgm_latamnarcoticsweight,5433f32ebe687ae3c23625afe32e3560,dgm_latamnarcoticsweight__5433f32ebe687ae3c23625afe32e3560
974 kilogramos,974 kg,general.alert2,FTO,974 kg,,dgm_latamnarcoticsweight,493b7b92d72a56c2fc165dc4951adbca,dgm_latamnarcoticsweight__493b7b92d72a56c2fc165dc4951adbca
975 kilogramos,975 kg,general.alert2,Consulates,975 kg,,dgm_latamnarcoticsweight,d7897b733ad1021eef6be334f669dc12,dgm_latamnarcoticsweight__d7897b733ad1021eef6be334f669dc12
976 kilogramos,976 kg,general.alert2,LegislativeCommittee,976 kg,,dgm_latamnarcoticsweight,f97009be8e2b427883f4a6b0e35b43cb,dgm_latamnarcoticsweight__f97009be8e2b427883f4a6b0e35b43cb
977 kilogramos,977 kg,general.alert2,DiplomaticFacilities,977 kg,,dgm_latamnarcoticsweight,c4d0e6c64c23a2e1d8051a204431cd5c,dgm_latamnarcoticsweight__c4d0e6c64c23a2e1d8051a204431cd5c
978 kilogramos,978 kg,general.alert2,ForeignMinister,978 kg,,dgm_latamnarcoticsweight,291b8f530378c6321f6ac03fbe0cab41,dgm_latamnarcoticsweight__291b8f530378c6321f6ac03fbe0cab41
979 kilogramos,979 kg,general.alert2,Diplomat,979 kg,,dgm_latamnarcoticsweight,129b717700fb148806b99380a76f3107,dgm_latamnarcoticsweight__129b717700fb148806b99380a76f3107
980 kilogramos,980 kg,general.alert2,Wells,980 kg,,dgm_latamnarcoticsweight,03b82e4732f96572c8c84af443380b01,dgm_latamnarcoticsweight__03b82e4732f96572c8c84af443380b01
981 kilogramos,981 kg,general.alert2,Keyphrase,981 kg,,dgm_latamnarcoticsweight,7e28cbf047fb11dd39ec08077b8b7ddc,dgm_latamnarcoticsweight__7e28cbf047fb11dd39ec08077b8b7ddc
982 kilogramos,982 kg,general.alert2,Wells,982 kg,,dgm_latamnarcoticsweight,9de9a25012bd4111f1c02fa0c47b9e53,dgm_latamnarcoticsweight__9de9a25012bd4111f1c02fa0c47b9e53
983 kilogramos,983 kg,general.alert2,Consulates,983 kg,,dgm_latamnarcoticsweight,881472af7c7532e61d97e70dd2d6e60b,dgm_latamnarcoticsweight__881472af7c7532e61d97e70dd2d6e60b
984 kilogramos,984 kg,general.alert2,Organization,984 kg,,dgm_latamnarcoticsweight,4f797208083310b2304a383c53cbdd9a,dgm_latamnarcoticsweight__4f797208083310b2304a383c53cbdd9a
985 kilogramos,985 kg,general.alert2,Media,985 kg,,dgm_latamnarcoticsweight,e30024a05705c985e814c122fc8d4680,dgm_latamnarcoticsweight__e30024a05705c985e814c122fc8d4680
986 kilogramos,986 kg,general.alert2,DiplomaticFacilities,986 kg,,dgm_latamnarcoticsweight,4f67523909f8e6a4e8a5afb09667d66a,dgm_latamnarcoticsweight__4f67523909f8e6a4e8a5afb09667d66a
987 kilogramos,987 kg,general.alert2,FTO,987 kg,,dgm_latamnarcoticsweight,8149567ac92bb18b330d30ad86c95fdd,dgm_latamnarcoticsweight__8149567ac92bb18b330d30ad86c95fdd
988 kilogramos,988 kg,general.alert2,Media,988 kg,,dgm_latamnarcoticsweight,bb7cd3699cc27729868f52941f522eca,dgm_latamnarcoticsweight__bb7cd3699cc27729868f52941f522eca
989 kilogramos,989 kg,general.alert2,Refinery,989 kg,,dgm_latamnarcoticsweight,422758a33defd2ceb6ac96a8f3665a73,dgm_latamnarcoticsweight__422758a33defd2ceb6ac96a8f3665a73
990 kilogramos,990 kg,general.alert2,Shipping,990 kg,,dgm_latamnarcoticsweight,ea5afce4ac5aa16fd5f8c8016f5054f2,dgm_latamnarcoticsweight__ea5afce4ac5aa16fd5f8c8016f5054f2
991 kilogramos,991 kg,general.alert2,Refinery,991 kg,,dgm_latamnarcoticsweight,c8135a7693f3009129cc467364051551,dgm_latamnarcoticsweight__c8135a7693f3009129cc467364051551
992 kilogramos,992 kg,general.alert2,AAEntity,992 kg,,dgm_latamnarcoticsweight,a2dc175f0be9c8a0e0b950626120e5b1,dgm_latamnarcoticsweight__a2dc175f0be9c8a0e0b950626120e5b1
993 kilogramos,993 kg,general.alert2,Media,993 kg,,dgm_latamnarcoticsweight,1ec2474d4aec0736062d7f25ebd7e353,dgm_latamnarcoticsweight__1ec2474d4aec0736062d7f25ebd7e353
994 kilogramos,994 kg,general.alert2,Organization,994 kg,,dgm_latamnarcoticsweight,b2a1339223573ae21cacaa7f741f6710,dgm_latamnarcoticsweight__b2a1339223573ae21cacaa7f741f6710
995 kilogramos,995 kg,general.alert2,ForeignMinistry,995 kg,,dgm_latamnarcoticsweight,c40191b0196f7518ee0da9e885599eae,dgm_latamnarcoticsweight__c40191b0196f7518ee0da9e885599eae
996 kilogramos,996 kg,general.alert2,IndustryTerm,996 kg,,dgm_latamnarcoticsweight,136c053595cbe88b7d3f38d2b1552cb5,dgm_latamnarcoticsweight__136c053595cbe88b7d3f38d2b1552cb5
997 kilogramos,997 kg,general.alert2,Refinery,997 kg,,dgm_latamnarcoticsweight,38477a18f2897d87145b8fb44642c4ff,dgm_latamnarcoticsweight__38477a18f2897d87145b8fb44642c4ff
998 kilogramos,998 kg,general.alert2,DiplomaticFacilities,998 kg,,dgm_latamnarcoticsweight,6222a989a9e512ce9f6ce5438c6d78fc,dgm_latamnarcoticsweight__6222a989a9e512ce9f6ce5438c6d78fc
999 kilogramos,999 kg,general.alert2,Exec,999 kg,,dgm_latamnarcoticsweight,79b2f02ed76c658d8f460bab52dd06df,dgm_latamnarcoticsweight__79b2f02ed76c658d8f460bab52dd06df
1000 kilogramos,1 ton,general.alert2,Keyphrase,1 ton,,dgm_latamnarcoticsweight,5d92abe3ef040a8ce05b78a795e38979,dgm_latamnarcoticsweight__5d92abe3ef040a8ce05b78a795e38979
1kg,1 kg,general.alert3,Legislator,1 kg,,dgm_latamnarcoticsweight,0d5fa14daa2e8a78cf4de4b977ed33f5,dgm_latamnarcoticsweight__0d5fa14daa2e8a78cf4de4b977ed33f5
2kgs,2 kg,general.alert3,Person,2 kg,,dgm_latamnarcoticsweight,6112336867578046890fd86028b6c29e,dgm_latamnarcoticsweight__6112336867578046890fd86028b6c29e
3kgs,3 kg,general.alert3,LegislativeCommittee,3 kg,,dgm_latamnarcoticsweight,4154668fcc26ef70d9a12c882c95bc78,dgm_latamnarcoticsweight__4154668fcc26ef70d9a12c882c95bc78
4kgs,4 kg,general.alert3,ForeignMinister,4 kg,,dgm_latamnarcoticsweight,8a609f83e439467ba171a115b26f08ac,dgm_latamnarcoticsweight__8a609f83e439467ba171a115b26f08ac
5kgs,5 kg,general.alert3,Media,5 kg,,dgm_latamnarcoticsweight,c7910c072cafdcb5e92b5f032313033a,dgm_latamnarcoticsweight__c7910c072cafdcb5e92b5f032313033a
6kgs,6 kg,general.alert3,Media,6 kg,,dgm_latamnarcoticsweight,0800f435c9b25803ac52113512e91144,dgm_latamnarcoticsweight__0800f435c9b25803ac52113512e91144
7kgs,7 kg,general.alert3,space,7 kg,,dgm_latamnarcoticsweight,5f8959ba25d1f78053778e61dbda93bc,dgm_latamnarcoticsweight__5f8959ba25d1f78053778e61dbda93bc
8kgs,8 kg,general.alert3,Organization,8 kg,,dgm_latamnarcoticsweight,3ec301cc430e6193064393dc87b53391,dgm_latamnarcoticsweight__3ec301cc430e6193064393dc87b53391
9kgs,9 kg,general.alert3,Organization,9 kg,,dgm_latamnarcoticsweight,8c6ec873bfcce2c546581dbf1bc91655,dgm_latamnarcoticsweight__8c6ec873bfcce2c546581dbf1bc91655
10kgs,10 kg,general.alert3,Exec,10 kg,,dgm_latamnarcoticsweight,97ceaab54dc2719611e6d15a434e001c,dgm_latamnarcoticsweight__97ceaab54dc2719611e6d15a434e001c
11kgs,11 kg,general.alert2.local,space,11 kg,,dgm_latamnarcoticsweight,bb71ffeb1ff65d168db6dc4b6a3239ab,dgm_latamnarcoticsweight__bb71ffeb1ff65d168db6dc4b6a3239ab
12kgs,12 kg,general.alert2.local,Media,12 kg,,dgm_latamnarcoticsweight,70be832f0cf0b4e412618177efbd7725,dgm_latamnarcoticsweight__70be832f0cf0b4e412618177efbd7725
