keyword,caption_name,topic_id,entity_type,threshold,Paired term,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
generationivnuclearreactor,generation iv nuclear reactor,188160,Startups,general.alert3,,Startups,generation iv nuclear reactor,,dgm_emergingtech_term,a10fb04f0c1317c2c010061d23c0b12b,dgm_emergingtech_term__a10fb04f0c1317c2c010061d23c0b12b
gravitybattery,gravity battery,188160,Startups,general.alert3,,Startups,gravity battery,,dgm_emergingtech_term,32e64a811eb2f9a349df34b251ef8b3a,dgm_emergingtech_term__32e64a811eb2f9a349df34b251ef8b3a
homefuelcell,home fuel cell,188160,Startups,general.alert3,,Startups,home fuel cell,,dgm_emergingtech_term,b1571eb49d576cc3fc28162124313af2,dgm_emergingtech_term__b1571eb49d576cc3fc28162124313af2
lithium-airbattery,lithium-air battery,188160,Startups,general.alert3,,Startups,lithium-air battery,,dgm_emergingtech_term,f92924232621456c95ce9a3a3c8aaf88,dgm_emergingtech_term__f92924232621456c95ce9a3a3c8aaf88
lithiumironphosphatebattery,lithium iron phosphate battery,188160,Startups,general.alert3,,Startups,lithium iron phosphate battery,,dgm_emergingtech_term,e54e0f4985e616014d777c9342691359,dgm_emergingtech_term__e54e0f4985e616014d777c9342691359
lithium–sulfurbattery,lithium–sulfur battery,188160,Startups,general.alert3,,Startups,lithium–sulfur battery,,dgm_emergingtech_term,580ebc1187ccce659e957aaa4f77fab0,dgm_emergingtech_term__580ebc1187ccce659e957aaa4f77fab0
magnesiumbattery,magnesium battery,188160,Startups,general.alert3,,Startups,magnesium battery,,dgm_emergingtech_term,83829a5ad23f3fa384175791b5276016,dgm_emergingtech_term__83829a5ad23f3fa384175791b5276016
moltensaltreactor,molten salt reactor,188160,Startups,general.alert3,,Startups,molten salt reactor,,dgm_emergingtech_term,ed2a4f8015402bee9b8e5e1e6b50b743,dgm_emergingtech_term__ed2a4f8015402bee9b8e5e1e6b50b743
nanowirebattery,nanowire battery,188160,Startups,general.alert3,,Startups,nanowire battery,,dgm_emergingtech_term,b123d434cc5a7e6d5bdd28e1a58ffb98,dgm_emergingtech_term__b123d434cc5a7e6d5bdd28e1a58ffb98
oceanthermalenergyconversion,ocean thermal energy conversion,188160,Startups,general.alert3,,Startups,ocean thermal energy conversion,,dgm_emergingtech_term,8e27c71a22c59c34b5627c6828f70ae9,dgm_emergingtech_term__8e27c71a22c59c34b5627c6828f70ae9
solid-statebattery,solid-state battery,188160,Startups,general.alert3,,Startups,solid-state battery,,dgm_emergingtech_term,46703dda0bbf85b09f0734c1e3b5fdd4,dgm_emergingtech_term__46703dda0bbf85b09f0734c1e3b5fdd4
smartgrid,smart grid,188160,Startups,general.alert3,,Startups,smart grid,,dgm_emergingtech_term,9dd1eba1aa3ba28a43e503b6fe7e718c,dgm_emergingtech_term__9dd1eba1aa3ba28a43e503b6fe7e718c
space-basedsolarpower,space-based solar power,188160,Startups,general.alert3,,Startups,space-based solar power,,dgm_emergingtech_term,df2a2b55169379ff9215e096edcd4c6c,dgm_emergingtech_term__df2a2b55169379ff9215e096edcd4c6c
thoriumnuclearfuelcycle,thorium nuclear fuel cycle,188160,Startups,general.alert3,,Startups,thorium nuclear fuel cycle,,dgm_emergingtech_term,8518e31e3bcb7b0f9dbecd09c7291fc6,dgm_emergingtech_term__8518e31e3bcb7b0f9dbecd09c7291fc6
vortexengine,vortex engine,188160,Startups,general.alert3,,Startups,vortex engine,,dgm_emergingtech_term,18d94671ddf50ebf7aba934a5370e49b,dgm_emergingtech_term__18d94671ddf50ebf7aba934a5370e49b
wirelessenergytransfer,wireless energy transfer,188160,Startups,general.alert3,,Startups,wireless energy transfer,,dgm_emergingtech_term,e12298ae35c6e63513dee75b25ffd4d0,dgm_emergingtech_term__e12298ae35c6e63513dee75b25ffd4d0
zero-energybuilding,zero-energy building,188160,Startups,general.alert3,,Startups,zero-energy building,,dgm_emergingtech_term,bc58e1984b7b856a032ad1680bb13a16,dgm_emergingtech_term__bc58e1984b7b856a032ad1680bb13a16
computer-generatedimagery,computer-generated imagery,188319;188233,Startups,general.alert3,,Startups,computer-generated imagery,,dgm_emergingtech_term,6837f70f2a737f18d078b070d3759bbd,dgm_emergingtech_term__6837f70f2a737f18d078b070d3759bbd
immersivevirtualreality,immersive virtual reality,188319;188234,Startups,general.alert3,,Startups,immersive virtual reality,,dgm_emergingtech_term,b9c8b3c102bce590da508c634b862d0f,dgm_emergingtech_term__b9c8b3c102bce590da508c634b862d0f
6gcellularcommunications,6g cellular communications,188328,Startups,general.alert3,,Startups,6g cellular communications,,dgm_emergingtech_term,4168baa2946c004bc8b76192b26d11a6,dgm_emergingtech_term__4168baa2946c004bc8b76192b26d11a6
ambientintelligence,ambient intelligence,188328,Startups,general.alert3,,Startups,ambient intelligence,,dgm_emergingtech_term,b38e329fed759b20332212940992e6a4,dgm_emergingtech_term__b38e329fed759b20332212940992e6a4
artificialgeneralintelligence,artificial general intelligence,188328,Startups,general.alert3,,Startups,artificial general intelligence,,dgm_emergingtech_term,036f6deb27ec3b5d6b883e84618c06a0,dgm_emergingtech_term__036f6deb27ec3b5d6b883e84618c06a0
carbonnanotubefield-effecttransistor,carbon nanotube field-effect transistor,188328;188202,Startups,general.alert3,,Startups,carbon nanotube field-effect transistor,,dgm_emergingtech_term,a27ce00b4e462b3fd0f362acab657010,dgm_emergingtech_term__a27ce00b4e462b3fd0f362acab657010
civictechnology,civic technology,188328,Startups,general.alert3,,Startups,civic technology,,dgm_emergingtech_term,c471f271463f93e3b670e2504b18d632,dgm_emergingtech_term__c471f271463f93e3b670e2504b18d632
dnadigitaldatastorage,dna digital data storage,188328;188202,Startups,general.alert3,,Startups,dna digital data storage,,dgm_emergingtech_term,43c4724c4dbb37bd3bef5931c03c0eaa,dgm_emergingtech_term__43c4724c4dbb37bd3bef5931c03c0eaa
exascalecomputing,exascale computing,188328;188203,Startups,general.alert3,,Startups,exascale computing,,dgm_emergingtech_term,a10a23eafb72edafad539213c6b7e991,dgm_emergingtech_term__a10a23eafb72edafad539213c6b7e991
emergingmemorytechnologies,emerging memory technologies,188328;188202,Startups,general.alert3,,Startups,emerging memory technologies,,dgm_emergingtech_term,f5a8a4488b96c187788fbc6e55955b20,dgm_emergingtech_term__f5a8a4488b96c187788fbc6e55955b20
emergingmagneticdatastoragetechnologies,emerging magnetic data storage technologies,188328;188202,Startups,general.alert3,,Startups,emerging magnetic data storage technologies,,dgm_emergingtech_term,dcc2e38896167247977625047ac77255,dgm_emergingtech_term__dcc2e38896167247977625047ac77255
fourth-generationopticaldiscs,fourth-generation optical discs,188328;188202,Startups,general.alert3,,Startups,fourth-generation optical discs,,dgm_emergingtech_term,0a0b976cb9ee7038b3de9d9e6f5812f0,dgm_emergingtech_term__0a0b976cb9ee7038b3de9d9e6f5812f0
3dopticaldatastorage,3d optical data storage,188328;188202,Startups,general.alert3,,Startups,3d optical data storage,,dgm_emergingtech_term,495354eca4d6f6addf8f34c3e9e23cd0,dgm_emergingtech_term__495354eca4d6f6addf8f34c3e9e23cd0
holographicdatastorage,holographic data storage,188328;188202,Startups,general.alert3,,Startups,holographic data storage,,dgm_emergingtech_term,56770b2005a8a6123177e90f03187312,dgm_emergingtech_term__56770b2005a8a6123177e90f03187312
machinevision,machine vision,188328;188234,Startups,general.alert3,,Startups,machine vision,,dgm_emergingtech_term,f59aa9e1e920c95453dbe3cf2723141a,dgm_emergingtech_term__f59aa9e1e920c95453dbe3cf2723141a
mobilecollaborationande-learning,mobile collaboration and e-learning,188328;188233,Startups,general.alert3,,Startups,mobile collaboration and e-learning,,dgm_emergingtech_term,5ca300064e590e0f10f0c4bd5292942f,dgm_emergingtech_term__5ca300064e590e0f10f0c4bd5292942f
multimodalcontactlessbiometricface/irissystems,multimodal contactless biometric face/iris systems,188328;188233,Startups,general.alert3,,Startups,multimodal contactless biometric face/iris systems,,dgm_emergingtech_term,b93d5e90b6e4b0095204371036041ace,dgm_emergingtech_term__b93d5e90b6e4b0095204371036041ace
neuromorphicengineering,neuromorphic engineering,188328;188209,Startups,general.alert3,,Startups,neuromorphic engineering,,dgm_emergingtech_term,2b30b2ae52a093d92dfc5d54c2b739f4,dgm_emergingtech_term__2b30b2ae52a093d92dfc5d54c2b739f4
opticalcomputing,optical computing,188328;188202,Startups,general.alert3,,Startups,optical computing,,dgm_emergingtech_term,e37b2900e58056e02e7fe8763206011c,dgm_emergingtech_term__e37b2900e58056e02e7fe8763206011c
quantumcryptography,quantum cryptography,188328;188202,Startups,general.alert3,,Startups,quantum cryptography,,dgm_emergingtech_term,7192d9ac08a819c6c3ea91dc6b651c65,dgm_emergingtech_term__7192d9ac08a819c6c3ea91dc6b651c65
quantumradar,quantum radar,188328;188202,Startups,general.alert3,,Startups,quantum radar,,dgm_emergingtech_term,d965489d22e256d420d28d7f849336e1,dgm_emergingtech_term__d965489d22e256d420d28d7f849336e1
radio-frequencyidentification,radio-frequency identification,188328;188202,Startups,general.alert3,,Startups,radio-frequency identification,,dgm_emergingtech_term,1d5d10938aa73dd0e722724ddd6de25f,dgm_emergingtech_term__1d5d10938aa73dd0e722724ddd6de25f
semanticweboranswermachine,semantic web or answer machine,188328;188202,Startups,general.alert3,,Startups,semantic web or answer machine,,dgm_emergingtech_term,22c9b2fa0456847d2bcbf2b141d3f893,dgm_emergingtech_term__22c9b2fa0456847d2bcbf2b141d3f893
software-definedradio,software-defined radio,188328;188202,Startups,general.alert3,,Startups,software-defined radio,,dgm_emergingtech_term,adddb37ec4100c9fd4c7ceed2aab3fc4,dgm_emergingtech_term__adddb37ec4100c9fd4c7ceed2aab3fc4
speechrecognition,speech recognition,188328;188202,Startups,general.alert3,,Startups,speech recognition,,dgm_emergingtech_term,32707275e50c0b0e8dcc15b91df14252,dgm_emergingtech_term__32707275e50c0b0e8dcc15b91df14252
subvocalrecognition,subvocal recognition,188328;188202,Startups,general.alert3,,Startups,subvocal recognition,,dgm_emergingtech_term,e4462a00b9b158211e702bc08a71a46f,dgm_emergingtech_term__e4462a00b9b158211e702bc08a71a46f
hybridforensics,hybrid forensics,188328,Startups,general.alert3,,Startups,hybrid forensics,,dgm_emergingtech_term,8f0ebef4f30cf24f99ce80916eeb74cd,dgm_emergingtech_term__8f0ebef4f30cf24f99ce80916eeb74cd
caselessammunition,caseless ammunition,188219;188295,Startups,general.alert3,,Startups,caseless ammunition,,dgm_emergingtech_term,b19b0a554e108aecc16dc72dab580ff3,dgm_emergingtech_term__b19b0a554e108aecc16dc72dab580ff3
cloakingdevice,cloaking device,188219;188295,Startups,general.alert3,,Startups,cloaking device,,dgm_emergingtech_term,bd7bdd52a598128c78007b47862b434e,dgm_emergingtech_term__bd7bdd52a598128c78007b47862b434e
directedenergyweapon,directed energy weapon,188219;188295,Startups,general.alert3,,Startups,directed energy weapon,,dgm_emergingtech_term,3755fd6510a0aa4c43bb45510c292b3e,dgm_emergingtech_term__3755fd6510a0aa4c43bb45510c292b3e
electromagneticweapons,electromagnetic weapons,188219;188295,Startups,general.alert3,,Startups,electromagnetic weapons,,dgm_emergingtech_term,52e7c31871ac178a3b4f2dc11ced952d,dgm_emergingtech_term__52e7c31871ac178a3b4f2dc11ced952d
electrothermal-chemicaltechnology,electrothermal-chemical technology,188219;188295,Startups,general.alert3,,Startups,electrothermal-chemical technology,,dgm_emergingtech_term,e69ccb9998400ca90844a328d9cf5139,dgm_emergingtech_term__e69ccb9998400ca90844a328d9cf5139
forcefield,force field,188219;188295,Startups,general.alert3,,Startups,force field,,dgm_emergingtech_term,29dd5e0f2bb86d3868669dad31332fa6,dgm_emergingtech_term__29dd5e0f2bb86d3868669dad31332fa6
greenbullet,green bullet,188219;188295,Startups,general.alert3,,Startups,green bullet,,dgm_emergingtech_term,671aa89c0033f7a3d8eb54951876331e,dgm_emergingtech_term__671aa89c0033f7a3d8eb54951876331e
hypersoniccruisemissile,hypersonic cruise missile,188219;188295,Startups,general.alert3,,Startups,hypersonic cruise missile,,dgm_emergingtech_term,374e312824964e1720d9bf785a0176e0,dgm_emergingtech_term__374e312824964e1720d9bf785a0176e0
laserweapon,laser weapon,188219;188295,Startups,general.alert3,,Startups,laser weapon,,dgm_emergingtech_term,2c41d5422cb30e56b37b045cea468880,dgm_emergingtech_term__2c41d5422cb30e56b37b045cea468880
precision-guidedfirearm,precision-guided firearm,188219;188295,Startups,general.alert3,,Startups,precision-guided firearm,,dgm_emergingtech_term,00b8864f73ed4b54939e24f8c650a219,dgm_emergingtech_term__00b8864f73ed4b54939e24f8c650a219
sonicweapon,sonic weapon,188219;188295,Startups,general.alert3,,Startups,sonic weapon,,dgm_emergingtech_term,037d2e99e54afe4b591618c454a0ac3b,dgm_emergingtech_term__037d2e99e54afe4b591618c454a0ac3b
stealthtechnology,stealth technology,188219;188295,Startups,general.alert3,,Startups,stealth technology,,dgm_emergingtech_term,6cb790c9e39dd7e4c417d905b7cbb3db,dgm_emergingtech_term__6cb790c9e39dd7e4c417d905b7cbb3db
telescopedammunition,telescoped ammunition,188219;188295,Startups,general.alert3,,Startups,telescoped ammunition,,dgm_emergingtech_term,5d313fb01016264ec268d336bf1e570c,dgm_emergingtech_term__5d313fb01016264ec268d336bf1e570c
lightweightsmallarmstechnologiesprogram,lightweight small arms technologies program,188219;188295,Startups,general.alert3,,Startups,lightweight small arms technologies program,,dgm_emergingtech_term,48e59711f2907616f69554d58f8ee677,dgm_emergingtech_term__48e59711f2907616f69554d58f8ee677
artificialgravity,artificial gravity,188219;188301,Startups,general.alert3,,Startups,artificial gravity,,dgm_emergingtech_term,426df3b364c89b1a10751ec0233ef5fc,dgm_emergingtech_term__426df3b364c89b1a10751ec0233ef5fc
asteroidmining,asteroid mining,188219;188163;188164,Startups,general.alert3,,Startups,asteroid mining,,dgm_emergingtech_term,e267b8439c8adb014b6ee9b3922d5014,dgm_emergingtech_term__e267b8439c8adb014b6ee9b3922d5014
stasischamber,stasis chamber,188219;188301,Startups,general.alert3,,Startups,stasis chamber,,dgm_emergingtech_term,edd48266bdfef7b9895a50d83a53dc74,dgm_emergingtech_term__edd48266bdfef7b9895a50d83a53dc74
inflatablespacehabitat,inflatable space habitat,188219;188303,Startups,general.alert3,,Startups,inflatable space habitat,,dgm_emergingtech_term,6599ce64d74381569af8a5efad578816,dgm_emergingtech_term__6599ce64d74381569af8a5efad578816
reusablerockettechnology,reusable rocket technology,188219;188301,Startups,general.alert3,,Startups,reusable rocket technology,,dgm_emergingtech_term,0912aec4e70e61f0d51aec14844ec6f6,dgm_emergingtech_term__0912aec4e70e61f0d51aec14844ec6f6
orbitalrobotics,orbital robotics,188219;188301,Startups,general.alert3,,Startups,orbital robotics,,dgm_emergingtech_term,9b022a4a3a10f3d1155f144366e9b9a1,dgm_emergingtech_term__9b022a4a3a10f3d1155f144366e9b9a1
molecularnanotechnology,molecular nanotechnology,188202;188341;188220,Startups,general.alert3,,Startups,molecular nanotechnology,,dgm_emergingtech_term,a03ec91ffb147e07a53a115bc57a0861,dgm_emergingtech_term__a03ec91ffb147e07a53a115bc57a0861
poweredexoskeleton,powered exoskeleton,188202;188341,Startups,general.alert3,,Startups,powered exoskeleton,,dgm_emergingtech_term,d2b9d64ce31daddadf5fcc906412501f,dgm_emergingtech_term__d2b9d64ce31daddadf5fcc906412501f
self-reconfiguringmodularrobot,self-reconfiguring modular robot,188202;188221,Startups,general.alert3,,Startups,self-reconfiguring modular robot,,dgm_emergingtech_term,514d6af02b07e0f1fbd4133b0907073e,dgm_emergingtech_term__514d6af02b07e0f1fbd4133b0907073e
swarmrobotics,swarm robotics,188202;188219,Startups,general.alert3,,Startups,swarm robotics,,dgm_emergingtech_term,df706f5f4e4724ffab8ee9b529a03f05,dgm_emergingtech_term__df706f5f4e4724ffab8ee9b529a03f05
unmannedvehicle,unmanned vehicle,188202;188303,Startups,general.alert3,,Startups,unmanned vehicle,,dgm_emergingtech_term,bb2304ae679172c532dac21ea65ae863,dgm_emergingtech_term__bb2304ae679172c532dac21ea65ae863
airlesstire,airless tire,188303;188222,Startups,general.alert3,,Startups,airless tire,,dgm_emergingtech_term,9338b1b45a10a153401f2ef6886fef96,dgm_emergingtech_term__9338b1b45a10a153401f2ef6886fef96
autonomousrailrapidtransit,autonomous rail rapid transit,188330;188222,Startups,general.alert3,,Startups,autonomous rail rapid transit,,dgm_emergingtech_term,4472af08226195657540bdf3d9a0e015,dgm_emergingtech_term__4472af08226195657540bdf3d9a0e015
electrohydrodynamicpropulsion,electro hydrodynamic propulsion,188301;188219,Startups,general.alert3,,Startups,electro hydrodynamic propulsion,,dgm_emergingtech_term,ebe1f09da06b493c8e08e64641690482,dgm_emergingtech_term__ebe1f09da06b493c8e08e64641690482
flexiblewings,flexible wings,188301;188219,Startups,general.alert3,,Startups,flexible wings,,dgm_emergingtech_term,419b7caa05e9722b76e9443c67011e6f,dgm_emergingtech_term__419b7caa05e9722b76e9443c67011e6f
x-53activeaeroelasticwing,x-53 active aeroelastic wing,188301;188219,Startups,general.alert3,,Startups,x-53 active aeroelastic wing,,dgm_emergingtech_term,3db6529f5e41029c7e30ddeb3cf2f7b3,dgm_emergingtech_term__3db6529f5e41029c7e30ddeb3cf2f7b3
adaptivecompliantwing,adaptive compliant wing,188301;188219,Startups,general.alert3,,Startups,adaptive compliant wing,,dgm_emergingtech_term,ade20ed836b2083642fca45901993d41,dgm_emergingtech_term__ade20ed836b2083642fca45901993d41
fluidicflightcontrols,fluidic flight controls,188301;188219,Startups,general.alert3,,Startups,fluidic flight controls,,dgm_emergingtech_term,bcadc2cab1aa69e7054cde7f589cd58a,dgm_emergingtech_term__bcadc2cab1aa69e7054cde7f589cd58a
flyingcar,flying car,188301;188219,Startups,general.alert3,,Startups,flying car,,dgm_emergingtech_term,a93825d6d86358bc1e4ccd5088ffea99,dgm_emergingtech_term__a93825d6d86358bc1e4ccd5088ffea99
fusionrocket,fusion rocket,188301;188219,Startups,general.alert3,,Startups,fusion rocket,,dgm_emergingtech_term,178be34f38bba9687b6c8d24ca8aa0a4,dgm_emergingtech_term__178be34f38bba9687b6c8d24ca8aa0a4
"hovertrain,groundeffecttrain","hovertrain, ground effect train",188301;188219,Startups,general.alert3,,Startups,"hovertrain, ground effect train",,dgm_emergingtech_term,596311e07a7af486b89ebdaa2895deca,dgm_emergingtech_term__596311e07a7af486b89ebdaa2895deca
