chinadc_identifier,dccaption_name,chinatagging_location,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
兰陵县,"Lanling county of Linyi, Shandong, China",lanlinglinyi,Shipping,"Lanling county of Linyi, Shandong, China",,dgm_chinadclocations,e9cf363999672fdd984e34905a1d3249,dgm_chinadclocations__e9cf363999672fdd984e34905a1d3249
郯城县,"Tangcheng county of Linyi, Shandong, China",tangchenglinyi,ForeignMinister,"Tangcheng county of Linyi, Shandong, China",,dgm_chinadclocations,4c58975722fae83ee28f759c3d4c7af0,dgm_chinadclocations__4c58975722fae83ee28f759c3d4c7af0
莒南县,"Junan county of Linyi, Shandong, China",junanlinyi,Shipping,"Junan county of Linyi, Shandong, China",,dgm_chinadclocations,6d62c57769e0a9f4f7f1ba2c74b2d2a9,dgm_chinadclocations__6d62c57769e0a9f4f7f1ba2c74b2d2a9
沂水县,"Lishui county of Linyi, Shandong, China",lishuilinyi,Exec,"Lishui county of Linyi, Shandong, China",,dgm_chinadclocations,6c5cd57f64aa82e3e46c0a2864d5424a,dgm_chinadclocations__6c5cd57f64aa82e3e46c0a2864d5424a
蒙阴县,"Mengyin county of Linyi, Shandong, China",mengyinlinyi,ForeignMinister,"Mengyin county of Linyi, Shandong, China",,dgm_chinadclocations,1c5004f622b655b5640cdecf0a3f9432,dgm_chinadclocations__1c5004f622b655b5640cdecf0a3f9432
平邑县,"Pingyi county of Linyi, Shandong, China",pingyilinyi,CompanyKeyword,"Pingyi county of Linyi, Shandong, China",,dgm_chinadclocations,ffd6464920f95ef666b6d7f29cedbb63,dgm_chinadclocations__ffd6464920f95ef666b6d7f29cedbb63
沂南县,"Yinan county of Linyi, Shandong, China",yinanlinyi,Pipeline,"Yinan county of Linyi, Shandong, China",,dgm_chinadclocations,6c9e4c77d1ecde10f4e3481ed6c40abb,dgm_chinadclocations__6c9e4c77d1ecde10f4e3481ed6c40abb
临沭县,"Linshu county of Linyi, Shandong, China",linshulinyi,Legislator,"Linshu county of Linyi, Shandong, China",,dgm_chinadclocations,7e9408ceee6da229a245c31017405101,dgm_chinadclocations__7e9408ceee6da229a245c31017405101
费县,"Fei county of Linyi, Shandong, China",feilinyi,Exec,"Fei county of Linyi, Shandong, China",,dgm_chinadclocations,40a8ca4785d17a174b49de5d1de082d1,dgm_chinadclocations__40a8ca4785d17a174b49de5d1de082d1
临邑县,"Linyi county of Dezhou, Shandong, China",linyidezhou,Media,"Linyi county of Dezhou, Shandong, China",,dgm_chinadclocations,62fde7858f579b9765867209d0c6de12,dgm_chinadclocations__62fde7858f579b9765867209d0c6de12
平原县,"Pingyuan county of Dezhou, Shandong, China",pingyuandezhou,ForeignMinister,"Pingyuan county of Dezhou, Shandong, China",,dgm_chinadclocations,7b552a22db4e3d824a5f6f0687e01842,dgm_chinadclocations__7b552a22db4e3d824a5f6f0687e01842
夏津县,"Xiajin county of Dezhou, Shandong, China",xiajindezhou,AAEntity,"Xiajin county of Dezhou, Shandong, China",,dgm_chinadclocations,0e67e2870f4b9eef81a4b21ac2c1e8e9,dgm_chinadclocations__0e67e2870f4b9eef81a4b21ac2c1e8e9
武城县,"Wucheng county of Dezhou, Shandong, China",wuchengdezhou,Legislator,"Wucheng county of Dezhou, Shandong, China",,dgm_chinadclocations,bf5a3139d94c1b80699a160ca352b573,dgm_chinadclocations__bf5a3139d94c1b80699a160ca352b573
庆云县,"Qingyun county of Dezhou, Shandong, China",qingyundezhou,CompanyKeyword,"Qingyun county of Dezhou, Shandong, China",,dgm_chinadclocations,6fab7226d783ceb42535ecf05120c6d4,dgm_chinadclocations__6fab7226d783ceb42535ecf05120c6d4
宁津县,"Ningjin county of Dezhou, Shandong, China",ningjindezhou,Person,"Ningjin county of Dezhou, Shandong, China",,dgm_chinadclocations,a52bb16aaeb6f85e840fe0049f98d389,dgm_chinadclocations__a52bb16aaeb6f85e840fe0049f98d389
齐河县,"Qihe county of Dezhou, Shandong, China",qihedezhou,Media,"Qihe county of Dezhou, Shandong, China",,dgm_chinadclocations,c0fdacbdc01ee4d74efd08a8341ac2f5,dgm_chinadclocations__c0fdacbdc01ee4d74efd08a8341ac2f5
阳谷县,"Yanggu county of Liaocheng, Shandong, China",yangguliaocheng,Legislator,"Yanggu county of Liaocheng, Shandong, China",,dgm_chinadclocations,41fbd9c01b6beb0f7729647ceef2a7e6,dgm_chinadclocations__41fbd9c01b6beb0f7729647ceef2a7e6
东阿县,"Dong'a county of Liaocheng, Shandong, China",dongaliaocheng,space,"Dong'a county of Liaocheng, Shandong, China",,dgm_chinadclocations,ff1e9ee194493c96daacfe026340d81d,dgm_chinadclocations__ff1e9ee194493c96daacfe026340d81d
高唐县,"Gaotang county of Liaocheng, Shandong, China",gaotangliaocheng,News,"Gaotang county of Liaocheng, Shandong, China",,dgm_chinadclocations,e516425ea659295d0aed0c2df31ca134,dgm_chinadclocations__e516425ea659295d0aed0c2df31ca134
冠县,"Guan county of Liaocheng, Shandong, China",guanliaocheng,DiplomaticFacilities,"Guan county of Liaocheng, Shandong, China",,dgm_chinadclocations,0204fec311219e65a6e7fb9ff6ec8110,dgm_chinadclocations__0204fec311219e65a6e7fb9ff6ec8110
莘县,"Shen county of Liaocheng, Shandong, China",shenliaocheng,Keyphrase,"Shen county of Liaocheng, Shandong, China",,dgm_chinadclocations,b3d63268da6a4b198066603f8056497d,dgm_chinadclocations__b3d63268da6a4b198066603f8056497d
惠民县,"Huimin county of Binzhou, Shandong, China",huiminbinzhou,Pipeline,"Huimin county of Binzhou, Shandong, China",,dgm_chinadclocations,bf304806a2c29c5ad166c975ba1358c2,dgm_chinadclocations__bf304806a2c29c5ad166c975ba1358c2
阳信县,"Yangxin county of Binzhou, Shandong, China",yangxinbinzhou,Wells,"Yangxin county of Binzhou, Shandong, China",,dgm_chinadclocations,5a1047029bd1b8d8b2ede2746efad736,dgm_chinadclocations__5a1047029bd1b8d8b2ede2746efad736
无棣县,"Wudi county of Binzhou, Shandong, China",wudibinzhou,Media,"Wudi county of Binzhou, Shandong, China",,dgm_chinadclocations,568f998644d27344c19782b4ce3dc691,dgm_chinadclocations__568f998644d27344c19782b4ce3dc691
博兴县,"Boxing county of Binzhou, Shandong, China",boxingbinzhou,AAEntity,"Boxing county of Binzhou, Shandong, China",,dgm_chinadclocations,43fda4216b729a7f4646f7422bca68db,dgm_chinadclocations__43fda4216b729a7f4646f7422bca68db
曹县,"Cao county of Heze, Shandong, China",caoheze,Legislator,"Cao county of Heze, Shandong, China",,dgm_chinadclocations,0038679448fac91b36f067aaad5028b6,dgm_chinadclocations__0038679448fac91b36f067aaad5028b6
单县,"Shan county of Heze, Shandong, China",shanheze,Pipeline,"Shan county of Heze, Shandong, China",,dgm_chinadclocations,45cde7098e937974efcbbddf8bdf5ea7,dgm_chinadclocations__45cde7098e937974efcbbddf8bdf5ea7
巨野县,"Juye county of Heze, Shandong, China",juyeheze,Consulates,"Juye county of Heze, Shandong, China",,dgm_chinadclocations,19d1abe6c699c88c314befd5499062c3,dgm_chinadclocations__19d1abe6c699c88c314befd5499062c3
成武县,"Chengwu county of Heze, Shandong, China",chengwuheze,Organization,"Chengwu county of Heze, Shandong, China",,dgm_chinadclocations,4d8f528c41ace358ff541e9061cc7801,dgm_chinadclocations__4d8f528c41ace358ff541e9061cc7801
郓城县,"Yuncheng county of Heze, Shandong, China",yunchengheze,space,"Yuncheng county of Heze, Shandong, China",,dgm_chinadclocations,d64b065396b400e40c4a94a03daf7c34,dgm_chinadclocations__d64b065396b400e40c4a94a03daf7c34
鄄城县,"Juancheng county of Heze, Shandong, China",juanchengheze,Consulates,"Juancheng county of Heze, Shandong, China",,dgm_chinadclocations,3ae19836991fd832dec2736113ef1dd8,dgm_chinadclocations__3ae19836991fd832dec2736113ef1dd8
东明县,"Dongming county of Heze, Shandong, China",dongmingheze,Refinery,"Dongming county of Heze, Shandong, China",,dgm_chinadclocations,439a516b511fe0bc35e6c6ebbb2e7b50,dgm_chinadclocations__439a516b511fe0bc35e6c6ebbb2e7b50
中牟县,"Zhongmu county of Zhengzhou, Henan, China",zhongmuzhengzhou,Person,"Zhongmu county of Zhengzhou, Henan, China",,dgm_chinadclocations,eec589ff3c53700985a4f05e8b91dfbd,dgm_chinadclocations__eec589ff3c53700985a4f05e8b91dfbd
兰考县,"Lankao county of Kaifeng, Henan, China",lankaokaifeng,Wells,"Lankao county of Kaifeng, Henan, China",,dgm_chinadclocations,dde1fd863f6b2512fd1b4e0515f9ceeb,dgm_chinadclocations__dde1fd863f6b2512fd1b4e0515f9ceeb
尉氏县,"Weishi county of Kaifeng, Henan, China",weishikaifeng,Diplomat,"Weishi county of Kaifeng, Henan, China",,dgm_chinadclocations,ba41e70af2eff0091e8c4d360ecd601e,dgm_chinadclocations__ba41e70af2eff0091e8c4d360ecd601e
通许县,"Tongxu county of Kaifeng, Henan, China",tongxukaifeng,Keyphrase,"Tongxu county of Kaifeng, Henan, China",,dgm_chinadclocations,0dcfbb519c4cdf506e068aa2643d4c3f,dgm_chinadclocations__0dcfbb519c4cdf506e068aa2643d4c3f
杞县,"Qi county of Kaifeng, Henan, China",qikaifeng,Organization,"Qi county of Kaifeng, Henan, China",,dgm_chinadclocations,d41d18ff2ca243d2f0553131cef02370,dgm_chinadclocations__d41d18ff2ca243d2f0553131cef02370
嵩县,"Song county of Luoyang, Henan, China",songluoyang,Exec,"Song county of Luoyang, Henan, China",,dgm_chinadclocations,e8774c33d1ef31dc6bddc3fbbd0f2fb3,dgm_chinadclocations__e8774c33d1ef31dc6bddc3fbbd0f2fb3
新安县,"Xin'an county of Luoyang, Henan, China",xinanluoyang,ForeignMinistry,"Xin'an county of Luoyang, Henan, China",,dgm_chinadclocations,ff40b3708e53767bdb9123ebda405962,dgm_chinadclocations__ff40b3708e53767bdb9123ebda405962
洛宁县,"Luoning county of Luoyang, Henan, China",luoningluoyang,Consulates,"Luoning county of Luoyang, Henan, China",,dgm_chinadclocations,228aa70cab4dd2523f21f7b40a2c5b1e,dgm_chinadclocations__228aa70cab4dd2523f21f7b40a2c5b1e
宜阳县,"Yiyang county of Luoyang, Henan, China",yiyangluoyang,Consulates,"Yiyang county of Luoyang, Henan, China",,dgm_chinadclocations,5ba28337b402c0156c69b16f396f9e32,dgm_chinadclocations__5ba28337b402c0156c69b16f396f9e32
栾川县,"Luanchuan county of Luoyang, Henan, China",luanchuanluoyang,IndustryTerm,"Luanchuan county of Luoyang, Henan, China",,dgm_chinadclocations,063f9b21d0c60602e865131f93be0584,dgm_chinadclocations__063f9b21d0c60602e865131f93be0584
伊川县,"Yichuan county of Luoyang, Henan, China",yichuanluoyang,Person,"Yichuan county of Luoyang, Henan, China",,dgm_chinadclocations,74f25b62d4ae0d5c0364e7edbaa56071,dgm_chinadclocations__74f25b62d4ae0d5c0364e7edbaa56071
汝阳县,"Ruyang county of Luoyang, Henan, China",ruyangluoyang,DiplomaticFacilities,"Ruyang county of Luoyang, Henan, China",,dgm_chinadclocations,e572f53b25f0dd4a9c3f12bb45dbe565,dgm_chinadclocations__e572f53b25f0dd4a9c3f12bb45dbe565
鲁山县,"Lushan county of Pingdingshan, Henan, China",lushanpingdingshan,Wells,"Lushan county of Pingdingshan, Henan, China",,dgm_chinadclocations,f595cbb8f3ba066da2c37a00c9e4c06a,dgm_chinadclocations__f595cbb8f3ba066da2c37a00c9e4c06a
宝丰县,"Baofeng county of Pingdingshan, Henan, China",baofengpingdingshan,Keyphrase,"Baofeng county of Pingdingshan, Henan, China",,dgm_chinadclocations,23166911f9d9f9b254f165ca759ca87c,dgm_chinadclocations__23166911f9d9f9b254f165ca759ca87c
叶县,"Ye county of Pingdingshan, Henan, China",yepingdingshan,Shipping,"Ye county of Pingdingshan, Henan, China",,dgm_chinadclocations,9b65b15710d8aee6ea3840c42daa6b10,dgm_chinadclocations__9b65b15710d8aee6ea3840c42daa6b10
郏县,"Jia county of Pingdingshan, Henan, China",jiapingdingshan,ForeignMinistry,"Jia county of Pingdingshan, Henan, China",,dgm_chinadclocations,7e249003d2c1c0ce13068c3ff9343edc,dgm_chinadclocations__7e249003d2c1c0ce13068c3ff9343edc
安阳县,"Anyang county of Anyang, Henan, China",anyanganyang,News,"Anyang county of Anyang, Henan, China",,dgm_chinadclocations,6545851eefee731fb084b6302cca7bfc,dgm_chinadclocations__6545851eefee731fb084b6302cca7bfc
汤阴县,"Tangyin county of Anyang, Henan, China",tangyinanyang,Media,"Tangyin county of Anyang, Henan, China",,dgm_chinadclocations,7ae05904a2794ed75912517980491d64,dgm_chinadclocations__7ae05904a2794ed75912517980491d64
内黄县,"Neihuang county of Anyang, Henan, China",neihuanganyang,News,"Neihuang county of Anyang, Henan, China",,dgm_chinadclocations,affe9dac4813aba6284faa0a514e712b,dgm_chinadclocations__affe9dac4813aba6284faa0a514e712b
滑县,"Hua county of Anyang, Henan, China",huaanyang,Legislator,"Hua county of Anyang, Henan, China",,dgm_chinadclocations,47f5910e418dfa098758e296a4fe1d55,dgm_chinadclocations__47f5910e418dfa098758e296a4fe1d55
浚县,"Xun county of Hebi, Henan, China",xunhebi,Organization,"Xun county of Hebi, Henan, China",,dgm_chinadclocations,25d12d32c2be27c5087fd83f12f26af9,dgm_chinadclocations__25d12d32c2be27c5087fd83f12f26af9
淇县,"Qi county of Hebi, Henan, China",qihebi,Exec,"Qi county of Hebi, Henan, China",,dgm_chinadclocations,7e7a678e1a533cde044ed68b8d2bde96,dgm_chinadclocations__7e7a678e1a533cde044ed68b8d2bde96
新乡县,"Xinxiang county of Xinxiang, Henan, China",xinxiangxinxiang,Organization,"Xinxiang county of Xinxiang, Henan, China",,dgm_chinadclocations,d081542db595e66d625caf6494267fea,dgm_chinadclocations__d081542db595e66d625caf6494267fea
获嘉县,"Huojia county of Xinxiang, Henan, China",huojiaxinxiang,Legislator,"Huojia county of Xinxiang, Henan, China",,dgm_chinadclocations,5db1d25a171307f118c8cc08787f3f1c,dgm_chinadclocations__5db1d25a171307f118c8cc08787f3f1c
原阳县,"Yuanyang county of Xinxiang, Henan, China",yuanyangxinxiang,Person,"Yuanyang county of Xinxiang, Henan, China",,dgm_chinadclocations,c12a0a276e92c3b7b90c14b7dd913fb8,dgm_chinadclocations__c12a0a276e92c3b7b90c14b7dd913fb8
延津县,"Yanjin county of Xinxiang, Henan, China",yanjinxinxiang,Pipeline,"Yanjin county of Xinxiang, Henan, China",,dgm_chinadclocations,2689c3cfa95c70c999a17d3b095d9ca1,dgm_chinadclocations__2689c3cfa95c70c999a17d3b095d9ca1
封丘县,"Fengqiu county of Xinxiang, Henan, China",fengqiuxinxiang,Refinery,"Fengqiu county of Xinxiang, Henan, China",,dgm_chinadclocations,404f0e0ac20b85f5328555f17bcbb521,dgm_chinadclocations__404f0e0ac20b85f5328555f17bcbb521
修武县,"Xiuwu county of Jiaozuo, Henan, China",xiuwujiaozuo,AAEntity,"Xiuwu county of Jiaozuo, Henan, China",,dgm_chinadclocations,3a2bccae2477dd99d26c843747030ae1,dgm_chinadclocations__3a2bccae2477dd99d26c843747030ae1
博爱县,"Bo'ai county of Jiaozuo, Henan, China",boaijiaozuo,Diplomat,"Bo'ai county of Jiaozuo, Henan, China",,dgm_chinadclocations,798ff8305f192826072f7f7d3a9ba54f,dgm_chinadclocations__798ff8305f192826072f7f7d3a9ba54f
武陟县,"Wuzhi county of Jiaozuo, Henan, China",wuzhijiaozuo,CompanyKeyword,"Wuzhi county of Jiaozuo, Henan, China",,dgm_chinadclocations,27ca51331e34fab0043626ca3652424e,dgm_chinadclocations__27ca51331e34fab0043626ca3652424e
温县,"Wen county of Jiaozuo, Henan, China",wenjiaozuo,Diplomat,"Wen county of Jiaozuo, Henan, China",,dgm_chinadclocations,22267d2a0a698b3a8ee0844ad9398368,dgm_chinadclocations__22267d2a0a698b3a8ee0844ad9398368
清丰县,"Qingfeng county of Fuyang, Henan, China",qingfengfuyang,FTO,"Qingfeng county of Fuyang, Henan, China",,dgm_chinadclocations,545b6323ab5e0ced6ec2a5dfd13c0f83,dgm_chinadclocations__545b6323ab5e0ced6ec2a5dfd13c0f83
濮阳县,"Puyang county of Fuyang, Henan, China",puyangfuyang,Person,"Puyang county of Fuyang, Henan, China",,dgm_chinadclocations,04c2714f6051c452ab271b8713324e35,dgm_chinadclocations__04c2714f6051c452ab271b8713324e35
南乐县,"Nanle county of Fuyang, Henan, China",nanlefuyang,IndustryTerm,"Nanle county of Fuyang, Henan, China",,dgm_chinadclocations,17b61df5de693111ce689867869043dc,dgm_chinadclocations__17b61df5de693111ce689867869043dc
台前县,"Taiqian county of Fuyang, Henan, China",taiqianfuyang,Consulates,"Taiqian county of Fuyang, Henan, China",,dgm_chinadclocations,a694c4dc2fbb87cac9d9d971b908ed8e,dgm_chinadclocations__a694c4dc2fbb87cac9d9d971b908ed8e
范县,"Fan county of Fuyang, Henan, China",fanfuyang,Media,"Fan county of Fuyang, Henan, China",,dgm_chinadclocations,cbffa65b425819d3aeb9b307da2ce6fa,dgm_chinadclocations__cbffa65b425819d3aeb9b307da2ce6fa
鄢陵县,"Yanling county of Xuchang, Henan, China",yanlingxuchang,DiplomaticFacilities,"Yanling county of Xuchang, Henan, China",,dgm_chinadclocations,99b195939ca60a57a6ebca26330f7b90,dgm_chinadclocations__99b195939ca60a57a6ebca26330f7b90
襄城县,"Yucheng county of Xuchang, Henan, China",yuchengxuchang,Shipping,"Yucheng county of Xuchang, Henan, China",,dgm_chinadclocations,bf1bf156da2d252ced974c42c02768e6,dgm_chinadclocations__bf1bf156da2d252ced974c42c02768e6
舞阳县,"Wuyang county of Luohe, Henan, China",wuyangluohe,Legislator,"Wuyang county of Luohe, Henan, China",,dgm_chinadclocations,da653964cda9eb40c5b1cfaa54d28ae5,dgm_chinadclocations__da653964cda9eb40c5b1cfaa54d28ae5
临颍县,"Linying county of Luohe, Henan, China",linyingluohe,ForeignMinistry,"Linying county of Luohe, Henan, China",,dgm_chinadclocations,5a735549e8ead157be54a2451968b89b,dgm_chinadclocations__5a735549e8ead157be54a2451968b89b
渑池县,"Mianchi county of Sanmenxia, Henan, China",mianchisanmenxia,FTO,"Mianchi county of Sanmenxia, Henan, China",,dgm_chinadclocations,471f6f445362d875b44b6ced55194e19,dgm_chinadclocations__471f6f445362d875b44b6ced55194e19
卢氏县,"Lushi county of Sanmenxia, Henan, China",lushisanmenxia,CompanyKeyword,"Lushi county of Sanmenxia, Henan, China",,dgm_chinadclocations,773715193d5821e7fec06205583ae35e,dgm_chinadclocations__773715193d5821e7fec06205583ae35e
南召县,"Nanzhao county of Nanyang, Henan, China",nanzhaonanyang,Refinery,"Nanzhao county of Nanyang, Henan, China",,dgm_chinadclocations,3a84c83e99598617c64e23d01cb23b9b,dgm_chinadclocations__3a84c83e99598617c64e23d01cb23b9b
西峡县,"Xixia county of Nanyang, Henan, China",xixiananyang,ForeignMinistry,"Xixia county of Nanyang, Henan, China",,dgm_chinadclocations,07b560f10f480d3911fd5869ad15bd9b,dgm_chinadclocations__07b560f10f480d3911fd5869ad15bd9b
方城县,"Fangcheng county of Nanyang, Henan, China",fangchengnanyang,Shipping,"Fangcheng county of Nanyang, Henan, China",,dgm_chinadclocations,3d8164818f7d97e653920f77006f13e9,dgm_chinadclocations__3d8164818f7d97e653920f77006f13e9
镇平县,"Zhenping county of Nanyang, Henan, China",zhenpingnanyang,Refinery,"Zhenping county of Nanyang, Henan, China",,dgm_chinadclocations,3ecc6608f307ea9eb399900a640afa7a,dgm_chinadclocations__3ecc6608f307ea9eb399900a640afa7a
内乡县,"Neixiang county of Nanyang, Henan, China",neixiangnanyang,Wells,"Neixiang county of Nanyang, Henan, China",,dgm_chinadclocations,21d15211e32b27610ee78c5b07dc4c8d,dgm_chinadclocations__21d15211e32b27610ee78c5b07dc4c8d
桐柏县,"Tongbai county of Nanyang, Henan, China",tongbainanyang,Person,"Tongbai county of Nanyang, Henan, China",,dgm_chinadclocations,6d9aacbffd3668edce4357f6204a34a7,dgm_chinadclocations__6d9aacbffd3668edce4357f6204a34a7
淅川县,"Xichuan county of Nanyang, Henan, China",xichuannanyang,ForeignMinistry,"Xichuan county of Nanyang, Henan, China",,dgm_chinadclocations,d5ebf6310562bfcfdeac58106c3f674a,dgm_chinadclocations__d5ebf6310562bfcfdeac58106c3f674a
社旗县,"Sheqi county of Nanyang, Henan, China",sheqinanyang,AAEntity,"Sheqi county of Nanyang, Henan, China",,dgm_chinadclocations,d7d0456f3884acdb1ba47a63c5e32022,dgm_chinadclocations__d7d0456f3884acdb1ba47a63c5e32022
唐河县,"Tanghe county of Nanyang, Henan, China",tanghenanyang,Shipping,"Tanghe county of Nanyang, Henan, China",,dgm_chinadclocations,eb11dc3feb02e6462045804b904faf37,dgm_chinadclocations__eb11dc3feb02e6462045804b904faf37
新野县,"Xinye county of Nanyang, Henan, China",xinyenanyang,space,"Xinye county of Nanyang, Henan, China",,dgm_chinadclocations,a2912782326934fdf22c34b9467c2cee,dgm_chinadclocations__a2912782326934fdf22c34b9467c2cee
睢县,"Sui county of Shangqiu, Henan, China",suishangqiu,Media,"Sui county of Shangqiu, Henan, China",,dgm_chinadclocations,b46505dd990eb38486e792fd53e8554e,dgm_chinadclocations__b46505dd990eb38486e792fd53e8554e
宁陵县,"Ningling county of Shangqiu, Henan, China",ninglingshangqiu,ForeignMinister,"Ningling county of Shangqiu, Henan, China",,dgm_chinadclocations,4606526735fdd8a6493918e9068a94fd,dgm_chinadclocations__4606526735fdd8a6493918e9068a94fd
柘城县,"Zhecheng county of Shangqiu, Henan, China",zhechengshangqiu,Keyphrase,"Zhecheng county of Shangqiu, Henan, China",,dgm_chinadclocations,0dee79e1a9d9dcc1b8605ee4f9f2531f,dgm_chinadclocations__0dee79e1a9d9dcc1b8605ee4f9f2531f
虞城县,"Yucheng county of Shangqiu, Henan, China",yuchengshangqiu,News,"Yucheng county of Shangqiu, Henan, China",,dgm_chinadclocations,bec04c5f8a8fcec59f183a9068619f31,dgm_chinadclocations__bec04c5f8a8fcec59f183a9068619f31
夏邑县,"Xiayi county of Shangqiu, Henan, China",xiayishangqiu,Organization,"Xiayi county of Shangqiu, Henan, China",,dgm_chinadclocations,21a15ce88f205d7f9f4071ab89783111,dgm_chinadclocations__21a15ce88f205d7f9f4071ab89783111
民权县,"Minquan county of Shangqiu, Henan, China",minquanshangqiu,DiplomaticFacilities,"Minquan county of Shangqiu, Henan, China",,dgm_chinadclocations,69635270577d4b9de7dcd2df71b6d45f,dgm_chinadclocations__69635270577d4b9de7dcd2df71b6d45f
